@relation '2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered'

@attribute Instance_number numeric
@attribute '0.72 Income+0.685Age+0.093IsSoftwareDev-0.062IsEthnicMinority' numeric
@attribute -0.767IsSoftwareDev+0.568IsEthnicMinority+0.274Age-0.113Income numeric
@attribute -0.799IsEthnicMinority-0.449IsSoftwareDev+0.284Age-0.28Income numeric
@attribute 0.625Income-0.613Age-0.448IsSoftwareDev-0.185IsEthnicMinority numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
1800,-1.148234,-0.049433,-1.959787,-1.045482,1,cluster8
1801,-0.998736,-1.342754,-0.00909,-0.755606,1,cluster11
1802,-0.509139,0.321116,0.924439,0.160878,1,cluster4
1803,0.575329,-1.352635,-0.280562,-0.137464,1,cluster10
1804,-0.856236,0.328139,0.991289,0.00925,1,cluster4
1805,-1.127959,-1.417022,-0.095119,-0.568868,1,cluster10
1806,2.980531,-1.681368,-1.147855,1.799142,1,cluster3
1807,-0.06963,1.333434,-1.52791,0.979468,1,cluster0
1808,-1.098683,1.494289,-1.127689,0.08698,0,cluster0
1809,-0.117925,1.482683,-1.304697,0.489364,1,cluster0
1810,-0.388074,0.302192,0.877354,0.265877,1,cluster1
1811,-0.218714,0.134019,0.607056,0.860979,1,cluster9
1812,-0.013898,-1.307764,-0.119542,-0.499089,1,cluster10
1813,-0.424447,1.71953,-0.91291,-0.374105,1,cluster12
1814,-0.755446,1.676803,-0.920464,-0.362365,1,cluster12
1815,1.963618,-0.016291,-2.420479,0.009934,1,cluster8
1816,-0.759744,1.394075,-1.327652,0.530344,0,cluster0
1817,-0.779605,0.268927,0.893342,0.225117,0,cluster1
1818,-0.618185,0.243695,0.830563,0.365116,1,cluster1
1819,0.996672,0.699771,1.224659,-0.475425,1,cluster7
1820,0.721908,0.364854,0.786374,0.481524,1,cluster1
1821,1.673291,-1.193628,-0.23058,-0.231053,1,cluster10
1822,-0.177921,0.599976,1.272624,-0.597703,1,cluster7
1823,-0.81996,0.275235,0.909037,0.190118,1,cluster4
1824,-1.018913,-1.3396,-0.001242,-0.773105,1,cluster11
1825,0.187877,-1.339305,-0.198016,-0.324091,0,cluster10
1826,-2.128076,-0.181555,0.463786,1.147287,1,cluster9
1827,-0.433766,-1.431067,-0.228819,-0.265612,1,cluster10
1828,-0.961159,0.34454,1.032096,-0.081749,1,cluster4
1829,0.486679,-1.197078,-0.041654,-0.662568,1,cluster11
1830,-1.079762,-0.201836,-2.190847,-0.537878,1,cluster8
1831,0.108545,1.96685,-0.643199,-0.957688,1,cluster12
1832,-0.945421,1.375866,-1.323582,0.518714,0,cluster0
1833,0.830297,-0.266122,-0.141644,2.517809,1,cluster6
1834,-0.512999,0.510653,1.198513,-0.440095,1,cluster7
1835,0.426487,0.649083,-1.209364,-2.667863,1,cluster6
1836,-0.541554,0.184483,0.732616,0.580983,1,cluster1
1837,0.050494,-1.506763,-0.417159,0.154383,1,cluster2
1838,-0.698895,0.256311,0.861952,0.295117,1,cluster1
1839,-0.316561,-1.260454,-0.001829,-0.761586,1,cluster11
1840,2.389358,0.954408,1.364446,-0.761622,1,cluster7
1841,-0.169982,0.457035,1.065106,-0.142598,0,cluster4
1842,3.046238,-0.463572,0.598317,-2.028432,0,cluster6
1843,-0.250911,0.233518,0.755865,0.534243,1,cluster1
1844,-0.715212,0.069928,0.595725,0.87859,1,cluster9
1845,-1.014878,-1.340231,-0.002812,-0.769605,1,cluster11
1846,1.255339,1.084438,1.737348,-1.595742,1,cluster6
1847,0.8093,-1.483675,-0.507845,0.36427,1,cluster2
1848,-0.101291,0.540764,1.174678,-0.381836,1,cluster7
1849,0.100484,0.509224,1.096203,-0.206838,1,cluster4
1850,-1.026131,1.388482,-1.292192,0.448715,1,cluster0
1851,-0.470041,-1.378163,-0.146568,-0.44648,0,cluster10
1852,-0.722304,-1.385964,-0.1166,-0.515859,0,cluster10
1853,3.044923,-1.880366,-1.445472,2.452614,0,cluster6
1854,-0.218812,1.498453,-1.26546,0.401865,1,cluster0
1855,1.480113,-0.596632,0.662271,-2.19147,1,cluster6
1856,-1.191314,0.238816,0.917178,0.166858,1,cluster4
1857,-0.034295,-1.540743,-0.452326,0.230252,1,cluster2
1858,-0.630423,0.103908,0.630892,0.80272,0,cluster9
1859,0.031793,0.425495,0.986632,0.032399,1,cluster4
1860,-0.678718,0.253157,0.854105,0.312616,1,cluster1
1861,-0.206477,0.273806,0.806727,0.423375,1,cluster1
1862,-0.684054,-1.48641,-0.267763,-0.183873,1,cluster10
1863,-0.801713,0.36685,1.038227,-0.092869,1,cluster4
1864,-0.791941,1.493574,-1.178844,0.203608,1,cluster0
1865,-1.050071,0.216738,0.862246,0.289357,1,cluster1
1866,1.194149,0.385503,0.738996,0.592282,1,cluster1
1867,-1.398523,-0.104776,-1.998731,-0.963742,1,cluster8
1868,-0.000501,1.889428,-0.737076,-0.753451,1,cluster12
1869,4.124185,0.210898,0.0083,2.237041,1,cluster6
1870,0.213172,0.160976,0.575373,0.936738,1,cluster9
1871,0.220073,-1.438804,-0.346825,0.002645,1,cluster2
1872,-0.896591,0.334447,1.006984,-0.025749,1,cluster4
1873,0.967079,-1.083238,0.044081,-0.843546,0,cluster5
1874,-0.3197,1.514223,-1.226222,0.314367,1,cluster0
1875,-1.099842,-1.563117,-0.310484,-0.096263,1,cluster2
1876,0.910187,-1.499445,-0.547082,0.451769,1,cluster2
1877,-0.824137,1.593074,-1.030035,-0.123128,1,cluster0
1878,-0.918026,-1.35537,-0.04048,-0.685606,1,cluster11
1879,-1.909983,-0.026713,0.651538,0.738812,1,cluster9
1880,-0.880493,0.284697,0.93258,0.137619,1,cluster4
1881,-1.201403,0.240393,0.921102,0.158108,1,cluster4
1882,1.430723,-1.628045,-0.817674,1.052631,1,cluster3
1883,-1.009814,1.574864,-1.025965,-0.134758,1,cluster0
1884,-0.809199,-1.514082,-0.287235,-0.143003,1,cluster10
1885,-1.570826,0.109206,0.792206,0.435335,1,cluster1
1886,-1.163852,0.234524,0.906498,0.190676,0,cluster1
1887,-1.463037,-1.506344,-0.169229,-0.41126,0,cluster10
1888,0.088246,0.369437,0.896532,0.230767,1,cluster4
1889,-0.384092,1.713222,-0.928605,-0.339106,1,cluster12
1890,-1.28028,1.522675,-1.057061,-0.070518,1,cluster0
1891,-0.925025,1.608844,-0.990798,-0.210627,1,cluster0
1892,-0.985776,1.382174,-1.307887,0.483715,0,cluster0
1893,-0.036898,0.341765,0.87706,0.271636,1,cluster4
1894,0.543854,1.332005,-1.630221,1.212725,0,cluster6
1895,1.263497,1.177629,1.870461,-1.887478,1,cluster6
1896,-0.493041,0.271367,0.850034,0.324246,1,cluster1
1897,0.875388,0.482563,0.931112,0.166417,1,cluster4
1898,-0.214548,0.275068,0.809866,0.416375,0,cluster1
1899,1.537385,0.568017,0.94622,0.142937,1,cluster4
1900,0.086989,-1.323535,-0.158779,-0.41159,1,cluster10
1901,0.366652,0.278685,0.720111,0.621632,1,cluster1
1902,0.015159,1.367414,-1.492743,0.903599,0,cluster0
1903,-1.220907,-1.544193,-0.263399,-0.201262,1,cluster10
1904,2.597977,-0.400735,-0.624704,3.602685,1,cluster6
1905,-1.607418,1.290411,-1.33869,0.542194,1,cluster0
1906,2.062439,0.958277,1.423449,-0.895751,1,cluster7
1907,-1.134861,0.182758,0.827079,0.365226,1,cluster1
1908,1.09756,0.684001,1.185421,-0.387926,1,cluster7
1909,-0.040977,0.29517,0.810504,0.417505,1,cluster1
1910,-1.013796,0.163834,0.779994,0.470225,1,cluster1
1911,0.268708,0.248646,-1.761291,-1.460047,1,cluster8
1912,-0.320859,-1.543182,-0.409018,0.131123,1,cluster2
1913,0.232311,-1.299017,-0.147155,-0.43496,1,cluster10
1914,1.593839,0.511959,0.856121,0.341305,1,cluster4
1915,-1.284262,0.111645,0.748898,0.534464,1,cluster1
1916,1.617057,-0.901438,0.20015,-1.176262,1,cluster5
1917,-0.812021,0.132294,0.701519,0.645222,1,cluster1
1918,-0.800002,0.035949,0.560558,0.954459,1,cluster9
1919,0.830735,0.206143,0.539619,1.024127,1,cluster9
1920,-0.004701,0.242266,0.728252,0.598373,0,cluster1
1921,1.124858,-0.682801,0.596008,-2.051361,0,cluster6
1922,0.063892,1.69043,-1.034693,-0.099979,1,cluster0
1923,0.076009,0.22965,0.696862,0.668372,1,cluster1
1924,-0.518336,-1.228914,0.076645,-0.936584,1,cluster11
1925,-0.437845,-1.477663,-0.295376,-0.119744,1,cluster10
1926,0.669874,2.304206,-0.248223,-1.815508,0,cluster6
1927,-0.619223,-1.213144,0.115883,-1.024083,1,cluster5
1928,0.838893,0.299334,0.672732,0.73239,1,cluster9
1929,-0.553671,1.645263,-0.998939,-0.187367,1,cluster0
1930,1.761843,0.015249,-2.342004,-0.165064,1,cluster8
1931,0.221769,0.726432,1.389749,-0.84868,1,cluster7
1932,-0.678815,1.617591,-1.018411,-0.146498,0,cluster0
1933,-1.297538,-1.484981,-0.165452,-0.41713,1,cluster10
1934,-1.148476,-0.049395,-1.959693,-1.045692,1,cluster8
1935,-0.856411,0.139233,0.718784,0.606723,0,cluster1
1936,-0.607424,-1.545622,-0.36571,0.031995,0,cluster2
1937,-0.707054,0.16312,0.728839,0.586853,0,cluster1
1938,0.337497,-1.032059,0.220796,-1.24017,1,cluster5
1939,1.242443,0.236254,0.515783,1.082386,1,cluster9
1940,1.115725,-0.356087,-2.772148,0.768625,1,cluster6
1941,-0.125864,1.625624,-1.097179,0.03426,0,cluster0
1942,0.007536,0.382053,0.927922,0.160768,1,cluster4
1943,1.154013,0.627943,1.095322,-0.189559,1,cluster7
1944,-0.576414,0.002883,-1.977751,-0.997765,1,cluster8
1945,-1.268261,1.42633,-1.198022,0.238718,1,cluster0
1946,3.489266,-1.47749,-0.936853,1.343927,1,cluster3
1947,0.69401,0.747081,1.342371,-0.737922,1,cluster7
1948,-0.98138,0.300467,0.971817,0.05012,1,cluster4
1949,-0.222575,0.323556,0.881131,0.260007,1,cluster4
1950,-0.335798,1.563973,-1.151818,0.150999,0,cluster0
1951,-1.336733,1.578733,-0.966962,-0.268886,1,cluster0
1952,0.55923,-1.302886,-0.206157,-0.300832,1,cluster10
1953,0.838893,0.299334,0.672732,0.73239,1,cluster9
1954,1.4086,0.966014,1.541454,-1.164007,0,cluster7
1955,0.139582,-1.190056,0.025196,-0.814196,1,cluster11
1956,-0.692213,-1.579601,-0.400877,0.107864,1,cluster2
1957,1.524109,-1.028609,0.03187,-0.808656,1,cluster5
1958,-0.392153,0.255597,0.810797,0.411745,1,cluster1
1959,0.100484,0.509224,1.096203,-0.206838,1,cluster4
1960,-0.113626,1.765411,-0.897509,-0.403345,1,cluster12
1961,-0.359957,0.156097,0.661988,0.738481,0,cluster9
1962,3.408776,-1.228742,-0.564832,0.527087,1,cluster6
1963,0.4596,0.405856,0.888391,0.254026,1,cluster4
1964,0.256787,-1.019443,0.252186,-1.31017,1,cluster5
1965,-1.001777,0.067489,0.639033,0.779461,1,cluster9
1966,0.390811,1.686561,-1.093696,0.03415,1,cluster0
1967,0.151723,0.314166,-1.647649,-1.710914,1,cluster6
1968,0.329338,-1.12525,0.087683,-0.948434,1,cluster5
1969,0.506637,-1.436365,-0.390133,0.101773,1,cluster2
1970,0.777104,-1.384175,-0.359036,0.037534,1,cluster2
1971,1.258542,0.186504,0.441379,1.245754,1,cluster9
1972,0.607744,-1.216002,-0.088739,-0.557569,1,cluster11
1973,-0.323462,0.339326,0.920368,0.172508,1,cluster4
1974,0.615586,0.005491,-2.168772,-0.561578,0,cluster8
1975,0.103087,-1.373284,-0.233183,-0.248222,1,cluster10
1976,2.790555,-1.982305,-1.550972,2.680221,1,cluster6
1977,-0.361312,-0.17244,-2.265839,-0.36299,0,cluster8
1978,1.129756,0.584501,1.036613,-0.06119,1,cluster7
1979,-1.885824,1.381163,-1.162268,0.151329,0,cluster0
1980,-1.304439,0.114799,0.756745,0.516964,1,cluster1
1981,-0.841395,-1.414582,-0.138427,-0.469739,1,cluster10
1982,0.854992,0.249584,0.598328,0.895759,1,cluster9
1983,0.419148,1.776598,-0.968429,-0.240087,1,cluster12
1984,-0.408252,0.305346,0.885201,0.248377,1,cluster4
1985,-0.206477,0.273806,0.806727,0.423375,1,cluster1
1986,0.086989,-1.323535,-0.158779,-0.41159,0,cluster10
1987,-0.123164,-1.621318,-0.554049,0.451989,1,cluster2
1988,-1.208757,-1.498859,-0.199981,-0.34013,1,cluster10
1989,-0.153884,0.407285,0.990702,0.02077,1,cluster4
1990,-0.226873,0.040828,0.473943,1.152716,1,cluster9
1991,-1.313734,-0.070797,-1.963564,-1.039612,0,cluster8
1992,-0.864395,0.234948,0.858175,0.300987,1,cluster1
1993,0.147522,-1.332997,-0.182321,-0.359091,1,cluster10
1994,-0.417667,-1.480817,-0.303224,-0.102244,1,cluster10
1995,0.689711,0.464353,0.935183,0.154788,1,cluster4
1996,-1.474018,0.04684,0.686411,0.668702,1,cluster9
1997,-1.550746,1.470486,-1.088158,-0.006279,1,cluster0
1998,-0.521475,1.545764,-1.147747,0.139369,0,cluster0
1999,0.575329,-1.352635,-0.280562,-0.137464,1,cluster10
2000,0.072051,1.783621,-0.901579,-0.391715,1,cluster12
2001,-0.497218,1.589205,-1.089038,0.011,0,cluster0
2002,-0.219972,-1.558952,-0.448255,0.218622,1,cluster2
2003,0.398849,0.179186,0.571302,0.948368,0,cluster9
2004,-0.437845,-1.477663,-0.295376,-0.119744,1,cluster10
2005,0.475601,1.720541,-1.058529,-0.04172,1,cluster0
2006,0.354852,0.611163,1.201703,-0.434445,1,cluster7
2007,-0.832198,0.135448,0.709367,0.627723,0,cluster1
2008,-1.474018,0.04684,0.686411,0.668702,1,cluster9
2009,1.53277,1.413591,-1.674115,1.323373,1,cluster6
2010,3.097516,-1.746887,-1.261496,2.050008,1,cluster3
2011,-1.050071,0.216738,0.862246,0.289357,1,cluster1
2012,0.875388,0.482563,0.931112,0.166417,1,cluster4
2013,-0.323462,0.339326,0.920368,0.172508,1,cluster4
2014,0.20567,0.776182,1.464154,-1.012048,1,cluster7
2015,-0.914263,-0.180473,-2.18707,-0.543748,0,cluster8
2016,-0.200292,0.414539,1.008751,-0.01948,1,cluster4
2017,-1.510294,0.099744,0.768663,0.487835,0,cluster1
2018,0.027495,0.142767,0.579443,0.925109,1,cluster9
2019,-0.719073,0.259465,0.8698,0.277617,0,cluster1
2020,-0.844436,-0.004339,0.509696,1.065327,0,cluster9
2021,-0.674736,1.664187,-0.951854,-0.292366,1,cluster12
2022,-1.21965,0.148779,0.791912,0.441095,1,cluster1
2023,1.808071,0.856338,1.317948,-0.668143,0,cluster7
2024,-0.561732,0.187637,0.740463,0.563483,0,cluster1
2025,-0.402242,0.257174,0.814721,0.402995,0,cluster1
2026,-0.841395,-1.414582,-0.138427,-0.469739,1,cluster10
2027,0.958482,-1.648694,-0.770295,0.941873,1,cluster3
2028,2.672062,1.146385,1.595213,-1.263466,1,cluster6
2029,-0.92905,0.150587,0.747035,0.543724,1,cluster1
2030,0.738006,0.315104,0.71197,0.644892,1,cluster1
2031,0.633609,0.898223,1.570292,-1.238526,1,cluster7
2032,-1.239827,0.151933,0.79976,0.423595,1,cluster1
2033,-1.463037,-1.506344,-0.169229,-0.41126,1,cluster10
2034,-1.227906,1.420022,-1.213717,0.273718,1,cluster0
2035,0.08677,-1.559667,-0.49941,0.335251,1,cluster2
2036,-0.747506,1.533862,-1.127982,0.092739,1,cluster0
2037,-0.687914,-1.296873,0.006312,-0.784845,1,cluster11
2038,-1.110701,1.590634,-0.986727,-0.222257,1,cluster0
2039,0.564688,2.037248,-0.616174,-1.010298,1,cluster12
2040,-1.268261,1.42633,-1.198022,0.238718,1,cluster0
2041,0.827094,0.631812,1.154325,-0.323687,1,cluster7
2042,-0.553354,0.516961,1.214208,-0.475094,1,cluster7
2043,-0.740507,-1.430352,-0.177664,-0.38224,1,cluster10
2044,-1.026131,1.388482,-1.292192,0.448715,0,cluster0
2045,-1.001558,0.303621,0.979665,0.03262,1,cluster4
2046,-0.518555,-1.465046,-0.263986,-0.189743,1,cluster10
2047,-1.445682,0.136877,0.811678,0.394466,0,cluster1
2048,0.886052,0.05768,-2.137676,-0.625818,1,cluster8
2049,1.01277,0.650021,1.150255,-0.312057,1,cluster7
2050,-0.40041,1.52684,-1.194832,0.244367,0,cluster0
2051,-1.547827,-1.540324,-0.204396,-0.33539,1,cluster10
2052,1.33969,0.646153,1.091252,-0.177929,1,cluster7
2053,-1.67997,1.396219,-1.174186,0.180459,1,cluster0
2054,1.226783,0.758268,1.27145,-0.574664,1,cluster7
2055,0.950981,-1.033488,0.118486,-1.006914,1,cluster5
2056,-1.341972,-1.525268,-0.216314,-0.306261,1,cluster10
2057,1.517208,0.571171,0.954068,0.125437,1,cluster4
2058,1.678749,2.146505,-0.640596,-0.940519,1,cluster12
2059,1.403985,1.811588,-1.078881,0.016429,1,cluster12
2060,0.474441,-1.336865,-0.241324,-0.224963,0,cluster10
2061,1.065363,0.7835,1.33423,-0.714662,1,cluster7
2062,-0.723152,0.212869,0.803243,0.423485,1,cluster1
2063,0.096186,0.226496,0.689014,0.685871,0,cluster1
2064,-0.570929,-1.362393,-0.10733,-0.533979,0,cluster10
2065,2.705766,-2.016285,-1.586139,2.75609,1,cluster6
2066,-1.284359,1.47608,-1.123618,0.07535,1,cluster0
2067,1.0937,0.873537,1.459496,-0.988899,0,cluster7
2068,3.018721,0.667097,0.847099,0.381844,1,cluster6
2069,1.767399,1.990948,-0.879504,-0.415416,1,cluster12
2070,-0.615144,-1.166548,0.18244,-1.169951,1,cluster5
2071,-0.105589,0.258036,0.767489,0.510874,1,cluster1
2072,-1.385247,1.49185,-1.084381,-0.012149,0,cluster0
2073,-1.340715,0.167703,0.838997,0.336096,1,cluster1
2074,-0.545634,0.137888,0.666059,0.726851,1,cluster9
2075,0.623842,-1.265752,-0.163143,-0.394201,1,cluster10
2076,0.233252,1.522256,-1.304991,0.495124,1,cluster0
2077,-0.81996,0.275235,0.909037,0.190118,1,cluster4
2078,0.011397,0.192516,0.653848,0.761741,1,cluster9
2079,-0.622264,0.197099,0.764006,0.510984,1,cluster1
2080,-0.991469,0.302044,0.975741,0.04137,1,cluster4
2081,0.584525,0.197395,0.567232,0.959998,0,cluster9
2082,1.13214,-1.534139,-0.633405,0.644266,1,cluster3
2083,-0.338887,-1.398664,-0.197576,-0.332731,0,cluster10
2084,0.564469,1.801116,-0.956805,-0.263457,1,cluster12
2085,-1.510391,1.464178,-1.103853,0.028721,0,cluster0
2086,0.665016,-0.051353,0.19521,1.776838,1,cluster6
2087,0.079869,0.040113,0.422787,1.269344,0,cluster9
2088,-0.085192,0.491014,1.100273,-0.218468,1,cluster4
2089,-1.364972,0.124261,0.780288,0.464465,1,cluster1
2090,-0.117389,0.590514,1.249082,-0.545204,0,cluster7
2091,-0.594966,-1.169702,0.174592,-1.152451,1,cluster5
2092,0.330201,0.142683,0.529857,1.038237,1,cluster9
2093,-1.075858,-0.344147,-2.396796,-0.086273,1,cluster8
2094,-0.886064,-1.360366,-0.05291,-0.657887,1,cluster11
2095,-1.390486,-1.612152,-0.333733,-0.049524,1,cluster2
2096,-0.447715,-1.239953,0.049179,-0.875334,1,cluster11
2097,-1.086347,0.269642,0.944498,0.108489,1,cluster4
2098,-0.630423,0.103908,0.630892,0.80272,1,cluster9
2099,-1.039178,-1.430899,-0.129648,-0.491869,1,cluster10
2100,0.466404,0.17051,-1.906322,-1.139181,0,cluster8
2101,-0.930264,-1.495157,-0.24015,-0.248002,1,cluster10
2102,-0.730977,0.261326,0.87443,0.267292,1,cluster1
2103,0.435124,0.126282,0.48905,1.129236,1,cluster9
2104,0.712175,-0.293007,-2.615198,0.41863,1,cluster6
2105,-1.389448,-0.155313,0.380947,1.339674,1,cluster9
2106,0.135284,-1.472784,-0.381992,0.078514,1,cluster2
2107,-0.15536,-1.521819,-0.405241,0.125253,1,cluster2
2108,-0.288663,-1.642682,-0.557826,0.457859,1,cluster2
2109,-0.954301,-1.302467,0.041772,-0.866474,1,cluster11
2110,0.447581,0.502201,1.029352,-0.05521,1,cluster4
2111,-0.49,-1.138877,0.201911,-1.21082,1,cluster5
2112,1.730247,1.099322,-2.159779,2.39108,1,cluster6
2113,1.488053,-0.739573,0.454753,-1.736365,0,cluster6
2114,-0.073393,0.158537,0.618681,0.83761,1,cluster9
2115,-0.400312,0.162405,0.677683,0.703481,1,cluster9
2116,-0.512999,0.510653,1.198513,-0.440095,1,cluster7
2117,-0.66648,0.392944,1.053775,-0.124988,1,cluster4
2118,0.132681,0.409724,0.947394,0.119898,1,cluster4
2119,1.581503,1.736606,-1.216065,0.319795,0,cluster0
2120,-1.163294,1.457155,-1.170703,0.180349,1,cluster0
2121,0.140839,0.502916,1.080508,-0.171838,0,cluster4
2122,-1.293556,-0.073951,-1.971411,-1.022112,1,cluster8
2123,-1.134861,0.182758,0.827079,0.365226,1,cluster1
2124,-0.966758,-1.678386,-0.49853,0.317971,1,cluster2
2125,0.551072,-1.396077,-0.339271,-0.009095,1,cluster2
2126,-0.437372,-0.020735,0.419523,1.268965,0,cluster9
2127,-0.803818,0.272712,0.902759,0.204118,1,cluster4
2128,-1.364972,0.124261,0.780288,0.464465,1,cluster1
2129,-0.0208,0.292016,0.802656,0.435005,0,cluster1
2130,-0.638363,0.246849,0.83841,0.347616,1,cluster1
2131,0.482502,0.12076,-1.980726,-0.975813,1,cluster8
2132,-1.615358,1.433352,-1.131172,0.08709,1,cluster0
2133,1.091566,-1.763963,-0.958341,1.356108,1,cluster3
2134,0.15568,-1.239805,-0.049208,-0.650827,1,cluster11
2135,-0.966539,-1.442254,-0.157898,-0.42887,1,cluster10
2136,0.193335,2.000829,-0.608033,-1.033558,1,cluster12
2137,2.984293,-0.50647,-3.294445,1.941,1,cluster6
2138,-1.337893,-1.478673,-0.149758,-0.452129,1,cluster10
2139,0.919384,0.050585,0.300711,1.549231,1,cluster6
2140,0.812937,-0.87021,0.376604,-1.574857,1,cluster5
2141,-0.33535,0.577351,1.265708,-0.584833,1,cluster7
2142,-0.880712,0.048565,0.591948,0.88446,1,cluster9
2143,0.088246,0.369437,0.896532,0.230767,1,cluster4
2144,-0.057294,0.108787,0.544276,1.000978,1,cluster9
2145,-0.600616,-1.168819,0.176789,-1.157351,1,cluster5
2146,-0.08971,-0.027846,0.352453,1.421083,1,cluster9
2147,2.110197,1.701198,-1.353543,0.628921,1,cluster6
2148,0.244232,-0.030928,-2.160631,-0.584838,1,cluster8
2149,-0.139481,-1.807701,-0.820277,1.035462,1,cluster3
2150,-0.343859,0.106347,0.587584,0.901849,1,cluster9
2151,-0.214514,1.781181,-0.858271,-0.490844,1,cluster12
2152,-0.977739,-0.125202,0.357111,1.397933,1,cluster9
2153,-0.723371,-0.023263,0.462612,1.170326,1,cluster9
2154,3.594452,-1.210532,-0.568902,0.538716,0,cluster6
2155,-1.005856,0.020893,0.572476,0.925329,1,cluster9
2156,-0.242752,0.32671,0.888978,0.242507,1,cluster4
2157,-0.457803,-1.238376,0.053103,-0.884084,1,cluster11
2158,-0.025698,-0.975287,0.362051,-1.555167,1,cluster5
2159,-0.610027,0.336886,0.963676,0.073379,1,cluster4
2160,0.265984,0.530587,1.09998,-0.212708,1,cluster4
2161,-1.147196,1.407406,-1.245107,0.343717,1,cluster0
2162,-1.332775,0.024762,0.631479,0.791201,1,cluster9
2163,1.081681,0.969883,1.600457,-1.298135,0,cluster7
2164,-0.731311,0.119678,0.670129,0.715222,1,cluster9
2165,-0.319602,0.149789,0.646294,0.773481,1,cluster9
2166,2.281819,-2.186183,-1.761974,3.135436,1,cluster6
2167,1.83167,0.191383,0.354763,1.444011,1,cluster6
2168,-1.14688,0.279104,0.96804,0.05599,1,cluster4
2169,0.051654,1.550643,-1.234363,0.337626,1,cluster0
2170,-1.071604,-0.108645,-2.057734,-0.829614,0,cluster8
2171,-0.49,-1.138877,0.201911,-1.21082,1,cluster5
2172,1.012892,2.250588,-0.38163,-1.518012,1,cluster6
2173,3.179703,0.1696,0.103057,2.015524,1,cluster6
2174,-0.63846,1.611283,-1.034106,-0.111498,0,cluster0
2175,0.635861,-1.362097,-0.304104,-0.084965,1,cluster10
2176,-0.40019,1.762972,-0.854201,-0.502474,1,cluster12
2177,-0.428668,0.072371,0.552425,0.977701,1,cluster9
2178,1.140737,-0.968683,0.180972,-1.141152,0,cluster5
2179,-1.486124,0.048732,0.69112,0.658203,0,cluster9
2180,-1.002815,-1.38935,-0.075647,-0.609737,1,cluster11
2181,-0.970716,-0.124415,-2.096971,-0.742115,0,cluster8
2182,0.014657,-0.981595,0.346356,-1.520167,0,cluster5
2183,-0.444746,0.122118,0.626822,0.81435,1,cluster9
2184,-0.712488,-0.212013,-2.265545,-0.36875,1,cluster8
2185,-1.235748,0.198529,0.866316,0.277727,1,cluster1
2186,-1.098585,0.129855,0.744827,0.546094,0,cluster1
2187,0.177115,0.450012,0.998256,0.00903,0,cluster4
2188,-0.66648,0.392944,1.053775,-0.124988,1,cluster4
2189,-0.577709,1.837954,-0.717017,-0.80584,1,cluster12
2190,0.942384,-1.598944,-0.695891,0.778505,1,cluster3
2191,2.397298,0.811467,1.156928,-0.306518,1,cluster7
2192,-0.949184,0.200968,0.823009,0.376856,1,cluster1
2193,0.668179,0.13897,-1.984797,-0.964184,1,cluster8
2194,-0.791941,1.493574,-1.178844,0.203608,0,cluster0
2195,-0.990718,0.067645,-1.816618,-1.357088,1,cluster8
2196,-1.426762,-1.559248,-0.251481,-0.230392,1,cluster10
2197,-1.35421,-1.665055,-0.415985,0.131344,1,cluster2
2198,-0.622362,1.561534,-1.10851,0.05187,1,cluster0
2199,1.210369,1.93632,-0.867293,-0.450305,1,cluster12
2200,2.170828,0.327301,0.49543,1.140535,1,cluster6
2201,0.931841,0.426505,0.841013,0.364785,1,cluster4
2202,-0.20384,-0.102588,-2.190796,-0.525228,1,cluster8
2203,1.173752,0.152524,0.406212,1.321623,0,cluster9
2204,-0.202178,0.556534,1.213915,-0.469335,1,cluster7
2205,-1.232926,-1.447847,-0.122438,-0.510498,1,cluster10
2206,-1.352953,0.027916,0.639327,0.773701,1,cluster9
2207,-0.98546,0.253872,0.90526,0.195988,1,cluster4
2208,6.351707,-0.555162,-0.073963,-0.506283,0,cluster6
2209,-0.293724,0.287444,0.840659,0.347706,1,cluster1
2210,-1.04201,1.674364,-0.877156,-0.461494,1,cluster12
2211,2.372603,0.295761,0.416956,1.315533,0,cluster6
2212,-1.066267,1.630922,-0.935866,-0.333125,1,cluster0
