@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12}

@data
4603,29,34000,1,cluster8
4604,36,70000,1,cluster3
4605,27,60000,1,cluster11
4606,31,6000,1,cluster6
4607,26,40000,0,cluster8
4608,23,10000,1,cluster7
4609,30,52000,1,cluster1
4610,30,20000,1,cluster6
4611,25,11000,1,cluster7
4612,29,17000,1,cluster6
4613,25,36000,1,cluster8
4614,33,12000,1,cluster6
4615,27,41000,1,cluster8
4616,45,70000,1,cluster12
4617,33,24000,1,cluster6
4618,28,20000,1,cluster6
4619,25,6000,1,cluster7
4620,28,60000,1,cluster11
4621,30,120000,1,cluster5
4622,25,12000,1,cluster7
4623,31,56000,0,cluster1
4624,24,50000,0,cluster11
4625,25,65000,1,cluster11
4626,37,55000,1,cluster2
4627,22,14000,1,cluster7
4628,28,7000,1,cluster7
4629,27,120000,1,cluster5
4630,32,10000,1,cluster6
4631,46,30000,1,cluster10
4632,30,29000,0,cluster1
4633,32,138500,0,cluster5
4634,48,50000,1,cluster4
4635,38,150000,1,cluster5
4636,30,32000,1,cluster1
4637,28,20000,1,cluster6
4638,29,42000,1,cluster1
4639,25,32000,1,cluster8
4640,22,50000,1,cluster11
4641,26,85000,1,cluster3
4642,18,150000,1,cluster5
4643,58,35000,1,cluster4
4644,33,71000,0,cluster3
4645,28,22800,1,cluster8
4646,40,37447,1,cluster2
4647,16,12000,1,cluster7
4648,27,75000,1,cluster3
4649,25,50000,1,cluster11
4650,30,37000,0,cluster1
4651,27,42000,1,cluster8
4652,30,160000,1,cluster5
4653,27,60000,1,cluster11
4654,21,200000,0,cluster0
4655,32,58000,1,cluster3
4656,38,44000,1,cluster2
4657,28,200000,1,cluster0
4658,26,10000,1,cluster7
4659,27,33000,1,cluster8
4660,28,80000,1,cluster3
4661,31,27000,1,cluster1
4662,31,48000,1,cluster1
4663,27,6000,1,cluster7
4664,26,32000,1,cluster8
4665,25,35000,1,cluster8
4666,36,90000,1,cluster12
4667,36,70000,1,cluster3
4668,29,25000,0,cluster8
4669,31,20000,1,cluster6
4670,25,36000,1,cluster8
4671,18,18000,1,cluster7
4672,32,130000,1,cluster5
4673,29,41000,0,cluster1
4674,31,45000,1,cluster1
4675,34,56000,0,cluster1
4676,25,39000,1,cluster8
4677,28,30000,1,cluster8
4678,22,39600,1,cluster8
4679,30,12000,0,cluster6
4680,26,60000,0,cluster11
4681,28,14000,1,cluster6
4682,27,11000,0,cluster7
4683,23,48000,1,cluster11
4684,32,78000,1,cluster3
4685,33,50000,1,cluster1
4686,30,43000,1,cluster1
4687,28,80000,1,cluster3
4688,29,85000,1,cluster3
4689,41,40000,1,cluster2
4690,46,95000,1,cluster12
4691,28,10000,1,cluster7
4692,29,30000,1,cluster8
4693,25,30000,1,cluster8
4694,28,50000,1,cluster11
4695,27,10000,1,cluster7
4696,27,52500,0,cluster11
4697,50,16000,1,cluster4
4698,22,30000,1,cluster8
4699,22,12000,1,cluster7
4700,24,54384,1,cluster11
4701,25,30000,1,cluster8
4702,29,12000,1,cluster6
4703,45,12000,1,cluster10
4704,28,10000,1,cluster7
4705,35,30000,1,cluster1
4706,29,65000,1,cluster3
4707,34,33136,1,cluster1
4708,27,26000,1,cluster8
4709,31,20000,1,cluster6
4710,27,10000,1,cluster7
4711,22,10000,1,cluster7
4712,36,68000,0,cluster3
4713,41,48000,1,cluster2
4714,52,65000,1,cluster4
4715,52,100000,1,cluster9
4716,25,30000,1,cluster8
4717,30,20000,1,cluster6
4718,52,42000,1,cluster4
4719,29,33000,1,cluster8
4720,46,10000,1,cluster10
4721,42,16000,1,cluster10
4722,28,26000,0,cluster8
4723,33,28600,0,cluster1
4724,39,40000,1,cluster2
4725,24,20000,1,cluster7
4726,41,15000,1,cluster10
4727,36,56000,1,cluster2
4728,33,160000,1,cluster5
4729,47,160000,1,cluster9
4730,30,10000,1,cluster6
4731,51,120000,1,cluster9
4732,25,200000,1,cluster0
4733,31,45000,1,cluster1
4734,32,36000,1,cluster1
4735,30,55000,1,cluster1
4736,45,63000,0,cluster2
4737,25,18000,1,cluster7
4738,25,40000,1,cluster8
4739,27,127000,1,cluster5
4740,48,110000,1,cluster9
4741,50,145000,0,cluster9
4742,25,15000,1,cluster7
4743,24,100000,1,cluster5
4744,27,40000,1,cluster8
4745,24,40000,0,cluster8
4746,31,60000,1,cluster3
4747,27,60000,0,cluster11
4748,21,81000,1,cluster3
4749,22,20000,1,cluster7
4750,23,115000,1,cluster5
4751,29,45000,1,cluster1
4752,19,8500,1,cluster7
4753,27,27000,1,cluster8
4754,42,35000,1,cluster2
4755,30,32500,1,cluster1
4756,42,50000,1,cluster2
4757,29,30000,0,cluster8
4758,27,135000,1,cluster5
4759,25,8000,0,cluster7
4760,29,50000,1,cluster1
4761,23,56000,1,cluster11
4762,24,6000,1,cluster7
4763,26,34000,1,cluster8
4764,22,14000,1,cluster7
4765,25,50000,0,cluster11
4766,37,88000,1,cluster12
4767,30,20000,0,cluster6
4768,23,18000,1,cluster7
4769,26,200000,1,cluster0
4770,24,10000,0,cluster7
4771,27,48000,0,cluster11
4772,29,47000,0,cluster1
4773,24,66000,0,cluster11
4774,28,80000,1,cluster3
4775,31,44000,1,cluster1
4776,30,8000,1,cluster6
4777,25,46000,1,cluster11
4778,68,42000,1,cluster4
4779,27,17000,1,cluster7
4780,28,77000,1,cluster3
4781,23,58000,1,cluster11
4782,23,20000,1,cluster7
4783,28,66000,1,cluster3
4784,32,28000,1,cluster1
4785,27,200000,1,cluster0
4786,35,35000,1,cluster1
4787,26,150000,1,cluster5
4788,43,30000,1,cluster10
4789,25,12000,0,cluster7
4790,28,45000,0,cluster1
4791,28,110000,1,cluster5
4792,26,60000,1,cluster11
4793,40,62000,0,cluster2
4794,28,36000,1,cluster8
4795,25,6000,1,cluster7
4796,28,45000,1,cluster1
4797,25,60000,1,cluster11
4798,28,10000,0,cluster7
4799,32,30000,1,cluster1
4800,26,65000,1,cluster11
4801,30,42000,1,cluster1
4802,29,34000,1,cluster8
4803,26,42000,0,cluster8
4804,50,20000,1,cluster4
4805,27,65000,1,cluster11
4806,25,45000,1,cluster8
4807,37,35000,0,cluster1
4808,42,80000,1,cluster12
4809,50,105000,0,cluster9
4810,21,24000,1,cluster8
4811,20,16800,1,cluster7
4812,32,24000,0,cluster6
4813,34,60000,0,cluster3
4814,27,10000,1,cluster7
4815,26,19000,0,cluster7
4816,40,26000,0,cluster10
4817,30,36000,1,cluster1
4818,32,170000,1,cluster5
4819,29,18000,1,cluster6
4820,37,50000,1,cluster2
4821,25,30000,0,cluster8
4822,24,57600,1,cluster11
4823,55,13000,1,cluster4
4824,54,58000,1,cluster4
4825,40,45000,1,cluster2
4826,24,48000,0,cluster11
4827,35,26000,1,cluster10
4828,29,65000,1,cluster3
4829,31,30000,1,cluster1
4830,26,14400,1,cluster7
4831,24,16500,0,cluster7
4832,35,47000,1,cluster1
4833,26,21600,1,cluster8
4834,36,7700,1,cluster6
4835,45,80000,1,cluster12
4836,37,45000,1,cluster2
4837,33,20000,1,cluster6
4838,28,33000,1,cluster8
4839,18,31200,1,cluster8
4840,23,6000,1,cluster7
4841,21,15000,0,cluster7
4842,26,60000,1,cluster11
4843,25,12000,0,cluster7
4844,20,10000,1,cluster7
4845,35,100000,1,cluster5
4846,26,45740,1,cluster11
4847,50,60000,1,cluster4
4848,34,12000,1,cluster6
4849,57,93000,1,cluster9
4850,26,45000,1,cluster8
4851,22,14000,0,cluster7
4852,34,107400,1,cluster5
4853,41,86000,1,cluster12
4854,29,65000,1,cluster3
4855,41,75000,0,cluster12
4856,24,21000,0,cluster8
4857,26,6000,1,cluster7
4858,30,40000,1,cluster1
4859,19,20000,1,cluster7
4860,29,85000,1,cluster3
4861,25,66000,1,cluster11
4862,29,25000,0,cluster8
4863,17,12000,1,cluster7
4864,28,105000,1,cluster5
4865,26,82500,1,cluster3
4866,50,93000,0,cluster9
4867,21,7000,1,cluster7
4868,33,28000,1,cluster1
4869,24,100000,1,cluster5
4870,30,40000,1,cluster1
4871,25,38000,1,cluster8
4872,25,55000,1,cluster11
4873,43,30000,1,cluster10
4874,33,6000,1,cluster6
4875,21,40000,1,cluster8
4876,44,90000,0,cluster12
4877,29,27000,1,cluster8
4878,25,48000,0,cluster11
4879,43,25000,0,cluster10
4880,30,21000,1,cluster6
4881,36,9000,0,cluster6
4882,26,40000,1,cluster8
4883,24,6000,0,cluster7
4884,28,60000,1,cluster11
4885,27,48000,0,cluster11
4886,35,85000,1,cluster3
4887,29,52000,0,cluster1
4888,40,34000,1,cluster10
4889,28,20600,1,cluster6
4890,30,50000,1,cluster1
4891,30,24000,1,cluster6
4892,27,41000,1,cluster8
4893,34,36000,1,cluster1
4894,35,70000,1,cluster3
4895,25,24000,1,cluster8
4896,28,14000,1,cluster6
4897,30,15000,1,cluster6
4898,28,31000,1,cluster8
4899,30,12000,1,cluster6
4900,41,90000,1,cluster12
4901,41,25000,1,cluster10
4902,24,45000,1,cluster8
4903,32,80000,0,cluster3
4904,32,45000,1,cluster1
4905,36,50000,1,cluster2
4906,32,50000,1,cluster1
4907,26,34000,1,cluster8
4908,32,60000,1,cluster3
4909,20,60000,1,cluster11
4910,28,87000,1,cluster3
4911,34,19000,1,cluster6
4912,22,13000,1,cluster7
4913,44,25000,1,cluster10
4914,28,75000,0,cluster3
4915,26,75000,1,cluster3
4916,32,7000,1,cluster6
4917,23,30000,1,cluster8
4918,41,82000,0,cluster12
4919,30,80000,1,cluster3
4920,32,50000,1,cluster1
4921,43,36000,0,cluster2
4922,48,12000,1,cluster10
4923,19,6000,1,cluster7
4924,23,60000,1,cluster11
4925,25,37000,1,cluster8
4926,39,50000,1,cluster2
4927,31,25000,1,cluster1
4928,25,50000,0,cluster11
4929,36,20000,1,cluster10
4930,30,37000,1,cluster1
4931,21,20000,1,cluster7
4932,20,108000,1,cluster5
4933,23,24000,1,cluster8
4934,40,40000,1,cluster2
4935,37,95000,1,cluster12
4936,19,36000,1,cluster8
4937,33,12000,1,cluster6
4938,19,14000,1,cluster7
4939,28,16200,1,cluster6
4940,35,75000,1,cluster3
4941,28,90000,1,cluster3
4942,35,35000,1,cluster1
4943,32,18000,1,cluster6
4944,20,60000,1,cluster11
4945,31,75000,1,cluster3
4946,23,14400,1,cluster7
4947,36,38000,1,cluster1
4948,30,46000,1,cluster1
4949,22,100000,1,cluster5
4950,46,25000,1,cluster10
4951,28,72000,1,cluster3
4952,32,49000,1,cluster1
4953,29,32000,0,cluster8
4954,24,22000,1,cluster8
4955,27,43200,0,cluster8
4956,24,57000,1,cluster11
4957,33,30000,0,cluster1
4958,52,13000,1,cluster4
4959,34,38000,1,cluster1
4960,52,24000,1,cluster4
4961,25,25000,1,cluster8
4962,23,15000,1,cluster7
4963,33,70000,1,cluster3
4964,26,40000,1,cluster8
4965,45,72500,0,cluster12
4966,24,36000,1,cluster8
4967,24,39500,1,cluster8
4968,24,12000,1,cluster7
4969,30,120000,1,cluster5
4970,27,90000,1,cluster3
4971,24,40000,0,cluster8
4972,24,14000,1,cluster7
4973,26,20000,1,cluster7
4974,28,60000,0,cluster11
4975,30,20000,0,cluster6
4976,35,80000,1,cluster3
4977,30,8000,0,cluster6
4978,23,20000,1,cluster7
4979,23,30000,0,cluster8
4980,38,40000,1,cluster2
4981,37,20000,0,cluster10
4982,26,12000,1,cluster7
4983,24,47000,1,cluster11
4984,44,100000,1,cluster12
4985,24,48000,1,cluster11
4986,25,24000,1,cluster8
4987,24,60000,0,cluster11
4988,28,33000,1,cluster8
4989,40,40000,1,cluster2
4990,32,39000,1,cluster1
4991,29,10000,1,cluster6
4992,26,38000,1,cluster8
4993,26,20000,0,cluster7
4994,28,46000,1,cluster1
4995,44,32000,1,cluster10
4996,33,26400,1,cluster1
4997,41,80000,1,cluster12
4998,23,40000,0,cluster8
4999,24,27000,0,cluster8
5000,27,40000,1,cluster8
5001,25,14400,1,cluster7
5002,25,55000,1,cluster11
5003,24,50000,1,cluster11
5004,26,61800,0,cluster11
5005,42,50000,1,cluster2
5006,26,24000,0,cluster8
5007,37,30000,1,cluster10
5008,34,25000,1,cluster10
5009,23,60000,1,cluster11
5010,32,53000,0,cluster1
5011,32,20000,1,cluster6
5012,27,115000,1,cluster5
5013,19,21567,1,cluster7
5014,27,27000,0,cluster8
5015,27,65000,1,cluster11
5016,32,65000,1,cluster3
5017,23,65000,1,cluster11
5018,24,63000,1,cluster11
5019,40,50000,1,cluster2
5020,27,60000,1,cluster11
5021,20,20000,1,cluster7
5022,39,20000,1,cluster10
5023,33,8000,0,cluster6
5024,27,6000,1,cluster7
5025,29,40000,0,cluster1
5026,48,42000,0,cluster4
5027,23,60000,1,cluster11
5028,40,66000,1,cluster2
5029,42,50000,0,cluster2
5030,31,30000,0,cluster1
5031,31,170000,1,cluster5
5032,25,25000,1,cluster8
5033,25,38400,1,cluster8
5034,43,75000,1,cluster12
5035,35,50000,1,cluster1
5036,18,60000,1,cluster11
5037,36,200000,1,cluster0
5038,35,45000,1,cluster1
5039,38,50000,1,cluster2
5040,27,20000,1,cluster6
5041,25,7000,1,cluster7
5042,25,70000,1,cluster11
5043,31,40000,1,cluster1
5044,34,57000,1,cluster3
5045,31,50000,1,cluster1
5046,32,35000,1,cluster1
5047,28,12000,1,cluster7
5048,24,60000,0,cluster11
5049,25,10000,1,cluster7
5050,22,15000,1,cluster7
5051,31,20000,1,cluster6
5052,47,40000,0,cluster4
5053,28,25000,0,cluster8
5054,31,25000,1,cluster1
5055,23,46000,1,cluster11
5056,34,50000,0,cluster1
5057,38,45000,0,cluster2
5058,37,45000,1,cluster2
5059,23,6000,1,cluster7
5060,31,70000,1,cluster3
5061,32,53000,1,cluster1
5062,29,22000,1,cluster6
5063,31,48000,0,cluster1
5064,26,24000,1,cluster8
5065,41,20000,1,cluster10
5066,29,50000,1,cluster1
5067,39,8550,1,cluster10
5068,55,85000,0,cluster9
5069,26,31000,1,cluster8
5070,26,8000,1,cluster7
5071,36,80000,1,cluster3
5072,32,35000,1,cluster1
5073,32,20000,1,cluster6
5074,35,25000,1,cluster10
5075,26,66000,1,cluster11
5076,47,100000,0,cluster9
5077,31,12000,1,cluster6
5078,26,100000,1,cluster5
5079,29,100000,1,cluster5
5080,28,26000,1,cluster8
5081,26,40000,1,cluster8
5082,21,56000,1,cluster11
5083,50,60000,1,cluster4
5084,41,150000,1,cluster9
5085,25,9000,1,cluster7
5086,39,20000,1,cluster10
5087,25,49000,0,cluster11
5088,40,45000,0,cluster2
5089,24,10000,1,cluster7
5090,20,34000,1,cluster8
5091,25,24000,1,cluster8
5092,44,54000,1,cluster2
5093,24,24000,1,cluster8
5094,23,7000,1,cluster7
5095,43,85000,0,cluster12
5096,21,9000,0,cluster7
5097,33,47000,1,cluster1
5098,32,78000,1,cluster3
5099,26,28000,1,cluster8
5100,24,10000,1,cluster7
5101,28,40000,1,cluster8
5102,30,90000,1,cluster3
5103,29,15000,0,cluster6
5104,40,26000,1,cluster10
5105,36,93000,1,cluster12
5106,25,11500,1,cluster7
5107,29,18000,1,cluster6
5108,24,15000,1,cluster7
5109,30,30000,1,cluster1
5110,35,40000,1,cluster1
5111,27,12000,1,cluster7
5112,29,10000,1,cluster6
5113,24,30000,1,cluster8
5114,27,55000,1,cluster11
5115,32,36000,1,cluster1
5116,31,11500,1,cluster6
5117,28,60000,1,cluster11
5118,34,77000,1,cluster3
5119,30,19000,1,cluster6
5120,32,51000,1,cluster1
5121,23,32000,1,cluster8
5122,28,30000,1,cluster8
5123,31,40000,1,cluster1
5124,43,22000,1,cluster10
5125,22,20000,1,cluster7
5126,46,50000,1,cluster2
5127,33,30000,1,cluster1
5128,27,24000,0,cluster8
5129,25,62000,1,cluster11
5130,25,55000,0,cluster11
5131,22,45000,1,cluster8
5132,29,10000,1,cluster6
5133,34,10517,1,cluster6
5134,36,40000,1,cluster1
5135,27,12000,1,cluster7
5136,36,25000,1,cluster10
5137,24,19000,1,cluster7
5138,43,75000,0,cluster12
5139,33,70000,0,cluster3
5140,45,20000,1,cluster10
5141,39,70000,0,cluster12
5142,27,180000,1,cluster5
5143,22,12000,0,cluster7
5144,32,100000,1,cluster5
5145,30,60000,1,cluster3
5146,24,28000,0,cluster8
5147,28,53000,1,cluster11
5148,50,30000,1,cluster4
5149,30,8172,1,cluster6
5150,28,8000,1,cluster7
5151,36,35000,1,cluster1
5152,23,30000,0,cluster8
5153,39,40000,1,cluster2
5154,22,60000,1,cluster11
5155,28,66000,1,cluster3
5156,42,25000,1,cluster10
5157,25,15000,1,cluster7
5158,46,50000,1,cluster2
5159,25,32000,1,cluster8
5160,30,56000,0,cluster1
5161,32,20000,1,cluster6
5162,29,37000,1,cluster1
5163,22,9000,1,cluster7
5164,57,200000,1,cluster0
5165,38,85000,1,cluster12
5166,21,21000,1,cluster7
5167,29,10000,1,cluster6
5168,29,200000,1,cluster0
5169,21,36000,1,cluster8
5170,22,7200,1,cluster7
5171,35,170000,1,cluster5
5172,24,64000,1,cluster11
5173,41,32000,0,cluster10
5174,34,55000,1,cluster1
5175,25,10000,1,cluster7
5176,24,6000,0,cluster7
5177,24,38000,1,cluster8
5178,36,90000,1,cluster12
5179,30,40000,1,cluster1
5180,33,40000,1,cluster1
5181,44,68000,0,cluster12
5182,23,35000,1,cluster8
5183,23,25000,1,cluster8
5184,22,8461,1,cluster7
5185,33,10000,1,cluster6
5186,19,24000,1,cluster8
5187,33,60000,1,cluster3
5188,30,60000,1,cluster3
5189,33,65000,1,cluster3
5190,24,10000,1,cluster7
5191,52,10000,1,cluster4
5192,22,30000,0,cluster8
5193,31,6000,1,cluster6
5194,34,60000,1,cluster3
5195,25,60000,0,cluster11
5196,28,100000,1,cluster5
5197,48,11000,0,cluster10
5198,22,20000,1,cluster7
5199,28,45000,1,cluster1
5200,36,34000,1,cluster1
5201,23,6000,1,cluster7
5202,52,96000,0,cluster9
5203,39,40000,1,cluster2
5204,29,8000,0,cluster6
5205,28,200000,1,cluster0
5206,29,15000,1,cluster6
5207,32,20000,1,cluster6
5208,37,60000,1,cluster2
5209,36,39000,1,cluster1
5210,29,60000,0,cluster11
5211,36,200000,1,cluster0
5212,23,36000,1,cluster8
5213,25,57000,1,cluster11
5214,22,15000,1,cluster7
5215,31,20000,1,cluster6
5216,34,15000,1,cluster6
5217,30,60000,1,cluster3
5218,27,88000,0,cluster3
5219,25,7000,1,cluster7
5220,28,33000,1,cluster8
5221,33,10000,1,cluster6
5222,35,55000,0,cluster1
5223,55,120000,1,cluster9
5224,27,12000,1,cluster7
5225,35,87000,1,cluster3
5226,30,84000,1,cluster3
5227,37,65000,1,cluster3
5228,27,22000,0,cluster8
5229,39,40000,1,cluster2
5230,31,40000,1,cluster1
5231,36,28000,1,cluster10
5232,28,49248,1,cluster11
5233,26,11000,1,cluster7
5234,26,13000,0,cluster7
5235,21,9000,1,cluster7
5236,51,200000,1,cluster0
5237,23,24000,1,cluster8
5238,26,22000,1,cluster8
5239,20,18000,1,cluster7
5240,24,20000,1,cluster7
5241,25,95000,1,cluster5
5242,47,60000,1,cluster4
5243,29,20000,1,cluster6
5244,29,30000,1,cluster8
5245,40,28000,1,cluster10
5246,31,7000,1,cluster6
5247,26,9000,1,cluster7
5248,26,7700,1,cluster7
5249,48,60000,1,cluster4
5250,29,35000,1,cluster8
5251,29,20000,1,cluster6
5252,31,30000,0,cluster1
5253,24,12000,1,cluster7
5254,24,60000,1,cluster11
5255,56,60000,0,cluster4
5256,26,6000,0,cluster7
5257,32,135000,0,cluster5
5258,31,78000,1,cluster3
5259,28,36000,1,cluster8
5260,34,35000,1,cluster1
5261,20,30000,1,cluster8
5262,28,11000,1,cluster7
5263,24,33000,1,cluster8
5264,26,28000,1,cluster8
5265,34,32640,1,cluster1
5266,25,24000,1,cluster8
5267,32,48000,1,cluster1
5268,50,13750,0,cluster4
5269,30,42000,1,cluster1
5270,32,39000,1,cluster1
5271,39,40000,1,cluster2
5272,30,160000,1,cluster5
5273,32,46000,1,cluster1
5274,49,53000,1,cluster4
5275,52,15000,1,cluster4
5276,28,45000,1,cluster1
5277,29,42000,0,cluster1
5278,32,17000,1,cluster6
5279,50,40000,1,cluster4
5280,22,12000,1,cluster7
5281,27,30000,0,cluster8
5282,33,43000,0,cluster1
5283,23,60000,1,cluster11
5284,44,25000,1,cluster10
5285,37,60800,1,cluster2
5286,24,50000,1,cluster11
5287,24,32000,0,cluster8
5288,23,20000,0,cluster7
5289,32,75000,1,cluster3
5290,27,30000,1,cluster8
5291,27,30000,1,cluster8
5292,28,14000,1,cluster6
5293,44,45000,1,cluster2
5294,37,42000,1,cluster2
5295,27,12000,1,cluster7
5296,57,67000,1,cluster4
5297,30,49500,0,cluster1
5298,27,10000,1,cluster7
5299,40,15000,1,cluster10
5300,21,7000,1,cluster7
5301,45,41000,1,cluster2
5302,31,78000,1,cluster3
5303,28,25000,1,cluster8
5304,26,20000,1,cluster7
5305,35,9000,1,cluster6
5306,19,66000,0,cluster11
5307,24,70000,1,cluster11
5308,36,44000,0,cluster1
5309,34,85000,0,cluster3
5310,26,48000,1,cluster11
5311,29,54000,1,cluster11
5312,32,12000,1,cluster6
5313,25,25000,1,cluster8
5314,25,30000,1,cluster8
5315,31,20000,0,cluster6
5316,42,34000,1,cluster10
5317,25,33024,1,cluster8
5318,26,45000,1,cluster8
5319,34,95000,0,cluster5
5320,32,55000,1,cluster1
5321,42,198000,1,cluster9
5322,24,33000,1,cluster8
5323,35,83000,1,cluster3
5324,20,24000,1,cluster8
5325,36,35000,0,cluster1
5326,26,180000,1,cluster5
5327,27,52745,0,cluster11
5328,32,90000,0,cluster3
5329,25,22000,0,cluster8
5330,43,35000,0,cluster10
5331,27,45000,1,cluster8
5332,29,61000,1,cluster3
5333,27,17000,1,cluster7
5334,38,20000,1,cluster10
5335,32,50000,1,cluster1
5336,26,20000,0,cluster7
5337,33,106000,1,cluster5
5338,15,18000,1,cluster7
5339,34,65000,1,cluster3
5340,27,6000,1,cluster7
5341,22,51600,1,cluster11
5342,27,35000,1,cluster8
5343,36,52000,0,cluster2
5344,25,48000,1,cluster11
5345,27,16000,1,cluster7
5346,19,48000,1,cluster11
5347,30,90000,1,cluster3
5348,39,70000,0,cluster12
5349,28,20000,1,cluster6
5350,36,35000,1,cluster1
5351,49,107000,1,cluster9
5352,38,50000,1,cluster2
5353,30,19000,1,cluster6
5354,37,27000,1,cluster10
5355,27,20000,1,cluster6
5356,27,30000,0,cluster8
5357,35,35000,1,cluster1
5358,29,26000,1,cluster8
5359,26,6500,1,cluster7
5360,17,20000,1,cluster7
5361,28,20000,1,cluster6
5362,45,45000,0,cluster2
5363,33,8000,0,cluster6
5364,36,200000,1,cluster0
5365,32,60000,1,cluster3
5366,33,45000,1,cluster1
5367,34,7200,1,cluster6
5368,29,60000,0,cluster11
5369,24,87000,1,cluster3
5370,35,50000,1,cluster1
5371,27,20000,0,cluster6
5372,32,91000,1,cluster3
5373,41,99000,0,cluster12
5374,38,70000,1,cluster12
5375,28,30000,1,cluster8
5376,30,43000,1,cluster1
5377,22,200000,1,cluster0
5378,32,55000,0,cluster1
5379,43,20000,1,cluster10
5380,39,49000,1,cluster2
5381,40,75000,0,cluster12
5382,28,10000,1,cluster7
5383,27,77000,1,cluster3
5384,23,51000,1,cluster11
5385,35,20000,1,cluster6
5386,24,40000,1,cluster8
5387,44,23000,1,cluster10
5388,31,30000,1,cluster1
5389,34,17000,1,cluster6
5390,25,50000,1,cluster11
5391,24,9000,1,cluster7
5392,35,15000,1,cluster6
5393,55,24000,1,cluster4
5394,44,90000,1,cluster12
5395,21,6000,1,cluster7
5396,57,200000,1,cluster0
5397,52,75000,1,cluster4
5398,61,60000,1,cluster4
5399,31,60000,1,cluster3
5400,28,25000,1,cluster8
5401,25,9000,1,cluster7
5402,25,30000,0,cluster8
5403,25,12000,1,cluster7
5404,29,29000,0,cluster8
5405,40,30000,1,cluster10
5406,25,48000,1,cluster11
5407,24,27000,1,cluster8
5408,30,53000,1,cluster1
5409,52,41000,1,cluster4
5410,24,7623,1,cluster7
5411,47,97000,1,cluster9
5412,45,110000,1,cluster9
5413,25,40000,1,cluster8
5414,25,35000,0,cluster8
5415,28,53000,1,cluster11
5416,24,48000,1,cluster11
5417,27,50000,1,cluster11
5418,30,30000,0,cluster1
5419,41,56000,1,cluster2
5420,38,20000,0,cluster10
5421,34,50000,1,cluster1
5422,40,28000,0,cluster10
5423,32,120000,1,cluster5
5424,32,120000,1,cluster5
5425,21,12000,1,cluster7
5426,33,44000,1,cluster1
5427,35,15000,0,cluster6
5428,32,50000,0,cluster1
5429,31,45000,1,cluster1
5430,25,8250,1,cluster7
5431,29,50000,1,cluster1
5432,24,18000,1,cluster7
5433,38,80000,0,cluster12
5434,21,60000,1,cluster11
5435,31,70000,1,cluster3
5436,22,6000,1,cluster7
5437,36,45000,1,cluster1
5438,54,40000,1,cluster4
5439,29,52000,1,cluster1
5440,20,40000,1,cluster8
5441,50,35000,1,cluster4
5442,28,45600,0,cluster1
5443,33,140000,1,cluster5
5444,23,27000,1,cluster8
5445,31,45000,1,cluster1
5446,25,26000,0,cluster8
5447,40,15000,1,cluster10
5448,41,34000,0,cluster10
5449,25,30000,1,cluster8
5450,35,175000,1,cluster5
5451,33,73000,1,cluster3
5452,34,52000,0,cluster1
5453,22,70000,1,cluster11
5454,24,20000,1,cluster7
5455,27,43000,0,cluster8
5456,29,44000,1,cluster1
5457,34,95000,1,cluster5
5458,21,12000,1,cluster7
5459,23,30000,1,cluster8
5460,23,18660,1,cluster7
5461,25,20000,1,cluster7
5462,22,36000,1,cluster8
5463,25,38000,0,cluster8
5464,46,36000,1,cluster2
5465,36,30000,0,cluster10
5466,58,36000,1,cluster4
5467,28,30000,1,cluster8
5468,32,60000,1,cluster3
5469,36,55000,1,cluster2
5470,29,20000,1,cluster6
5471,23,10000,1,cluster7
5472,23,6000,1,cluster7
5473,54,19000,0,cluster4
5474,35,35000,1,cluster1
5475,24,50000,1,cluster11
5476,25,70000,1,cluster11
5477,25,45000,0,cluster8
5478,25,6000,1,cluster7
5479,26,9000,1,cluster7
5480,35,68000,0,cluster3
5481,22,30000,1,cluster8
5482,22,43000,0,cluster8
5483,33,70000,1,cluster3
5484,48,120000,1,cluster9
5485,53,68000,1,cluster4
5486,56,48000,0,cluster4
5487,25,51600,1,cluster11
5488,32,70000,1,cluster3
5489,28,20000,1,cluster6
5490,23,32000,1,cluster8
5491,26,50000,1,cluster11
5492,20,12000,1,cluster7
5493,28,30000,1,cluster8
5494,36,80000,0,cluster3
5495,34,20000,0,cluster6
5496,28,37000,1,cluster8
5497,25,7000,1,cluster7
5498,25,20000,1,cluster7
5499,28,40000,1,cluster8
5500,36,15000,1,cluster6
5501,38,20000,1,cluster10
5502,32,70000,1,cluster3
5503,27,70000,1,cluster3
5504,31,54000,1,cluster1
5505,30,60000,1,cluster3
5506,24,10000,1,cluster7
5507,23,60000,0,cluster11
5508,33,28800,1,cluster1
5509,40,32000,1,cluster10
5510,24,42000,0,cluster8
5511,29,85000,1,cluster3
5512,23,64800,1,cluster11
5513,19,7000,1,cluster7
5514,26,24000,1,cluster8
5515,21,32400,1,cluster8
5516,36,24000,0,cluster10
5517,50,102000,1,cluster9
5518,25,28000,1,cluster8
5519,52,99000,1,cluster9
5520,18,14400,1,cluster7
5521,26,30000,1,cluster8
5522,44,35000,0,cluster10
