@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute IsEthnicMinority numeric
@attribute IsSoftwareDev numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
748,41,15000,0,0,1,cluster1
749,27,8400,0,0,1,cluster1
750,30,20000,0,0,1,cluster1
751,34,46000,0,1,1,cluster0
752,23,50000,0,0,1,cluster1
753,23,75000,1,0,1,cluster1
754,31,55000,0,0,1,cluster1
755,39,80000,0,0,1,cluster1
756,28,50000,0,1,0,cluster0
757,27,8000,0,0,1,cluster1
758,34,16000,0,0,1,cluster1
759,26,17000,0,1,1,cluster0
760,29,41000,0,0,1,cluster1
761,26,15000,1,1,1,cluster0
762,19,45000,0,1,1,cluster0
763,50,50000,0,1,1,cluster0
764,41,170000,0,1,1,cluster0
765,25,18000,0,1,1,cluster0
766,35,50000,0,1,0,cluster0
767,36,40000,0,0,0,cluster1
768,22,45000,0,0,0,cluster1
769,28,45000,0,0,1,cluster1
770,27,45000,0,0,0,cluster1
771,52,63000,0,0,0,cluster1
772,40,50000,1,1,1,cluster0
773,40,32000,0,0,1,cluster1
774,32,10000,0,1,1,cluster0
775,26,45000,1,1,1,cluster0
776,34,40000,0,1,1,cluster0
777,26,8191,0,1,1,cluster0
778,38,20000,0,1,1,cluster0
779,34,52000,0,0,1,cluster1
780,23,22000,0,1,1,cluster0
781,46,70000,1,0,1,cluster1
782,26,37000,1,1,1,cluster0
783,23,65000,0,0,1,cluster1
784,28,60000,0,0,1,cluster1
785,26,40000,1,0,0,cluster1
786,34,45000,1,0,1,cluster1
787,55,78000,1,0,1,cluster1
788,27,60000,0,0,1,cluster1
789,20,8000,1,0,1,cluster1
790,26,10000,0,1,1,cluster0
791,27,90000,1,0,0,cluster1
792,26,24000,1,0,0,cluster1
793,30,112000,0,1,1,cluster0
794,30,50000,0,0,1,cluster1
795,22,70000,0,1,1,cluster0
796,30,16000,0,0,1,cluster1
797,30,50000,0,1,1,cluster0
798,24,15000,0,0,0,cluster1
799,34,25000,0,1,1,cluster0
800,33,30000,0,1,1,cluster0
801,47,76500,0,0,1,cluster1
802,35,36000,0,0,1,cluster1
803,33,75000,1,0,1,cluster1
804,32,30000,0,0,1,cluster1
805,25,25000,1,0,1,cluster1
806,31,40000,1,0,1,cluster1
807,26,36000,0,0,1,cluster1
808,26,24000,0,0,1,cluster1
809,32,12000,0,1,1,cluster0
810,25,69600,0,1,1,cluster0
811,27,8000,0,0,1,cluster1
812,27,36000,0,0,1,cluster1
813,26,29000,1,0,1,cluster1
814,30,24000,0,0,0,cluster1
815,33,36000,0,0,1,cluster1
816,28,61000,0,0,1,cluster1
817,28,145000,0,1,0,cluster0
818,42,33000,0,0,1,cluster1
819,34,16000,0,0,1,cluster1
820,25,8000,0,0,1,cluster1
821,54,35000,0,0,1,cluster1
822,43,46500,0,0,1,cluster1
823,34,30000,1,0,1,cluster1
824,26,45000,0,0,1,cluster1
825,29,48000,0,0,1,cluster1
826,30,43200,0,0,1,cluster1
827,19,13000,0,0,1,cluster1
828,30,23000,0,0,1,cluster1
829,31,46000,0,0,1,cluster1
830,22,28000,0,1,1,cluster0
831,26,43000,0,0,1,cluster1
832,61,20000,0,0,1,cluster1
833,29,25000,0,0,0,cluster1
834,33,15000,0,0,1,cluster1
835,28,31000,0,1,0,cluster0
836,15,24000,1,0,0,cluster1
837,28,6545,0,0,0,cluster1
838,30,95000,1,0,1,cluster1
839,60,100000,0,0,0,cluster1
840,23,47000,0,1,1,cluster0
841,30,23000,0,0,1,cluster1
842,36,150000,0,0,1,cluster1
843,44,47500,0,1,1,cluster0
844,24,50000,0,1,1,cluster0
845,27,55000,1,0,1,cluster1
846,45,42000,0,0,0,cluster1
847,33,60000,0,1,1,cluster0
848,27,10000,0,0,1,cluster1
849,39,91000,1,0,0,cluster1
850,39,6000,1,0,0,cluster1
851,44,40000,0,0,1,cluster1
852,25,6000,0,0,0,cluster1
853,29,37000,1,0,0,cluster1
854,29,12000,0,1,1,cluster0
855,24,15000,1,0,1,cluster1
856,21,6000,0,0,1,cluster1
857,22,20000,1,1,1,cluster0
858,21,45000,1,1,1,cluster0
859,34,185000,0,0,1,cluster1
860,28,54000,0,0,1,cluster1
861,35,55000,0,0,1,cluster1
862,25,12000,0,1,1,cluster0
863,28,10000,0,0,1,cluster1
864,40,50000,0,0,1,cluster1
865,37,50000,1,0,1,cluster1
866,22,24000,0,0,0,cluster1
867,25,24000,0,1,1,cluster0
868,32,43200,0,0,1,cluster1
869,45,89000,0,1,1,cluster0
870,28,20000,0,1,1,cluster0
871,33,7200,0,0,1,cluster1
872,29,36000,0,1,1,cluster0
873,22,6000,0,0,1,cluster1
874,52,45000,0,1,1,cluster0
875,27,30000,0,1,0,cluster0
876,28,30000,0,1,1,cluster0
877,42,90000,1,0,0,cluster1
878,23,6000,1,1,0,cluster0
879,51,17500,0,1,1,cluster0
880,30,70000,0,0,1,cluster1
881,20,24000,0,0,1,cluster1
882,35,25000,0,1,1,cluster0
883,56,30000,0,0,1,cluster1
884,25,44400,1,0,0,cluster1
885,19,12000,0,0,1,cluster1
886,39,41000,1,0,0,cluster1
887,45,26000,0,0,1,cluster1
888,28,50000,0,0,1,cluster1
889,34,11000,0,0,1,cluster1
890,29,10000,0,0,1,cluster1
891,31,18000,0,0,1,cluster1
892,32,30000,0,1,1,cluster0
893,23,16000,1,0,1,cluster1
894,33,50000,1,0,1,cluster1
895,21,6800,0,1,1,cluster0
896,57,35000,0,1,1,cluster0
897,30,60000,1,0,1,cluster1
898,25,19200,0,0,1,cluster1
899,30,120000,0,1,1,cluster0
900,28,58000,0,0,1,cluster1
901,25,36000,0,0,1,cluster1
902,30,70000,1,0,1,cluster1
903,35,75000,0,0,1,cluster1
904,45,25000,0,0,0,cluster1
905,38,30000,0,0,1,cluster1
906,31,10000,0,0,1,cluster1
907,47,35000,0,0,0,cluster1
908,37,79000,1,1,1,cluster0
909,24,15000,1,0,1,cluster1
910,45,110000,0,1,1,cluster0
911,28,35000,0,0,1,cluster1
912,38,30000,0,0,1,cluster1
913,22,30000,1,1,1,cluster0
914,33,65000,1,0,1,cluster1
915,28,50000,0,0,1,cluster1
916,33,30000,1,0,1,cluster1
917,29,32000,1,0,1,cluster1
918,18,7500,0,0,1,cluster1
919,25,40000,1,0,1,cluster1
920,24,24000,0,0,1,cluster1
921,29,40000,0,0,1,cluster1
922,43,54000,1,0,1,cluster1
923,44,12000,0,1,1,cluster0
924,46,90000,1,1,1,cluster0
925,27,42000,0,0,1,cluster1
926,25,53500,0,1,0,cluster0
927,34,75000,0,1,1,cluster0
928,34,75000,1,0,1,cluster1
929,24,57000,0,0,1,cluster1
930,39,110000,0,1,1,cluster0
931,25,200000,0,1,1,cluster0
932,23,156000,0,1,1,cluster0
933,27,48000,1,1,1,cluster0
934,34,40000,1,0,0,cluster1
935,25,13000,0,0,1,cluster1
936,28,30000,0,1,1,cluster0
937,29,35000,0,0,1,cluster1
938,28,20000,0,1,1,cluster0
939,31,60000,0,1,1,cluster0
940,25,28000,0,0,0,cluster1
941,48,115000,0,0,1,cluster1
942,23,12000,0,0,1,cluster1
943,21,14400,0,1,1,cluster0
944,23,15000,0,0,1,cluster1
945,27,200000,0,0,1,cluster1
946,21,45000,1,1,1,cluster0
947,26,65000,0,1,1,cluster0
948,24,20000,0,1,1,cluster0
949,42,66433,0,0,1,cluster1
950,26,42000,1,1,1,cluster0
951,29,110000,0,1,1,cluster0
952,27,60000,0,0,1,cluster1
953,31,25000,0,0,1,cluster1
954,40,70000,0,0,1,cluster1
955,36,25000,0,1,1,cluster0
956,27,24000,0,1,1,cluster0
957,32,20000,1,0,1,cluster1
958,25,14000,0,0,0,cluster1
959,25,12000,0,0,1,cluster1
960,27,40000,0,0,1,cluster1
961,38,35000,0,1,0,cluster0
962,23,50076,0,1,1,cluster0
963,31,55000,0,0,1,cluster1
964,26,60000,0,0,1,cluster1
965,21,10800,0,0,1,cluster1
966,37,16000,1,0,1,cluster1
967,25,18000,0,1,1,cluster0
968,22,15000,0,0,0,cluster1
969,29,55000,0,0,1,cluster1
970,40,47000,1,0,1,cluster1
971,19,7800,0,1,1,cluster0
972,54,22000,0,0,1,cluster1
973,24,12000,0,1,1,cluster0
974,23,60000,0,0,1,cluster1
975,18,10000,0,1,1,cluster0
976,19,25000,0,0,1,cluster1
977,24,58020,0,1,1,cluster0
978,34,30000,0,0,1,cluster1
979,25,12000,0,1,1,cluster0
980,33,22000,0,0,1,cluster1
981,29,28000,0,0,1,cluster1
982,26,60000,0,0,1,cluster1
983,33,35000,0,0,1,cluster1
984,28,50000,0,0,0,cluster1
985,26,20000,1,0,1,cluster1
986,26,20000,0,1,1,cluster0
987,26,24000,1,0,0,cluster1
988,25,56375,1,1,1,cluster0
989,40,30000,0,0,1,cluster1
990,21,60000,1,0,1,cluster1
991,46,35000,1,0,1,cluster1
992,27,25000,1,1,1,cluster0
993,29,60000,1,0,1,cluster1
994,28,17000,1,0,1,cluster1
995,32,60000,0,0,0,cluster1
996,29,24000,1,1,1,cluster0
997,53,50000,1,0,1,cluster1
998,38,22000,0,1,1,cluster0
999,59,73000,0,0,1,cluster1
1000,23,60000,0,0,1,cluster1
1001,37,6000,0,0,1,cluster1
1002,24,30000,0,1,1,cluster0
1003,30,63000,1,0,0,cluster1
1004,24,37500,1,0,1,cluster1
1005,46,11500,0,0,1,cluster1
1006,24,13000,0,0,1,cluster1
1007,38,60000,0,1,1,cluster0
1008,34,94000,1,0,0,cluster1
1009,40,30000,0,1,1,cluster0
1010,31,42000,1,0,1,cluster1
1011,25,16000,0,1,1,cluster0
1012,29,60000,0,0,1,cluster1
1013,47,15000,0,0,0,cluster1
1014,26,60000,1,0,1,cluster1
1015,30,60000,0,0,1,cluster1
1016,22,15000,0,1,1,cluster0
1017,27,66000,0,1,1,cluster0
1018,19,12000,0,0,1,cluster1
1019,34,28000,1,0,1,cluster1
1020,27,17000,0,0,1,cluster1
1021,24,50000,1,0,0,cluster1
1022,26,30000,0,1,0,cluster0
1023,33,58000,0,0,1,cluster1
1024,44,75000,0,1,1,cluster0
1025,46,43000,0,0,1,cluster1
1026,27,7775,0,1,1,cluster0
1027,32,60000,0,0,0,cluster1
1028,32,36000,0,0,0,cluster1
1029,37,78000,1,0,1,cluster1
1030,29,40000,1,0,1,cluster1
1031,28,45000,0,0,1,cluster1
1032,20,9000,0,0,1,cluster1
1033,26,31000,0,0,1,cluster1
1034,27,55000,1,0,1,cluster1
1035,22,30000,1,0,1,cluster1
1036,35,22000,0,0,1,cluster1
1037,30,27000,1,0,0,cluster1
1038,24,200000,0,1,0,cluster0
1039,29,166000,0,1,1,cluster0
1040,27,30000,1,0,1,cluster1
1041,36,48000,0,1,0,cluster0
1042,39,110000,0,1,1,cluster0
1043,28,75000,0,0,0,cluster1
1044,73,105000,0,1,1,cluster0
1045,33,36000,1,0,1,cluster1
1046,23,38400,0,0,1,cluster1
1047,30,35000,0,0,1,cluster1
1048,40,66500,0,1,1,cluster0
1049,26,30000,0,1,1,cluster0
1050,27,30000,0,0,1,cluster1
1051,24,22000,0,1,0,cluster0
1052,49,90000,0,0,1,cluster1
1053,34,75000,0,0,1,cluster1
1054,32,106000,0,1,1,cluster0
1055,44,41000,0,0,0,cluster1
1056,24,12000,1,0,1,cluster1
1057,26,50000,0,0,1,cluster1
1058,34,60000,0,1,1,cluster0
1059,25,45000,0,0,1,cluster1
1060,39,65000,0,0,1,cluster1
1061,30,15000,1,0,1,cluster1
1062,23,19000,0,1,0,cluster0
1063,21,60000,0,0,0,cluster1
1064,22,13000,0,0,1,cluster1
1065,33,200000,0,1,1,cluster0
1066,33,70000,0,0,1,cluster1
1067,30,45000,0,1,1,cluster0
1068,36,140000,1,0,1,cluster1
1069,49,200000,0,1,1,cluster0
1070,27,70000,0,1,1,cluster0
1071,41,18000,0,0,1,cluster1
1072,16,14400,1,0,1,cluster1
1073,48,50000,0,0,0,cluster1
1074,37,25000,0,0,1,cluster1
1075,24,20000,0,0,1,cluster1
1076,25,15000,0,1,1,cluster0
1077,23,36000,1,0,1,cluster1
1078,30,45000,0,0,0,cluster1
1079,26,6000,1,1,1,cluster0
1080,25,20000,0,1,1,cluster0
1081,25,10000,1,1,1,cluster0
1082,27,65000,0,1,0,cluster0
1083,31,55000,0,1,1,cluster0
1084,28,47000,0,1,1,cluster0
1085,62,65000,0,0,1,cluster1
1086,39,53000,1,0,1,cluster1
1087,24,9600,0,1,1,cluster0
1088,36,12000,1,0,0,cluster1
1089,30,22000,0,0,0,cluster1
1090,30,55000,0,0,1,cluster1
1091,25,55000,1,0,1,cluster1
1092,20,27000,1,0,1,cluster1
1093,26,28000,0,0,0,cluster1
1094,33,97500,1,0,1,cluster1
1095,24,50000,1,1,1,cluster0
1096,27,32555,0,1,1,cluster0
1097,29,40000,0,0,1,cluster1
1098,32,52000,0,0,1,cluster1
1099,39,26000,1,0,1,cluster1
1100,33,75000,0,0,1,cluster1
1101,32,13000,0,1,1,cluster0
1102,25,38000,0,0,0,cluster1
1103,43,200000,0,0,1,cluster1
1104,33,18000,0,0,1,cluster1
1105,45,45000,1,0,1,cluster1
1106,35,40000,0,0,1,cluster1
1107,31,14400,0,1,1,cluster0
1108,37,20000,0,1,1,cluster0
1109,34,40000,0,0,1,cluster1
1110,30,50000,0,1,1,cluster0
1111,28,27000,1,0,0,cluster1
1112,27,74000,1,0,1,cluster1
1113,36,8000,0,0,0,cluster1
1114,41,80000,1,1,1,cluster0
1115,34,42000,1,0,0,cluster1
1116,26,35000,1,0,1,cluster1
1117,41,180000,1,1,1,cluster0
1118,20,10000,0,1,1,cluster0
1119,28,15000,0,0,1,cluster1
1120,39,35000,0,0,1,cluster1
1121,43,7000,0,0,1,cluster1
1122,21,60000,0,0,1,cluster1
1123,36,60000,0,0,1,cluster1
1124,34,30000,1,1,1,cluster0
1125,21,60000,0,0,0,cluster1
1126,31,32000,0,0,1,cluster1
1127,24,6000,0,0,1,cluster1
1128,31,35000,0,0,1,cluster1
1129,42,40000,0,1,1,cluster0
1130,22,45000,1,1,1,cluster0
1131,24,36000,0,0,1,cluster1
1132,31,42000,1,1,1,cluster0
1133,25,35000,1,0,1,cluster1
1134,37,47000,0,0,1,cluster1
1135,29,200000,0,1,1,cluster0
1136,27,38000,0,0,1,cluster1
1137,53,100000,0,0,1,cluster1
1138,27,36000,0,1,0,cluster0
1139,31,25000,0,0,1,cluster1
1140,28,56000,1,0,0,cluster1
1141,25,44400,1,0,1,cluster1
1142,26,29000,1,0,1,cluster1
1143,22,12000,0,0,0,cluster1
1144,29,12000,0,0,1,cluster1
1145,30,52000,0,0,1,cluster1
1146,21,60000,0,1,1,cluster0
1147,35,55000,0,0,1,cluster1
1148,37,12000,0,0,1,cluster1
1149,32,56000,1,0,0,cluster1
1150,24,35000,0,0,1,cluster1
1151,35,35000,0,1,1,cluster0
1152,26,34000,0,0,1,cluster1
1153,28,6000,0,0,1,cluster1
1154,31,41200,0,0,1,cluster1
1155,21,22000,1,0,1,cluster1
1156,29,23000,0,0,0,cluster1
1157,32,60000,0,1,1,cluster0
1158,29,34000,0,0,1,cluster1
1159,30,24000,1,0,1,cluster1
1160,36,32000,0,0,0,cluster1
1161,31,62000,0,1,1,cluster0
1162,50,44000,0,0,1,cluster1
1163,31,200000,1,1,1,cluster0
1164,33,65000,1,1,1,cluster0
1165,34,50000,0,1,1,cluster0
1166,27,15600,0,1,1,cluster0
1167,25,13000,0,1,1,cluster0
1168,41,54000,0,0,1,cluster1
1169,20,10000,0,0,1,cluster1
1170,25,14000,0,1,1,cluster0
1171,34,128000,0,0,1,cluster1
1172,35,200000,0,0,1,cluster1
1173,40,9000,0,0,1,cluster1
1174,28,8000,0,0,1,cluster1
1175,24,15000,0,0,1,cluster1
1176,28,100000,1,0,1,cluster1
1177,23,40000,1,0,0,cluster1
1178,45,14300,0,0,1,cluster1
1179,29,43000,0,0,1,cluster1
1180,41,69000,0,0,1,cluster1
1181,28,50000,1,0,0,cluster1
1182,27,9500,0,0,1,cluster1
1183,30,24000,0,0,1,cluster1
1184,32,24000,0,1,1,cluster0
1185,28,34000,1,0,1,cluster1
1186,23,43125,0,1,1,cluster0
1187,31,95000,0,0,0,cluster1
1188,35,63000,0,1,1,cluster0
1189,33,50000,0,1,1,cluster0
1190,20,39996,0,1,1,cluster0
1191,34,40000,0,1,1,cluster0
1192,35,102000,0,1,1,cluster0
1193,21,20000,1,0,0,cluster1
1194,30,8000,0,0,1,cluster1
1195,28,12000,0,0,1,cluster1
1196,30,30000,0,0,0,cluster1
1197,24,30000,1,0,0,cluster1
1198,35,85000,0,1,1,cluster0
1199,30,40000,0,0,1,cluster1
1200,49,100000,0,1,1,cluster0
1201,24,24000,1,1,0,cluster0
1202,40,31000,1,0,1,cluster1
1203,31,52000,0,0,1,cluster1
1204,24,12000,0,1,1,cluster0
1205,27,25000,0,1,1,cluster0
1206,40,85000,0,1,1,cluster0
1207,47,120000,0,1,1,cluster0
1208,45,80000,0,0,1,cluster1
1209,29,60000,0,0,0,cluster1
1210,23,28800,0,1,1,cluster0
1211,25,60000,0,1,1,cluster0
1212,27,36000,1,0,1,cluster1
1213,24,42000,0,0,1,cluster1
1214,24,27000,1,1,1,cluster0
1215,31,112000,0,0,1,cluster1
1216,32,50000,0,1,1,cluster0
1217,24,45000,0,1,1,cluster0
1218,27,34000,0,0,1,cluster1
1219,21,6000,1,1,1,cluster0
1220,31,12500,0,1,1,cluster0
1221,37,19900,1,0,0,cluster1
1222,26,7200,0,0,1,cluster1
1223,32,35000,1,0,1,cluster1
1224,40,12000,0,0,1,cluster1
1225,35,18000,0,0,1,cluster1
1226,37,200000,1,0,1,cluster1
1227,32,75000,1,0,1,cluster1
1228,19,30000,0,1,1,cluster0
1229,26,14000,0,0,1,cluster1
1230,18,7800,1,0,1,cluster1
1231,37,30000,0,0,1,cluster1
1232,27,7000,0,0,0,cluster1
1233,20,12000,0,0,1,cluster1
1234,46,115000,0,0,1,cluster1
1235,21,30000,0,0,0,cluster1
1236,47,25000,0,0,1,cluster1
1237,31,40000,0,0,0,cluster1
1238,28,24000,1,0,1,cluster1
1239,29,17000,0,0,1,cluster1
1240,39,10000,0,0,1,cluster1
1241,25,70000,0,1,1,cluster0
1242,57,30000,0,0,1,cluster1
1243,25,30000,0,0,0,cluster1
1244,28,37000,0,0,0,cluster1
1245,51,20000,1,0,1,cluster1
1246,46,20000,0,1,0,cluster0
1247,30,63000,0,1,0,cluster0
1248,25,38000,0,0,1,cluster1
1249,27,55000,0,1,1,cluster0
1250,25,90000,0,0,0,cluster1
1251,34,36000,0,1,1,cluster0
1252,37,85000,0,1,1,cluster0
1253,42,76000,0,1,1,cluster0
1254,22,13563,0,0,1,cluster1
1255,35,75000,1,1,1,cluster0
1256,23,66000,0,1,1,cluster0
1257,28,18750,0,0,1,cluster1
1258,27,9348,1,0,1,cluster1
1259,26,43000,0,0,1,cluster1
1260,29,100000,0,1,1,cluster0
1261,23,60000,1,1,1,cluster0
1262,28,48500,0,0,1,cluster1
1263,30,15000,0,0,1,cluster1
1264,23,6000,1,0,0,cluster1
1265,23,25000,0,1,1,cluster0
1266,26,9600,1,0,1,cluster1
1267,35,23374,0,0,1,cluster1
1268,27,40000,0,0,1,cluster1
1269,25,7200,0,0,1,cluster1
1270,29,34560,1,0,1,cluster1
1271,30,8000,0,0,1,cluster1
1272,25,20000,0,0,1,cluster1
1273,31,70000,0,1,1,cluster0
1274,25,13000,0,0,1,cluster1
1275,40,69000,0,0,1,cluster1
1276,53,40000,1,0,1,cluster1
1277,33,73000,0,0,1,cluster1
1278,33,30000,0,1,1,cluster0
1279,46,90000,0,0,1,cluster1
1280,27,200000,0,1,1,cluster0
1281,24,8000,0,1,1,cluster0
1282,35,200000,1,1,1,cluster0
1283,30,80000,0,0,1,cluster1
1284,44,80000,1,0,0,cluster1
1285,31,71000,0,1,1,cluster0
1286,27,60000,1,1,1,cluster0
1287,29,30000,1,1,1,cluster0
1288,27,70000,1,0,0,cluster1
1289,32,20000,0,1,1,cluster0
1290,31,45000,0,0,1,cluster1
1291,29,20300,0,0,1,cluster1
1292,34,53000,0,0,1,cluster1
1293,21,50000,0,1,1,cluster0
1294,34,70000,0,1,0,cluster0
1295,23,52000,0,1,1,cluster0
1296,29,48000,0,0,0,cluster1
1297,28,30000,1,0,1,cluster1
1298,42,58000,0,0,1,cluster1
1299,32,35000,0,1,1,cluster0
1300,26,98000,0,1,1,cluster0
1301,57,12000,0,1,0,cluster0
1302,25,12000,0,0,1,cluster1
1303,35,139000,1,1,0,cluster0
1304,31,45000,0,1,1,cluster0
1305,28,75000,1,0,1,cluster1
1306,42,105000,0,0,0,cluster1
1307,26,48000,0,0,0,cluster1
1308,30,36000,1,0,1,cluster1
1309,40,40000,0,1,1,cluster0
1310,27,10000,0,0,0,cluster1
1311,24,51600,0,1,1,cluster0
1312,28,50000,0,0,1,cluster1
1313,31,8000,0,0,1,cluster1
1314,29,60000,0,1,0,cluster0
1315,29,6000,0,1,1,cluster0
1316,24,35000,0,0,1,cluster1
1317,36,60000,0,0,1,cluster1
1318,25,42000,0,1,1,cluster0
1319,21,20000,0,1,1,cluster0
1320,56,124000,0,1,1,cluster0
1321,32,75000,0,0,1,cluster1
1322,31,70000,0,1,1,cluster0
1323,35,45000,0,1,1,cluster0
1324,27,17000,0,1,1,cluster0
1325,25,45000,0,1,0,cluster0
1326,48,62000,0,1,0,cluster0
1327,22,11300,1,0,0,cluster1
1328,54,70000,0,0,0,cluster1
1329,28,14000,0,1,1,cluster0
1330,35,12000,0,1,1,cluster0
1331,27,17000,1,0,0,cluster1
1332,27,15000,0,1,1,cluster0
1333,24,10000,0,1,1,cluster0
1334,32,6000,1,0,1,cluster1
1335,25,60000,0,0,0,cluster1
1336,33,39000,0,0,0,cluster1
1337,40,40000,0,1,1,cluster0
1338,21,15000,0,0,1,cluster1
1339,29,20000,1,1,1,cluster0
1340,25,60000,0,1,1,cluster0
1341,28,100000,1,1,1,cluster0
1342,45,7000,0,0,1,cluster1
1343,35,86000,0,1,1,cluster0
1344,21,8000,0,0,1,cluster1
1345,32,20000,0,1,1,cluster0
1346,25,8000,0,0,0,cluster1
1347,34,45000,0,0,1,cluster1
1348,22,9600,0,1,1,cluster0
1349,40,40000,0,0,1,cluster1
1350,29,40000,1,1,1,cluster0
1351,42,14000,1,0,1,cluster1
1352,28,16000,1,0,1,cluster1
1353,31,9000,0,0,1,cluster1
1354,37,30000,0,0,1,cluster1
1355,29,60000,0,1,1,cluster0
1356,27,18000,0,1,1,cluster0
1357,47,30000,0,1,0,cluster0
1358,36,30000,1,0,0,cluster1
1359,50,200000,0,0,1,cluster1
1360,29,40000,0,0,1,cluster1
1361,27,10000,1,0,1,cluster1
1362,33,40000,1,0,0,cluster1
1363,34,80000,1,0,1,cluster1
1364,44,100000,0,1,0,cluster0
1365,25,6600,0,0,1,cluster1
1366,24,44000,0,0,1,cluster1
1367,24,10000,0,0,1,cluster1
1368,24,21000,0,0,1,cluster1
1369,25,35000,0,1,0,cluster0
1370,24,40000,0,0,1,cluster1
1371,33,67200,0,1,1,cluster0
1372,27,40000,0,0,1,cluster1
1373,22,36000,0,0,1,cluster1
1374,30,16000,1,1,1,cluster0
1375,26,50000,1,1,1,cluster0
1376,36,15000,0,0,1,cluster1
1377,39,120000,0,0,1,cluster1
1378,43,192000,0,1,1,cluster0
1379,27,8500,0,0,0,cluster1
1380,30,12000,0,1,1,cluster0
1381,56,42000,0,0,1,cluster1
1382,28,72000,0,1,0,cluster0
1383,28,17500,0,0,1,cluster1
1384,28,200000,0,1,0,cluster0
1385,22,41640,0,1,1,cluster0
1386,25,11505,0,0,0,cluster1
1387,50,25000,1,0,1,cluster1
1388,56,11000,0,1,0,cluster0
1389,28,25000,0,1,1,cluster0
1390,28,38000,0,1,0,cluster0
1391,20,6000,0,1,1,cluster0
1392,30,80000,0,0,0,cluster1
1393,26,32000,0,0,1,cluster1
1394,35,48000,0,1,1,cluster0
1395,33,18000,1,1,1,cluster0
1396,26,16000,0,1,1,cluster0
1397,36,56000,1,0,1,cluster1
1398,28,18000,0,1,1,cluster0
1399,40,21000,0,0,1,cluster1
1400,23,60000,0,1,1,cluster0
1401,50,70000,0,0,0,cluster1
1402,30,14000,0,0,1,cluster1
1403,34,14400,1,1,1,cluster0
1404,47,50000,0,0,1,cluster1
1405,57,40000,0,0,1,cluster1
1406,29,130000,1,1,1,cluster0
1407,34,95000,0,1,1,cluster0
1408,28,70000,0,0,1,cluster1
1409,30,44614,0,0,1,cluster1
1410,34,24000,0,1,1,cluster0
1411,32,12000,1,1,1,cluster0
1412,28,10000,0,1,1,cluster0
1413,25,16000,0,0,0,cluster1
1414,28,40000,1,0,1,cluster1
1415,50,120000,0,1,1,cluster0
1416,31,40000,1,0,1,cluster1
1417,21,9000,0,0,1,cluster1
1418,24,54228,0,0,1,cluster1
1419,27,52125,0,0,1,cluster1
1420,30,58000,0,0,0,cluster1
1421,24,20000,0,1,1,cluster0
1422,19,24000,0,0,1,cluster1
1423,45,26000,0,0,1,cluster1
1424,24,47000,0,0,1,cluster1
1425,25,45000,0,1,0,cluster0
1426,31,27000,1,0,1,cluster1
1427,21,17256,0,1,0,cluster0
1428,29,12000,1,0,1,cluster1
1429,30,25000,1,1,1,cluster0
1430,39,8500,0,1,1,cluster0
1431,21,16000,0,0,1,cluster1
1432,25,41000,0,0,1,cluster1
1433,26,29000,0,0,1,cluster1
1434,47,105000,0,0,1,cluster1
1435,23,14700,0,1,1,cluster0
1436,20,20000,1,0,1,cluster1
1437,37,53000,0,0,1,cluster1
1438,25,10000,0,0,1,cluster1
1439,29,105000,0,1,0,cluster0
1440,25,24000,0,1,1,cluster0
1441,25,75000,0,1,1,cluster0
1442,61,139000,0,1,1,cluster0
1443,47,20000,0,0,1,cluster1
1444,26,30000,0,0,1,cluster1
1445,27,50000,0,1,0,cluster0
1446,28,30000,0,0,0,cluster1
1447,30,10000,1,0,1,cluster1
1448,30,30000,1,0,1,cluster1
1449,37,20000,0,0,1,cluster1
1450,23,18000,0,0,0,cluster1
1451,26,10000,1,0,0,cluster1
1452,40,30000,0,0,1,cluster1
1453,38,74000,0,0,1,cluster1
1454,28,32000,0,0,1,cluster1
1455,21,12000,0,1,1,cluster0
1456,32,23000,0,0,1,cluster1
1457,27,57000,0,0,1,cluster1
1458,29,40000,0,1,0,cluster0
1459,36,30000,1,0,1,cluster1
1460,35,20000,1,0,1,cluster1
1461,31,25000,0,0,1,cluster1
1462,22,25000,0,1,1,cluster0
1463,44,14000,0,0,1,cluster1
1464,23,80000,1,0,0,cluster1
1465,25,60000,0,0,1,cluster1
1466,25,60000,0,1,1,cluster0
1467,30,32000,0,0,0,cluster1
1468,23,70000,0,1,1,cluster0
1469,30,22000,1,0,0,cluster1
1470,25,15000,0,1,1,cluster0
1471,35,80000,0,1,1,cluster0
1472,37,62000,1,0,1,cluster1
1473,43,200000,0,0,1,cluster1
1474,35,45000,1,0,1,cluster1
1475,29,100000,1,1,0,cluster0
1476,25,12000,0,0,1,cluster1
1477,35,20000,1,1,1,cluster0
1478,33,70000,1,0,1,cluster1
1479,28,38000,0,0,1,cluster1
1480,26,20000,0,1,1,cluster0
1481,25,40000,0,1,1,cluster0
1482,22,28000,1,0,0,cluster1
1483,29,47000,0,0,1,cluster1
1484,26,14000,0,0,1,cluster1
1485,22,36000,0,1,1,cluster0
1486,22,8000,0,0,1,cluster1
1487,28,17379,0,1,1,cluster0
1488,30,55000,0,0,0,cluster1
1489,36,130000,1,1,1,cluster0
