@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A5-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
2358,0.039338,-0.010769,0.004073,0.017779,1,cluster4
2359,0.008296,0.005038,-0.001101,-0.009702,1,cluster2
2360,-0.003412,0.007382,-0.014339,0.022343,1,cluster1
2361,-0.001614,0.003481,-0.018179,0.019032,1,cluster6
2362,0.005694,0.003639,-0.018279,0.016711,1,cluster6
2363,0.001041,0.009414,0.003389,-0.004246,1,cluster2
2364,-0.001892,0.003051,-0.018586,0.018825,0,cluster6
2365,0.000302,0.0105,0.004466,-0.003245,1,cluster2
2366,0.00134,0.008044,-0.013862,0.021223,1,cluster1
2367,0.023182,-0.020141,-0.004447,0.016632,0,cluster4
2368,0.014003,-0.034319,-0.017863,0.009823,1,cluster3
2369,-0.007784,-0.010486,0.021889,0.007122,1,cluster0
2370,0.034523,-0.013754,0.001349,0.017304,0,cluster4
2371,-0.006983,0.001472,-0.004027,-0.007102,1,cluster2
2372,0.002849,0.012207,0.006031,-0.002905,1,cluster2
2373,-0.002627,-0.019936,-0.003356,0.025356,0,cluster4
2374,-0.005099,-0.008564,0.023658,0.007566,1,cluster0
2375,0.00433,0.003758,-0.018117,0.017248,1,cluster6
2376,0.001393,0.003673,-0.018097,0.018165,0,cluster6
2377,-0.006268,0.009256,0.003488,-0.001926,0,cluster2
2378,-0.004562,-0.021091,0.011504,-0.001326,0,cluster0
2379,0.008448,-0.012126,0.019739,0.000584,1,cluster0
2380,0.026616,-0.012611,0.002729,0.020728,0,cluster4
2381,0.024046,-0.003633,-0.025957,0.005552,0,cluster5
2382,-0.00131,-0.011617,0.020569,0.004183,1,cluster0
2383,-0.010127,0.005522,0.000004,-0.00324,1,cluster2
2384,-0.009691,0.00842,0.002797,-0.001369,1,cluster2
2385,0.003995,0.005072,-0.000919,-0.008248,1,cluster2
2386,0.026979,0.00273,-0.003982,-0.017519,1,cluster2
2387,0.007194,-0.009218,0.006687,0.029545,1,cluster4
2388,0.002975,0.01057,-0.011471,0.022436,0,cluster1
2389,0.00071,0.004451,-0.001408,-0.007588,1,cluster2
2390,0.002694,-0.025467,0.007014,-0.006782,1,cluster0
2391,-0.004713,-0.023158,-0.006405,0.023808,0,cluster4
2392,0.017721,0.004407,-0.017951,0.013247,0,cluster5
2393,-0.014271,0.008025,0.002572,-0.000122,1,cluster2
2394,-0.00035,0.007266,0.001356,-0.005278,1,cluster2
2395,-0.010946,0.011328,-0.010255,0.027592,1,cluster1
2396,-0.005337,0.01292,0.007005,0.000313,1,cluster2
2397,0.001693,0.012648,0.006498,-0.002214,1,cluster2
2398,-0.008678,0.012606,-0.009096,0.027727,1,cluster1
2399,0.000191,0.010721,-0.011228,0.023467,1,cluster1
2400,0.009622,0.000801,-0.021164,0.013432,1,cluster6
2401,0.004789,0.004466,-0.017446,0.017588,1,cluster1
2402,-0.003777,0.011271,-0.010558,0.025169,1,cluster1
2403,-0.00052,0.011456,0.005421,-0.002307,1,cluster2
2404,-0.005654,-0.014283,-0.019335,-0.018503,1,cluster3
2405,0.000537,0.013089,0.006966,-0.001523,1,cluster2
2406,0.015724,-0.007976,-0.013964,-0.021223,1,cluster3
2407,0.002082,0.013249,0.007068,-0.001925,1,cluster2
2408,0.003019,0.00841,-0.013565,0.02092,0,cluster1
2409,0.008188,0.000812,-0.021103,0.013916,1,cluster6
2410,-0.003903,0.012908,0.006944,-0.000172,0,cluster2
2411,0.007323,-0.015696,0.000407,0.024996,1,cluster4
2412,-0.001227,-0.011094,0.00516,0.03104,0,cluster4
2413,0.030715,-0.004857,-0.01146,-0.024037,1,cluster2
2414,-0.000501,0.005199,-0.016553,0.019857,1,cluster1
2415,-0.008023,0.010998,0.005236,-0.000131,1,cluster2
2416,-0.004512,0.007515,0.001741,-0.00372,1,cluster2
2417,-0.011181,0.008739,-0.012755,0.025869,1,cluster1
2418,0.010469,0.003941,-0.002239,-0.011187,1,cluster2
2419,0.000724,0.004866,-0.016919,0.019217,1,cluster1
2420,0.001415,0.012218,0.006092,-0.00242,1,cluster2
2421,0.004787,-0.01071,0.005324,0.029307,1,cluster4
2422,-0.007327,0.012072,0.006252,0.000385,0,cluster2
2423,0.007972,0.01161,-0.010637,0.021498,1,cluster1
2424,-0.005541,0.006319,-0.015294,0.022311,0,cluster1
2425,-0.005337,0.01292,0.007005,0.000313,1,cluster2
2426,0.019681,0.009266,0.002601,-0.010546,1,cluster2
2427,0.019572,0.00504,-0.017402,0.013072,1,cluster5
2428,-0.016261,0.007177,0.001819,-0.00005,1,cluster2
2429,-0.000544,0.007359,-0.01446,0.021373,1,cluster1
2430,-0.00939,-0.006697,-0.011857,-0.011984,1,cluster3
2431,0.002237,0.011655,-0.010394,0.023437,1,cluster1
2432,0.021049,0.002869,-0.019555,0.011071,1,cluster5
2433,0.007277,0.010535,-0.011653,0.020982,1,cluster1
2434,0.001671,0.004103,-0.017691,0.018372,1,cluster6
2435,0.006211,-0.017415,-0.00122,0.024171,1,cluster4
2436,0.012082,0.006827,-0.015412,0.016805,0,cluster1
2437,0.015271,0.005074,-0.01722,0.014526,0,cluster5
2438,0.039776,-0.001599,-0.02453,0.001738,0,cluster5
2439,0.014856,-0.000412,-0.006607,-0.015674,1,cluster2
2440,0.02948,0.011438,-0.011546,0.014228,0,cluster5
2441,0.018095,0.007211,-0.015248,0.015073,1,cluster5
2442,-0.012015,0.00745,-0.013975,0.02525,1,cluster1
2443,0.005277,0.002994,-0.018889,0.016402,1,cluster6
2444,0.000932,0.005188,-0.016614,0.019372,1,cluster1
2445,0.003955,-0.016841,0.015327,-0.001201,1,cluster0
2446,0.025864,0.005853,-0.016831,0.011546,1,cluster5
2447,0.009261,-0.019383,-0.003231,0.021788,0,cluster4
2448,-0.003356,-0.012157,0.004204,0.031009,1,cluster4
2449,-0.007999,-0.004549,-0.009824,-0.010952,0,cluster2
2450,0.006147,0.01285,0.00654,-0.003554,1,cluster2
2451,0.03264,-0.010394,-0.032804,-0.002008,1,cluster5
2452,-0.008313,0.008716,-0.012876,0.0249,0,cluster1
2453,0.000855,0.011353,0.005273,-0.002836,1,cluster2
2454,0.002144,-0.014792,0.001462,0.027347,1,cluster4
2455,0.002091,-0.019325,-0.002928,0.024211,1,cluster4
2456,0.000487,0.004501,-0.017264,0.019042,1,cluster1
2457,-0.005088,-0.006731,-0.012039,-0.013438,1,cluster3
2458,0.009622,0.000801,-0.021164,0.013432,1,cluster6
2459,-0.002343,0.01126,-0.010619,0.024684,0,cluster1
2460,-0.000588,0.009518,-0.012366,0.02289,1,cluster1
2461,-0.00492,0.013564,0.007615,0.000622,1,cluster2
2462,0.004714,-0.028631,-0.012032,0.016867,0,cluster4
2463,0.015185,0.009393,-0.013033,0.017558,1,cluster1
2464,0.012317,0.009416,-0.012912,0.018528,1,cluster1
2465,-0.003777,0.011271,-0.010558,0.025169,1,cluster1
2466,0.005343,-0.009851,0.006138,0.02972,1,cluster4
2467,-0.000544,0.007359,-0.01446,0.021373,1,cluster1
2468,-0.006363,-0.012349,0.004122,0.031875,1,cluster4
2469,-0.008591,0.008287,-0.013283,0.024694,1,cluster1
2470,-0.008857,0.009709,0.004016,-0.00075,0,cluster2
2471,0.018708,-0.011469,0.004109,0.024151,1,cluster4
2472,0.000889,0.007348,-0.01452,0.020889,1,cluster1
2473,-0.00663,-0.010946,-0.031981,0.010665,1,cluster6
2474,0.023311,-0.02662,-0.010727,0.012083,1,cluster4
2475,-0.011886,0.000972,-0.020255,0.020701,1,cluster6
2476,-0.0024,0.013004,0.006985,-0.000605,0,cluster2
2477,0.002709,0.010159,-0.01186,0.022239,1,cluster1
2478,0.002509,-0.018681,-0.002318,0.024521,0,cluster4
2479,0.0038,0.005165,-0.016735,0.018403,1,cluster1
2480,0.003714,0.009484,-0.012548,0.021436,1,cluster1
2481,0.002045,0.006907,-0.014987,0.020198,1,cluster1
2482,-0.010958,0.008689,0.003101,-0.000761,1,cluster2
2483,-0.001024,-0.004513,-0.025943,0.013276,1,cluster6
2484,0.003525,-0.019337,-0.002988,0.023727,1,cluster4
2485,-0.004717,0.000915,-0.020558,0.018278,1,cluster6
2486,0.013145,-0.020061,-0.004022,0.020025,1,cluster4
2487,-0.010526,0.007131,0.001577,-0.001988,1,cluster2
2488,0.008145,0.002971,-0.01901,0.015433,1,cluster6
2489,0.00626,0.011191,-0.010983,0.021776,1,cluster1
2490,0.012317,0.009416,-0.012912,0.018528,1,cluster1
2491,-0.001462,-0.013683,0.00266,0.029317,1,cluster4
2492,-0.006685,0.008612,0.002879,-0.002235,1,cluster2
2493,-0.003357,0.007074,0.001274,-0.004411,1,cluster2
2494,0.030266,0.001522,-0.021179,0.00707,1,cluster5
2495,0.035871,-0.009446,0.005475,0.019852,1,cluster4
2496,0.017175,0.010241,-0.01228,0.017487,1,cluster1
2497,0.043513,-0.009166,0.021394,-0.009016,0,cluster0
2498,0.002647,0.000765,-0.005045,-0.010796,1,cluster2
2499,0.002697,0.01014,-0.011878,0.02223,1,cluster1
2500,-0.025509,-0.048994,-0.0148,-0.013769,1,cluster3
2501,0.011304,-0.014001,0.001912,0.024852,0,cluster4
2502,-0.009648,0.006261,0.000703,-0.002886,1,cluster2
2503,0.000151,0.008433,-0.013443,0.021889,1,cluster1
2504,0.015506,0.007663,-0.01472,0.016248,1,cluster1
2505,-0.009735,0.01058,0.00489,0.000147,1,cluster2
2506,0.006025,0.008602,-0.013482,0.020054,1,cluster1
2507,-0.00391,-0.017858,0.014614,0.000706,0,cluster0
2508,0.003578,-0.014803,0.001402,0.026863,1,cluster4
2509,0.003843,0.003006,-0.018828,0.016887,1,cluster6
2510,-0.011193,0.0061,0.000601,-0.002483,1,cluster2
2511,-0.016995,-0.020671,-0.02513,-0.019174,1,cluster3
2512,-0.001867,-0.012476,0.019756,0.00377,1,cluster0
2513,-0.006654,0.004601,-0.016921,0.021486,1,cluster1
2514,-0.011883,-0.00387,-0.009033,-0.009188,1,cluster2
2515,0.039368,0.00445,-0.018656,0.00608,0,cluster5
2516,-0.000966,0.012993,0.006925,-0.00109,1,cluster2
2517,0.009069,-0.024131,-0.007824,0.018549,1,cluster4
2518,-0.011691,0.000879,-0.004439,-0.005949,0,cluster2
2519,0.030401,0.008408,-0.014513,0.011815,1,cluster5
2520,-0.006701,0.013039,0.007167,0.000849,1,cluster2
2521,0.002601,0.007766,-0.014174,0.02061,0,cluster1
2522,0.001359,0.012526,-0.009521,0.024334,1,cluster1
2523,-0.013264,0.000675,-0.004582,-0.005568,1,cluster2
2524,-0.008889,-0.00553,-0.026656,0.015183,1,cluster6
2525,-0.012652,-0.018004,0.014774,0.003511,0,cluster0
2526,0.048422,-0.003827,-0.026987,-0.002687,1,cluster5
2527,-0.003777,0.011271,-0.010558,0.025169,0,cluster1
2528,-0.005433,0.010545,0.004708,-0.001307,1,cluster2
2529,0.01173,0.012568,0.006074,-0.005606,1,cluster2
2530,-0.016947,0.001666,-0.003495,-0.003655,1,cluster2
2531,-0.004803,0.005234,-0.016371,0.021311,1,cluster1
2532,0.039488,-0.008722,-0.03142,-0.003121,1,cluster5
2533,-0.000253,-0.00959,0.006583,0.031762,1,cluster4
2534,0.00914,0.01302,0.006602,-0.004431,1,cluster2
2535,-0.002439,0.008885,-0.012916,0.023065,1,cluster1
2536,-0.006366,0.011724,-0.010031,0.026345,1,cluster1
2537,0.030914,0.011427,-0.011606,0.013744,1,cluster5
2538,0.00732,0.008376,-0.013746,0.019466,1,cluster1
2539,0.067458,-0.011857,0.002048,0.007673,1,cluster5
2540,-0.00267,-0.017776,-0.001262,0.026872,0,cluster4
2541,0.022076,0.008906,-0.013743,0.014929,1,cluster5
2542,0.021179,-0.00361,-0.025836,0.006522,1,cluster5
2543,-0.007605,0.011642,0.005846,0.000178,1,cluster2
2544,0.014264,0.012423,-0.010066,0.019972,1,cluster1
2545,0.038342,-0.001587,-0.024469,0.002222,1,cluster5
2546,-0.009605,0.004101,-0.00139,-0.004402,0,cluster2
2547,0.002456,-0.023215,-0.006708,0.021385,1,cluster4
2548,-0.002491,0.004352,-0.017306,0.019929,1,cluster1
2549,0.018108,-0.010168,0.005389,0.025255,1,cluster4
2550,-0.001676,-0.007746,-0.029053,0.011243,1,cluster6
2551,0.005661,0.012492,-0.009702,0.02288,1,cluster1
2552,0.006903,0.007732,-0.014356,0.019156,0,cluster1
2553,0.033583,-0.004879,-0.011582,-0.025007,1,cluster2
2554,-0.008561,-0.036174,-0.002968,-0.010487,1,cluster3
2555,-0.006306,-0.017517,-0.022445,-0.020535,1,cluster3
2556,-0.002213,0.004781,-0.016899,0.020135,1,cluster1
2557,0.025351,0.002835,-0.019737,0.009617,1,cluster5
2558,-0.009926,0.005831,0.000297,-0.003092,1,cluster2
2559,0.003577,0.004428,-0.001529,-0.008557,1,cluster2
2560,0.030413,0.01026,0.003193,-0.013423,0,cluster2
2561,-0.003455,0.009541,-0.012245,0.023859,1,cluster1
2562,0.012665,0.009953,-0.012404,0.018786,1,cluster1
2563,-0.003913,0.006215,0.000461,-0.004824,1,cluster2
2564,0.01542,0.011982,-0.010533,0.019281,1,cluster1
2565,-0.017621,0.001017,-0.020013,0.02264,1,cluster6
2566,-0.0095,0.013169,0.00739,0.00187,1,cluster2
2567,0.003062,0.006251,-0.015658,0.019403,1,cluster1
2568,0.002496,-0.001302,-0.022954,0.014339,1,cluster6
2569,-0.006125,-0.014601,0.017845,0.003707,1,cluster0
2570,0.028702,-0.009389,0.005778,0.022275,1,cluster4
2571,0.004777,-0.017404,-0.001159,0.024655,1,cluster4
2572,0.002518,0.007243,0.001235,-0.006247,1,cluster2
2573,0.000803,0.011667,-0.010334,0.023921,1,cluster1
2574,0.003869,-0.012522,0.019514,0.001831,1,cluster0
2575,-0.019211,-0.017414,-0.021899,-0.016173,1,cluster3
2576,0.005148,0.009473,-0.012609,0.020951,1,cluster1
2577,-0.002262,0.013217,0.007187,-0.000503,1,cluster2
2578,-0.006134,-0.026155,-0.030818,-0.0266,1,cluster3
2579,-0.013298,0.009528,0.003995,0.000601,1,cluster2
2580,0.011676,-0.008973,0.006769,0.028225,1,cluster4
2581,-0.009225,0.011366,0.005635,0.000525,0,cluster2
2582,0.017725,-0.019666,-0.003798,0.018777,1,cluster4
2583,-0.00111,-0.000194,-0.021756,0.016308,0,cluster6
2584,-0.004194,0.010627,-0.011168,0.024859,0,cluster1
2585,0.013429,0.011134,-0.011286,0.019353,1,cluster1
2586,0.010206,0.006155,-0.015997,0.016962,1,cluster1
2587,0.009406,0.011598,-0.010697,0.021013,1,cluster1
2588,-0.015297,0.001987,-0.003241,-0.00398,1,cluster2
2589,0.001062,-0.001291,-0.022894,0.014823,1,cluster6
2590,-0.003913,0.006215,0.000461,-0.004824,0,cluster2
2591,0.016185,-0.028722,-0.012517,0.01299,1,cluster4
2592,-0.003784,-0.000264,-0.005819,-0.009373,1,cluster2
2593,-0.012003,0.009302,0.003731,0.000013,1,cluster2
2594,0.005108,-0.01244,0.003638,0.027997,1,cluster4
2595,-0.001197,0.004125,-0.017569,0.019341,1,cluster6
2596,0.017969,-0.010383,0.005186,0.025152,1,cluster4
2597,0.011665,0.006182,-0.016022,0.016496,1,cluster1
2598,0.006582,0.009461,-0.012669,0.020466,1,cluster1
2599,0.006038,0.010454,0.004223,-0.005184,1,cluster2
2600,-0.0048,-0.018839,-0.002218,0.026841,0,cluster4
2601,0.026509,-0.002448,-0.008982,-0.020964,1,cluster2
2602,-0.004738,0.011619,0.005725,-0.000791,1,cluster2
2603,-0.002292,0.010944,0.004986,-0.002073,0,cluster2
2604,0.010009,-0.013775,0.002176,0.02544,0,cluster4
2605,-0.007562,0.009483,0.003752,-0.001338,1,cluster2
2606,-0.000372,-0.001279,-0.022833,0.015308,1,cluster6
2607,0.016158,0.010897,-0.01161,0.018281,1,cluster1
2608,-0.003996,-0.013539,0.018801,0.003739,1,cluster0
2609,0.013207,0.010397,0.00392,-0.007607,1,cluster2
2610,0.019788,-0.005758,-0.027868,0.00549,1,cluster5
2611,0.012638,0.007686,-0.014599,0.017218,1,cluster1
2612,0.005929,0.006228,-0.015779,0.018434,0,cluster1
2613,-0.014698,0.000687,-0.004521,-0.005083,1,cluster2
2614,-0.004654,0.012142,-0.009685,0.026066,1,cluster1
2615,0.012972,-0.011423,0.004351,0.02609,1,cluster4
2616,0.019208,0.008929,-0.013621,0.015898,1,cluster5
2617,-0.014784,0.005006,-0.000335,-0.002051,1,cluster2
2618,-0.006088,0.01176,0.005907,-0.000244,1,cluster2
2619,-0.007584,0.000937,-0.020437,0.019247,0,cluster6
2620,0.019557,0.006849,0.000264,-0.012186,1,cluster2
2621,-0.010353,-0.001507,-0.006796,-0.008054,1,cluster2
2622,0.018009,0.01153,-0.011061,0.018106,1,cluster1
2623,-0.012716,-0.02925,-0.049501,-0.000043,1,cluster3
2624,0.043905,0.007005,-0.016338,0.006349,1,cluster5
2625,-0.008066,0.013157,0.007329,0.001385,1,cluster2
2626,0.006264,-0.012881,0.00317,0.027306,1,cluster4
2627,0.001693,0.012648,0.006498,-0.002214,0,cluster2
2628,-0.004803,0.005234,-0.016371,0.021311,0,cluster1
2629,-0.008012,-0.01529,0.017243,0.003856,0,cluster0
2630,-0.000544,0.007359,-0.01446,0.021373,1,cluster1
2631,0.010145,0.010513,-0.011774,0.020013,1,cluster1
2632,0.012929,-0.009264,0.006444,0.027606,1,cluster4
2633,-0.016731,0.001999,-0.00318,-0.003495,1,cluster2
2634,0.001687,-0.018118,0.014168,-0.001336,0,cluster0
2635,0.001359,0.012526,-0.009521,0.024334,1,cluster1
2636,0.028682,-0.003545,-0.01012,-0.022449,1,cluster2
2637,0.000475,0.001862,-0.003908,-0.009311,1,cluster2
2638,-0.005124,0.006964,-0.014684,0.022621,1,cluster1
2639,-0.003455,0.009541,-0.012245,0.023859,1,cluster1
2640,0.000846,0.009507,-0.012427,0.022405,0,cluster1
2641,-0.001923,0.007063,0.001213,-0.004896,1,cluster2
2642,0.007972,0.01161,-0.010637,0.021498,1,cluster1
2643,-0.013908,-0.00032,-0.005524,-0.006046,1,cluster2
2644,0.017231,-0.009298,0.006263,0.026152,0,cluster4
2645,-0.005733,0.00157,-0.019888,0.019072,0,cluster6
2646,-0.010384,-0.016726,0.015933,0.003645,0,cluster0
2647,0.012138,-0.012712,0.003131,0.025471,1,cluster4
2648,0.01418,0.011901,0.005343,-0.006885,1,cluster2
2649,-0.00645,0.011201,0.005379,-0.000513,1,cluster2
2650,0.005052,0.007099,-0.014905,0.019331,1,cluster1
2651,-0.003095,0.01193,0.005969,-0.001121,1,cluster2
2652,0.000932,0.005188,-0.016614,0.019372,1,cluster1
2653,-0.005576,0.00142,-0.004126,-0.007606,1,cluster2
2654,-0.007035,-0.009738,-0.014885,-0.014882,1,cluster3
2655,0.008015,0.00945,-0.01273,0.019982,1,cluster1
2656,-0.007701,0.009268,0.003549,-0.001441,1,cluster2
2657,0.00274,0.007981,-0.013971,0.020713,1,cluster1
2658,0.025073,0.002405,-0.020144,0.009411,1,cluster5
2659,0.008476,0.007935,-0.014214,0.018775,1,cluster1
2660,-0.007417,0.001195,-0.020193,0.019371,0,cluster6
2661,0.007267,0.003842,-0.018136,0.01633,1,cluster6
2662,-0.00419,-0.013446,0.002985,0.030389,1,cluster4
2663,0.016244,0.006578,-0.015797,0.015248,0,cluster5
2664,-0.001978,0.00737,-0.014399,0.021858,1,cluster1
2665,0.002975,0.01057,-0.011471,0.022436,0,cluster1
2666,-0.011907,0.011676,0.006028,0.001632,1,cluster2
2667,-0.009253,-0.00164,-0.022876,0.018009,0,cluster6
2668,0.000889,0.007348,-0.01452,0.020889,1,cluster1
2669,0.02841,0.00756,-0.015265,0.011887,1,cluster5
2670,0.001217,-0.023296,0.009168,-0.004781,1,cluster0
2671,-0.003635,0.006645,0.000867,-0.004618,0,cluster2
2672,0.010717,-0.010849,0.020898,0.000718,1,cluster0
2673,-0.011284,-0.00517,-0.010313,-0.010292,1,cluster2
2674,-0.006889,0.002011,-0.01942,0.019763,1,cluster6
2675,0.018549,-0.005839,-0.011992,-0.020676,0,cluster3
2676,-0.003121,-0.009568,0.006704,0.032731,1,cluster4
2677,0.032626,0.011845,-0.01126,0.013465,1,cluster5
2678,0.00271,0.011992,0.005828,-0.003008,1,cluster2
2679,0.013751,0.009404,-0.012972,0.018043,1,cluster1
2680,-0.009664,0.001784,-0.003632,-0.005994,1,cluster2
2681,-0.006691,-0.022154,0.010548,-0.001357,1,cluster0
2682,0.012274,0.011575,-0.010818,0.020044,1,cluster1
2683,0.001902,0.01297,0.006803,-0.002059,1,cluster2
2684,0.005246,0.007006,0.00091,-0.007319,1,cluster2
2685,-0.007188,0.012287,0.006456,0.000488,0,cluster2
2686,-0.010111,0.012617,-0.009036,0.028211,1,cluster1
2687,-0.001397,-0.007298,0.024756,0.007215,1,cluster0
2688,-0.002757,0.005774,-0.000006,-0.005515,1,cluster2
2689,-0.002283,0.004674,-0.017001,0.020084,0,cluster1
2690,0.013923,0.000766,-0.021346,0.011978,1,cluster5
2691,-0.001676,-0.007746,-0.029053,0.011243,1,cluster6
2692,0.055011,0.010803,-0.013043,0.005298,1,cluster5
2693,0.011578,0.010501,-0.011835,0.019528,1,cluster1
2694,0.004999,0.002565,-0.019295,0.016196,1,cluster6
2695,0.00228,0.009496,-0.012488,0.02192,1,cluster1
2696,-0.012615,0.008751,-0.012695,0.026354,1,cluster1
2697,-0.000971,0.000021,-0.021553,0.016411,1,cluster6
2698,0.001822,0.006169,0.000218,-0.006763,1,cluster2
2699,-0.00118,-0.000301,-0.021858,0.016257,1,cluster6
2700,-0.009691,0.00842,0.002797,-0.001369,1,cluster2
2701,-0.012516,0.006283,0.000824,-0.001916,1,cluster2
2702,0.000302,0.0105,0.004466,-0.003245,1,cluster2
2703,0.00223,0.00012,-0.005655,-0.011105,1,cluster2
2704,-0.012547,0.00401,-0.001377,-0.003487,1,cluster2
2705,-0.003849,-0.006649,-0.027915,0.012729,1,cluster6
2706,-0.010826,-0.001844,-0.023019,0.018391,0,cluster6
2707,0.014641,-0.008845,0.00679,0.027328,1,cluster4
2708,0.010979,0.011802,-0.010555,0.020632,0,cluster1
2709,0.00228,0.009496,-0.012488,0.02192,0,cluster1
2710,0.004088,0.012288,-0.009845,0.023262,1,cluster1
2711,0.009536,0.00512,-0.016977,0.016464,1,cluster1
2712,-0.002942,0.01256,-0.009339,0.025788,1,cluster1
2713,0.000058,0.001217,-0.004518,-0.00962,1,cluster2
2714,-0.003677,-0.010427,0.005891,0.032319,1,cluster4
2715,0.001585,0.008422,-0.013504,0.021404,1,cluster1
2716,-0.002362,-0.002127,-0.023586,0.01538,0,cluster6
2717,-0.000137,0.00131,-0.020333,0.017031,1,cluster6
2718,0.002045,0.006907,-0.014987,0.020198,1,cluster1
2719,0.011412,-0.009775,0.021914,0.001234,1,cluster0
2720,-0.006608,-0.0024,-0.007791,-0.00992,1,cluster2
2721,-0.00839,0.006372,-0.015145,0.023295,1,cluster1
2722,0.012139,-0.017573,-0.039048,-0.000184,1,cluster3
2723,-0.002717,0.008456,-0.013322,0.022858,1,cluster1
2724,0.015827,0.005933,-0.016407,0.014938,1,cluster5
2725,-0.005433,0.010545,0.004708,-0.001307,1,cluster2
2726,-0.003486,0.013553,0.007554,0.000138,1,cluster2
2727,-0.000446,0.004892,-0.000941,-0.006897,0,cluster2
2728,0.009579,0.00296,-0.019071,0.014948,1,cluster6
2729,0.006585,-0.014611,0.001484,0.025996,1,cluster4
2730,-0.015897,0.003287,-0.001961,-0.002876,1,cluster2
2731,0.025454,-0.028566,-0.034245,-0.038779,1,cluster3
2732,0.001628,0.006262,-0.015597,0.019888,0,cluster1
2733,0.003813,0.007017,0.000971,-0.006835,1,cluster2
2734,-0.004135,-0.013753,0.018597,0.003636,1,cluster0
2735,0.012341,-0.006131,-0.027972,0.007707,1,cluster6
2736,0.023092,0.00825,-0.014413,0.014135,1,cluster5
2737,-0.001697,-0.016272,0.00016,0.027594,0,cluster4
2738,-0.002393,0.001884,-0.003786,-0.008341,1,cluster2
2739,-0.002392,-0.017347,-0.000856,0.027078,1,cluster4
2740,-0.008634,0.010446,-0.01119,0.02621,1,cluster1
2741,-0.003486,0.013553,0.007554,0.000138,1,cluster2
2742,-0.00078,0.00477,-0.01696,0.019651,1,cluster1
2743,0.01698,0.009547,0.002967,-0.009453,0,cluster2
2744,-0.001067,-0.002353,-0.02385,0.014792,1,cluster6
2745,-0.005026,0.004496,-0.001165,-0.005649,0,cluster2
2746,-0.0184,-0.000579,-0.00562,-0.004733,1,cluster2
2747,-0.00539,0.008386,0.002615,-0.002823,1,cluster2
2748,0.006538,0.011621,-0.010576,0.021983,1,cluster1
2749,-0.017949,-0.008788,-0.013587,-0.010592,1,cluster3
2750,0.007406,0.004057,-0.017933,0.016433,1,cluster6
2751,0.000945,0.00704,0.001092,-0.005865,1,cluster2
2752,0.010469,0.003941,-0.002239,-0.011187,1,cluster2
2753,-0.000074,0.012537,-0.00946,0.024819,1,cluster1
2754,0.00131,-0.01608,0.000243,0.026728,1,cluster4
2755,-0.007018,0.00849,-0.01314,0.024312,1,cluster1
2756,-0.010526,0.007131,0.001577,-0.001988,1,cluster2
2757,-0.002813,0.006081,-0.015619,0.021239,1,cluster1
2758,-0.002956,-0.007479,0.024634,0.007607,1,cluster0
2759,-0.011342,-0.020433,0.012376,0.001386,1,cluster0
2760,0.00178,-0.010902,0.005242,0.030174,0,cluster4
2761,0.00838,0.005561,-0.01651,0.017155,0,cluster1
2762,-0.006651,-0.000241,-0.005698,-0.008404,1,cluster2
2763,-0.008824,0.000856,-0.00456,-0.006919,1,cluster2
2764,-0.015715,0.001343,-0.003851,-0.004289,1,cluster2
2765,0.036083,0.003829,-0.019145,0.00674,0,cluster5
2766,0.033923,0.006777,-0.000302,-0.017012,0,cluster2
2767,0.00836,-0.007826,-0.029477,0.007851,1,cluster6
2768,0.028219,0.002812,-0.019858,0.008648,1,cluster5
