@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1}

@data
5407,0,0,1,cluster0
5408,1.732051,1.732051,1,cluster1
5409,0,0,1,cluster0
5410,1.732051,1.732051,1,cluster1
5411,3.464102,1.732051,1,cluster1
5412,0,0,1,cluster0
5413,1.732051,0,1,cluster0
5414,1.732051,0,0,cluster0
5415,0,0,1,cluster0
5416,0,0,1,cluster0
5417,1.732051,1.732051,1,cluster1
5418,1.732051,1.732051,0,cluster1
5419,1.732051,1.732051,1,cluster1
5420,0,0,0,cluster0
5421,1.732051,1.732051,1,cluster1
5422,1.732051,1.732051,0,cluster1
5423,1.732051,0,1,cluster0
5424,1.732051,0,1,cluster0
5425,3.464102,1.732051,1,cluster1
5426,0,0,1,cluster0
5427,0,0,0,cluster0
5428,0,0,0,cluster0
5429,0,0,1,cluster0
5430,3.464102,1.732051,1,cluster1
5431,0,0,1,cluster0
5432,0,0,1,cluster0
5433,1.732051,0,0,cluster0
5434,1.732051,0,1,cluster0
5435,0,0,1,cluster0
5436,3.464102,1.732051,1,cluster1
5437,1.732051,1.732051,1,cluster1
5438,0,0,1,cluster0
5439,1.732051,0,1,cluster0
5440,1.732051,0,1,cluster0
5441,1.732051,0,1,cluster0
5442,0,0,0,cluster0
5443,1.732051,0,1,cluster0
5444,0,0,1,cluster0
5445,1.732051,0,1,cluster0
5446,0,0,0,cluster0
5447,1.732051,1.732051,1,cluster1
5448,1.732051,1.732051,0,cluster1
5449,0,0,1,cluster0
5450,1.732051,0,1,cluster0
5451,0,0,1,cluster0
5452,0,0,0,cluster0
5453,3.464102,1.732051,1,cluster1
5454,0,0,1,cluster0
5455,0,0,0,cluster0
5456,1.732051,1.732051,1,cluster1
5457,1.732051,0,1,cluster0
5458,1.732051,0,1,cluster0
5459,1.732051,0,1,cluster0
5460,0,0,1,cluster0
5461,0,0,1,cluster0
5462,0,0,1,cluster0
5463,1.732051,1.732051,0,cluster1
5464,0,0,1,cluster0
5465,1.732051,0,0,cluster0
5466,0,0,1,cluster0
5467,0,0,1,cluster0
5468,1.732051,0,1,cluster0
5469,0,0,1,cluster0
5470,1.732051,0,1,cluster0
5471,1.732051,0,1,cluster0
5472,1.732051,0,1,cluster0
5473,0,0,0,cluster0
5474,0,0,1,cluster0
5475,0,0,1,cluster0
5476,3.464102,1.732051,1,cluster1
5477,0,0,0,cluster0
5478,1.732051,0,1,cluster0
5479,0,0,1,cluster0
5480,3.464102,1.732051,0,cluster1
5481,0,0,1,cluster0
5482,0,0,0,cluster0
5483,1.732051,0,1,cluster0
5484,1.732051,1.732051,1,cluster1
5485,1.732051,0,1,cluster0
5486,0,0,0,cluster0
5487,0,0,1,cluster0
5488,0,0,1,cluster0
5489,0,0,1,cluster0
5490,0,0,1,cluster0
5491,1.732051,1.732051,1,cluster1
5492,1.732051,0,1,cluster0
5493,1.732051,1.732051,1,cluster1
5494,0,0,0,cluster0
5495,0,0,0,cluster0
5496,0,0,1,cluster0
5497,1.732051,0,1,cluster0
5498,1.732051,1.732051,1,cluster1
5499,3.464102,1.732051,1,cluster1
5500,0,0,1,cluster0
5501,1.732051,1.732051,1,cluster1
5502,0,0,1,cluster0
5503,1.732051,1.732051,1,cluster1
5504,0,0,1,cluster0
5505,1.732051,0,1,cluster0
5506,1.732051,0,1,cluster0
5507,1.732051,1.732051,0,cluster1
5508,0,0,1,cluster0
5509,1.732051,0,1,cluster0
5510,0,0,0,cluster0
5511,3.464102,1.732051,1,cluster1
5512,1.732051,0,1,cluster0
5513,1.732051,0,1,cluster0
5514,0,0,1,cluster0
5515,1.732051,0,1,cluster0
5516,0,0,0,cluster0
5517,1.732051,1.732051,1,cluster1
5518,0,0,1,cluster0
5519,1.732051,0,1,cluster0
5520,1.732051,0,1,cluster0
5521,1.732051,1.732051,1,cluster1
5522,1.732051,1.732051,0,cluster1
5523,1.732051,1.732051,1,cluster1
5524,1.732051,1.732051,1,cluster1
5525,1.732051,0,1,cluster0
5526,1.732051,0,0,cluster0
5527,1.732051,0,1,cluster0
5528,0,0,0,cluster0
5529,1.732051,0,1,cluster0
5530,1.732051,0,1,cluster0
5531,1.732051,1.732051,1,cluster1
5532,1.732051,1.732051,0,cluster1
5533,0,0,1,cluster0
5534,1.732051,1.732051,1,cluster1
5535,0,0,1,cluster0
5536,1.732051,1.732051,0,cluster1
5537,1.732051,1.732051,1,cluster1
5538,1.732051,0,1,cluster0
5539,0,0,1,cluster0
5540,1.732051,0,1,cluster0
5541,1.732051,1.732051,0,cluster1
5542,1.732051,1.732051,1,cluster1
5543,0,0,1,cluster0
5544,0,0,1,cluster0
5545,3.464102,1.732051,1,cluster1
5546,0,0,1,cluster0
5547,1.732051,1.732051,1,cluster1
5548,0,0,0,cluster0
5549,0,0,1,cluster0
5550,1.732051,0,1,cluster0
5551,0,0,1,cluster0
5552,0,0,1,cluster0
5553,1.732051,1.732051,1,cluster1
5554,1.732051,1.732051,1,cluster1
5555,0,0,0,cluster0
5556,1.732051,1.732051,0,cluster1
5557,0,0,1,cluster0
5558,0,0,1,cluster0
5559,1.732051,1.732051,0,cluster1
5560,1.732051,1.732051,0,cluster1
5561,1.732051,1.732051,1,cluster1
5562,0,0,1,cluster0
5563,0,0,1,cluster0
5564,1.732051,0,1,cluster0
5565,0,0,1,cluster0
5566,1.732051,0,1,cluster0
5567,1.732051,0,1,cluster0
5568,1.732051,0,1,cluster0
5569,1.732051,0,1,cluster0
5570,0,0,0,cluster0
5571,1.732051,1.732051,1,cluster1
5572,1.732051,0,1,cluster0
5573,3.464102,1.732051,1,cluster1
5574,1.732051,1.732051,0,cluster1
5575,0,0,1,cluster0
5576,0,0,1,cluster0
5577,0,0,1,cluster0
5578,0,0,1,cluster0
5579,1.732051,1.732051,0,cluster1
5580,1.732051,0,1,cluster0
5581,1.732051,1.732051,1,cluster1
5582,0,0,0,cluster0
5583,0,0,1,cluster0
5584,1.732051,0,1,cluster0
5585,1.732051,0,1,cluster0
5586,1.732051,1.732051,1,cluster1
5587,0,0,1,cluster0
5588,1.732051,1.732051,1,cluster1
5589,1.732051,1.732051,1,cluster1
5590,1.732051,1.732051,0,cluster1
5591,1.732051,1.732051,1,cluster1
5592,1.732051,0,0,cluster0
5593,1.732051,0,1,cluster0
5594,0,0,0,cluster0
5595,1.732051,0,1,cluster0
5596,1.732051,1.732051,1,cluster1
5597,1.732051,0,1,cluster0
5598,1.732051,0,0,cluster0
5599,0,0,0,cluster0
5600,1.732051,0,1,cluster0
5601,1.732051,0,1,cluster0
5602,1.732051,0,1,cluster0
5603,1.732051,1.732051,1,cluster1
5604,0,0,1,cluster0
5605,0,0,1,cluster0
5606,1.732051,0,1,cluster0
5607,0,0,1,cluster0
5608,1.732051,0,1,cluster0
5609,1.732051,0,1,cluster0
5610,0,0,0,cluster0
5611,1.732051,0,0,cluster0
5612,0,0,1,cluster0
5613,0,0,1,cluster0
5614,0,0,1,cluster0
5615,0,0,0,cluster0
5616,0,0,1,cluster0
5617,3.464102,1.732051,1,cluster1
5618,0,0,1,cluster0
5619,3.464102,1.732051,1,cluster1
5620,3.464102,1.732051,1,cluster1
5621,1.732051,0,1,cluster0
5622,1.732051,0,1,cluster0
5623,0,0,1,cluster0
5624,1.732051,0,1,cluster0
5625,1.732051,0,0,cluster0
5626,0,0,1,cluster0
5627,0,0,1,cluster0
5628,0,0,1,cluster0
5629,1.732051,0,1,cluster0
5630,3.464102,1.732051,0,cluster1
5631,0,0,1,cluster0
5632,0,0,1,cluster0
5633,3.464102,1.732051,1,cluster1
5634,1.732051,0,1,cluster0
5635,3.464102,1.732051,1,cluster1
5636,3.464102,1.732051,1,cluster1
5637,0,0,1,cluster0
5638,1.732051,1.732051,0,cluster1
5639,1.732051,0,1,cluster0
5640,1.732051,0,1,cluster0
5641,1.732051,0,1,cluster0
5642,1.732051,1.732051,1,cluster1
5643,0,0,0,cluster0
5644,0,0,1,cluster0
5645,0,0,1,cluster0
5646,0,0,1,cluster0
5647,0,0,1,cluster0
5648,0,0,1,cluster0
5649,1.732051,1.732051,0,cluster1
5650,1.732051,0,1,cluster0
5651,0,0,1,cluster0
5652,1.732051,1.732051,1,cluster1
5653,0,0,1,cluster0
5654,0,0,1,cluster0
5655,1.732051,0,0,cluster0
5656,1.732051,0,0,cluster0
5657,0,0,1,cluster0
5658,0,0,1,cluster0
5659,0,0,1,cluster0
5660,3.464102,1.732051,1,cluster1
5661,1.732051,1.732051,1,cluster1
5662,0,0,1,cluster0
5663,1.732051,0,1,cluster0
5664,1.732051,0,1,cluster0
5665,0,0,0,cluster0
5666,0,0,1,cluster0
5667,0,0,0,cluster0
5668,0,0,0,cluster0
5669,0,0,1,cluster0
5670,0,0,1,cluster0
5671,0,0,0,cluster0
5672,0,0,0,cluster0
5673,0,0,1,cluster0
5674,0,0,0,cluster0
5675,1.732051,0,1,cluster0
5676,1.732051,0,1,cluster0
5677,0,0,1,cluster0
5678,0,0,1,cluster0
5679,1.732051,1.732051,0,cluster1
5680,0,0,1,cluster0
5681,0,0,1,cluster0
5682,0,0,1,cluster0
5683,1.732051,0,0,cluster0
5684,1.732051,1.732051,1,cluster1
5685,0,0,1,cluster0
5686,1.732051,1.732051,0,cluster1
5687,1.732051,0,0,cluster0
5688,1.732051,0,1,cluster0
5689,3.464102,1.732051,1,cluster1
5690,1.732051,0,1,cluster0
5691,1.732051,0,1,cluster0
5692,3.464102,1.732051,1,cluster1
5693,0,0,0,cluster0
5694,0,0,0,cluster0
5695,0,0,1,cluster0
5696,1.732051,0,1,cluster0
5697,1.732051,1.732051,0,cluster1
5698,0,0,0,cluster0
5699,0,0,1,cluster0
5700,0,0,0,cluster0
5701,0,0,1,cluster0
5702,1.732051,0,1,cluster0
5703,1.732051,0,1,cluster0
5704,0,0,0,cluster0
5705,1.732051,0,0,cluster0
5706,1.732051,1.732051,1,cluster1
5707,1.732051,1.732051,1,cluster1
5708,1.732051,0,1,cluster0
5709,1.732051,0,0,cluster0
5710,0,0,1,cluster0
5711,1.732051,0,1,cluster0
5712,0,0,0,cluster0
5713,1.732051,0,1,cluster0
5714,0,0,1,cluster0
5715,0,0,0,cluster0
5716,3.464102,1.732051,1,cluster1
5717,1.732051,1.732051,1,cluster1
5718,1.732051,0,1,cluster0
5719,1.732051,1.732051,1,cluster1
5720,0,0,1,cluster0
5721,0,0,1,cluster0
5722,0,0,1,cluster0
5723,0,0,1,cluster0
5724,1.732051,0,0,cluster0
5725,1.732051,1.732051,0,cluster1
5726,0,0,1,cluster0
5727,1.732051,1.732051,0,cluster1
5728,1.732051,0,1,cluster0
5729,0,0,1,cluster0
5730,0,0,1,cluster0
5731,1.732051,0,1,cluster0
5732,1.732051,0,1,cluster0
5733,0,0,0,cluster0
5734,1.732051,1.732051,0,cluster1
5735,0,0,1,cluster0
5736,1.732051,1.732051,0,cluster1
5737,1.732051,0,0,cluster0
5738,0,0,1,cluster0
5739,3.464102,1.732051,1,cluster1
5740,1.732051,0,1,cluster0
5741,1.732051,1.732051,1,cluster1
5742,0,0,1,cluster0
5743,0,0,1,cluster0
5744,0,0,0,cluster0
5745,0,0,1,cluster0
5746,3.464102,1.732051,1,cluster1
5747,3.464102,1.732051,1,cluster1
5748,1.732051,0,1,cluster0
5749,0,0,0,cluster0
5750,1.732051,0,1,cluster0
5751,0,0,1,cluster0
5752,1.732051,1.732051,1,cluster1
5753,0,0,1,cluster0
5754,3.464102,1.732051,1,cluster1
5755,1.732051,1.732051,1,cluster1
5756,1.732051,1.732051,1,cluster1
5757,1.732051,0,1,cluster0
5758,0,0,1,cluster0
5759,1.732051,1.732051,0,cluster1
5760,0,0,1,cluster0
5761,0,0,1,cluster0
5762,1.732051,0,1,cluster0
5763,0,0,1,cluster0
5764,0,0,1,cluster0
5765,1.732051,1.732051,0,cluster1
5766,1.732051,0,1,cluster0
5767,1.732051,1.732051,0,cluster1
5768,1.732051,0,1,cluster0
5769,1.732051,0,0,cluster0
5770,1.732051,0,1,cluster0
5771,0,0,1,cluster0
5772,1.732051,0,1,cluster0
5773,0,0,0,cluster0
5774,3.464102,1.732051,1,cluster1
5775,0,0,1,cluster0
5776,1.732051,1.732051,1,cluster1
5777,1.732051,0,1,cluster0
5778,1.732051,0,1,cluster0
5779,1.732051,0,1,cluster0
5780,0,0,1,cluster0
5781,0,0,1,cluster0
5782,1.732051,0,1,cluster0
5783,0,0,1,cluster0
5784,0,0,1,cluster0
5785,1.732051,0,0,cluster0
5786,0,0,1,cluster0
5787,0,0,0,cluster0
5788,1.732051,1.732051,0,cluster1
5789,0,0,0,cluster0
5790,1.732051,1.732051,1,cluster1
5791,0,0,1,cluster0
5792,0,0,1,cluster0
5793,1.732051,0,1,cluster0
5794,1.732051,1.732051,1,cluster1
5795,3.464102,1.732051,1,cluster1
5796,0,0,1,cluster0
5797,1.732051,0,1,cluster0
5798,0,0,1,cluster0
5799,0,0,0,cluster0
5800,1.732051,0,1,cluster0
5801,0,0,1,cluster0
5802,1.732051,1.732051,1,cluster1
5803,1.732051,0,1,cluster0
5804,0,0,1,cluster0
5805,1.732051,1.732051,1,cluster1
5806,1.732051,0,1,cluster0
5807,1.732051,0,1,cluster0
5808,1.732051,0,1,cluster0
5809,1.732051,0,1,cluster0
5810,1.732051,1.732051,1,cluster1
5811,1.732051,0,1,cluster0
5812,3.464102,1.732051,1,cluster1
5813,0,0,0,cluster0
5814,1.732051,1.732051,0,cluster1
5815,0,0,1,cluster0
5816,0,0,1,cluster0
5817,0,0,1,cluster0
5818,1.732051,1.732051,1,cluster1
5819,0,0,1,cluster0
5820,0,0,1,cluster0
5821,1.732051,0,1,cluster0
5822,1.732051,0,0,cluster0
5823,0,0,1,cluster0
5824,1.732051,0,1,cluster0
5825,1.732051,1.732051,1,cluster1
5826,0,0,1,cluster0
5827,1.732051,0,1,cluster0
5828,0,0,1,cluster0
5829,0,0,1,cluster0
5830,0,0,1,cluster0
5831,1.732051,0,1,cluster0
5832,3.464102,1.732051,1,cluster1
5833,0,0,0,cluster0
5834,1.732051,0,1,cluster0
5835,0,0,1,cluster0
5836,0,0,1,cluster0
5837,1.732051,0,1,cluster0
5838,0,0,1,cluster0
5839,1.732051,1.732051,0,cluster1
5840,0,0,1,cluster0
5841,0,0,1,cluster0
5842,1.732051,0,1,cluster0
5843,0,0,1,cluster0
5844,1.732051,0,0,cluster0
5845,1.732051,0,1,cluster0
5846,0,0,1,cluster0
5847,1.732051,0,1,cluster0
5848,1.732051,1.732051,1,cluster1
5849,1.732051,1.732051,0,cluster1
5850,0,0,1,cluster0
5851,1.732051,0,1,cluster0
5852,0,0,1,cluster0
5853,1.732051,0,1,cluster0
5854,1.732051,0,1,cluster0
5855,1.732051,0,1,cluster0
5856,0,0,1,cluster0
5857,1.732051,1.732051,1,cluster1
5858,1.732051,0,0,cluster0
5859,1.732051,1.732051,0,cluster1
5860,0,0,1,cluster0
5861,0,0,1,cluster0
5862,1.732051,1.732051,0,cluster1
5863,1.732051,0,1,cluster0
5864,1.732051,1.732051,1,cluster1
5865,3.464102,1.732051,1,cluster1
5866,1.732051,0,1,cluster0
5867,0,0,1,cluster0
5868,1.732051,1.732051,1,cluster1
5869,0,0,1,cluster0
5870,1.732051,0,1,cluster0
5871,0,0,0,cluster0
5872,1.732051,0,1,cluster0
5873,0,0,1,cluster0
5874,0,0,1,cluster0
5875,0,0,1,cluster0
5876,1.732051,1.732051,1,cluster1
5877,0,0,1,cluster0
5878,3.464102,1.732051,1,cluster1
5879,1.732051,0,1,cluster0
5880,1.732051,1.732051,1,cluster1
5881,1.732051,0,0,cluster0
5882,0,0,1,cluster0
5883,1.732051,0,1,cluster0
5884,0,0,1,cluster0
5885,1.732051,1.732051,1,cluster1
5886,1.732051,0,1,cluster0
5887,0,0,0,cluster0
5888,1.732051,1.732051,1,cluster1
5889,1.732051,1.732051,1,cluster1
5890,0,0,0,cluster0
5891,1.732051,0,0,cluster0
5892,1.732051,0,1,cluster0
5893,1.732051,0,1,cluster0
5894,0,0,1,cluster0
5895,0,0,1,cluster0
5896,1.732051,0,0,cluster0
5897,1.732051,0,1,cluster0
5898,1.732051,1.732051,1,cluster1
5899,3.464102,1.732051,0,cluster1
5900,0,0,0,cluster0
5901,3.464102,1.732051,1,cluster1
5902,1.732051,0,1,cluster0
5903,1.732051,1.732051,1,cluster1
5904,0,0,1,cluster0
5905,1.732051,1.732051,0,cluster1
5906,0,0,0,cluster0
5907,1.732051,0,1,cluster0
5908,0,0,1,cluster0
5909,1.732051,0,1,cluster0
5910,1.732051,0,1,cluster0
5911,0,0,1,cluster0
5912,1.732051,0,1,cluster0
5913,3.464102,1.732051,1,cluster1
5914,1.732051,1.732051,0,cluster1
5915,0,0,0,cluster0
5916,1.732051,0,1,cluster0
5917,1.732051,1.732051,1,cluster1
5918,3.464102,1.732051,1,cluster1
5919,0,0,0,cluster0
5920,1.732051,0,1,cluster0
5921,1.732051,0,1,cluster0
5922,1.732051,1.732051,1,cluster1
5923,0,0,1,cluster0
5924,1.732051,0,1,cluster0
5925,1.732051,1.732051,1,cluster1
5926,0,0,1,cluster0
5927,1.732051,0,1,cluster0
5928,1.732051,0,1,cluster0
5929,0,0,1,cluster0
5930,1.732051,1.732051,1,cluster1
5931,0,0,1,cluster0
5932,0,0,1,cluster0
5933,0,0,1,cluster0
5934,0,0,1,cluster0
5935,1.732051,1.732051,1,cluster1
5936,0,0,1,cluster0
5937,3.464102,1.732051,1,cluster1
5938,1.732051,0,1,cluster0
5939,0,0,1,cluster0
5940,1.732051,1.732051,1,cluster1
5941,0,0,1,cluster0
5942,0,0,1,cluster0
5943,3.464102,1.732051,1,cluster1
5944,0,0,1,cluster0
5945,1.732051,0,1,cluster0
5946,1.732051,0,1,cluster0
5947,0,0,0,cluster0
5948,0,0,1,cluster0
5949,1.732051,0,1,cluster0
5950,1.732051,0,1,cluster0
5951,1.732051,1.732051,1,cluster1
5952,1.732051,0,1,cluster0
5953,1.732051,1.732051,0,cluster1
5954,1.732051,1.732051,0,cluster1
5955,0,0,1,cluster0
5956,0,0,1,cluster0
5957,1.732051,0,1,cluster0
5958,3.464102,1.732051,1,cluster1
5959,0,0,1,cluster0
5960,1.732051,0,1,cluster0
5961,1.732051,1.732051,1,cluster1
5962,0,0,1,cluster0
5963,0,0,1,cluster0
5964,1.732051,0,1,cluster0
5965,0,0,1,cluster0
5966,0,0,1,cluster0
5967,3.464102,1.732051,1,cluster1
5968,0,0,1,cluster0
5969,0,0,1,cluster0
5970,3.464102,1.732051,0,cluster1
5971,0,0,0,cluster0
5972,0,0,1,cluster0
5973,1.732051,0,1,cluster0
5974,1.732051,0,1,cluster0
5975,3.464102,1.732051,1,cluster1
5976,1.732051,0,0,cluster0
5977,0,0,0,cluster0
5978,0,0,0,cluster0
5979,1.732051,0,1,cluster0
5980,1.732051,0,1,cluster0
5981,1.732051,0,1,cluster0
5982,0,0,1,cluster0
5983,0,0,1,cluster0
5984,1.732051,1.732051,0,cluster1
5985,0,0,0,cluster0
5986,1.732051,0,1,cluster0
5987,1.732051,0,1,cluster0
5988,0,0,0,cluster0
5989,0,0,1,cluster0
5990,0,0,1,cluster0
5991,0,0,0,cluster0
5992,1.732051,0,1,cluster0
5993,0,0,0,cluster0
5994,1.732051,0,1,cluster0
5995,0,0,1,cluster0
5996,1.732051,0,1,cluster0
5997,1.732051,0,0,cluster0
5998,0,0,1,cluster0
5999,0,0,0,cluster0
6000,1.732051,0,1,cluster0
6001,1.732051,0,1,cluster0
6002,1.732051,1.732051,1,cluster1
6003,0,0,1,cluster0
6004,1.732051,0,1,cluster0
6005,1.732051,1.732051,1,cluster1
6006,1.732051,1.732051,1,cluster1
6007,1.732051,0,1,cluster0
6008,0,0,1,cluster0
6009,0,0,1,cluster0
6010,1.732051,0,1,cluster0
6011,1.732051,0,1,cluster0
6012,3.464102,1.732051,1,cluster1
6013,1.732051,0,1,cluster0
6014,1.732051,1.732051,1,cluster1
6015,0,0,1,cluster0
6016,0,0,1,cluster0
6017,0,0,1,cluster0
6018,1.732051,0,1,cluster0
6019,1.732051,0,1,cluster0
6020,0,0,1,cluster0
6021,0,0,0,cluster0
6022,1.732051,0,1,cluster0
6023,1.732051,0,1,cluster0
6024,0,0,1,cluster0
6025,1.732051,1.732051,0,cluster1
6026,0,0,1,cluster0
6027,0,0,1,cluster0
6028,1.732051,1.732051,0,cluster1
6029,1.732051,0,1,cluster0
6030,1.732051,1.732051,0,cluster1
6031,0,0,0,cluster0
6032,0,0,1,cluster0
6033,3.464102,1.732051,1,cluster1
6034,1.732051,0,1,cluster0
6035,1.732051,0,1,cluster0
6036,0,0,0,cluster0
6037,0,0,0,cluster0
6038,1.732051,0,1,cluster0
6039,0,0,1,cluster0
6040,1.732051,1.732051,0,cluster1
6041,3.464102,1.732051,1,cluster1
6042,1.732051,0,1,cluster0
6043,0,0,1,cluster0
6044,1.732051,1.732051,0,cluster1
6045,1.732051,0,1,cluster0
6046,1.732051,0,1,cluster0
6047,0,0,1,cluster0
6048,3.464102,1.732051,0,cluster1
6049,1.732051,1.732051,1,cluster1
6050,1.732051,1.732051,1,cluster1
6051,1.732051,1.732051,1,cluster1
6052,1.732051,0,1,cluster0
6053,0,0,0,cluster0
6054,1.732051,0,1,cluster0
6055,0,0,0,cluster0
6056,0,0,1,cluster0
6057,1.732051,1.732051,1,cluster1
6058,3.464102,1.732051,1,cluster1
6059,0,0,1,cluster0
6060,1.732051,1.732051,1,cluster1
6061,1.732051,0,1,cluster0
6062,1.732051,0,1,cluster0
6063,1.732051,0,1,cluster0
6064,0,0,1,cluster0
6065,0,0,1,cluster0
6066,1.732051,0,1,cluster0
6067,0,0,1,cluster0
6068,0,0,1,cluster0
6069,1.732051,0,1,cluster0
6070,0,0,1,cluster0
6071,0,0,1,cluster0
6072,0,0,0,cluster0
6073,1.732051,0,1,cluster0
6074,1.732051,0,1,cluster0
6075,0,0,0,cluster0
6076,3.464102,1.732051,1,cluster1
6077,3.464102,1.732051,1,cluster1
6078,0,0,1,cluster0
6079,1.732051,1.732051,0,cluster1
6080,1.732051,0,1,cluster0
6081,1.732051,0,1,cluster0
6082,1.732051,0,1,cluster0
6083,1.732051,0,1,cluster0
6084,1.732051,0,1,cluster0
6085,1.732051,1.732051,1,cluster1
6086,1.732051,0,1,cluster0
6087,3.464102,1.732051,0,cluster1
6088,0,0,1,cluster0
6089,1.732051,0,0,cluster0
6090,1.732051,0,1,cluster0
6091,0,0,1,cluster0
6092,0,0,1,cluster0
6093,1.732051,0,1,cluster0
6094,1.732051,0,1,cluster0
6095,1.732051,0,0,cluster0
6096,1.732051,0,1,cluster0
6097,0,0,1,cluster0
6098,0,0,1,cluster0
6099,0,0,1,cluster0
6100,3.464102,1.732051,1,cluster1
6101,0,0,1,cluster0
6102,0,0,1,cluster0
6103,0,0,1,cluster0
6104,1.732051,0,1,cluster0
6105,3.464102,1.732051,1,cluster1
6106,1.732051,0,1,cluster0
6107,1.732051,0,1,cluster0
6108,0,0,0,cluster0
6109,0,0,1,cluster0
6110,1.732051,1.732051,1,cluster1
6111,1.732051,0,1,cluster0
6112,0,0,1,cluster0
6113,0,0,1,cluster0
6114,1.732051,1.732051,1,cluster1
6115,0,0,1,cluster0
6116,3.464102,1.732051,1,cluster1
6117,3.464102,1.732051,1,cluster1
6118,0,0,1,cluster0
6119,3.464102,1.732051,0,cluster1
6120,0,0,1,cluster0
6121,0,0,0,cluster0
6122,1.732051,1.732051,1,cluster1
6123,1.732051,0,0,cluster0
6124,1.732051,0,1,cluster0
6125,0,0,1,cluster0
6126,0,0,1,cluster0
6127,1.732051,0,1,cluster0
6128,1.732051,1.732051,0,cluster1
6129,1.732051,1.732051,0,cluster1
6130,0,0,1,cluster0
6131,0,0,1,cluster0
6132,1.732051,0,1,cluster0
6133,1.732051,0,1,cluster0
6134,1.732051,0,1,cluster0
6135,1.732051,0,1,cluster0
6136,1.732051,0,1,cluster0
6137,0,0,1,cluster0
6138,0,0,1,cluster0
6139,1.732051,0,1,cluster0
6140,0,0,1,cluster0
6141,0,0,1,cluster0
6142,0,0,1,cluster0
6143,0,0,1,cluster0
6144,0,0,1,cluster0
6145,3.464102,1.732051,1,cluster1
6146,1.732051,1.732051,1,cluster1
6147,1.732051,1.732051,1,cluster1
6148,1.732051,1.732051,0,cluster1
6149,0,0,1,cluster0
6150,0,0,1,cluster0
6151,0,0,1,cluster0
6152,1.732051,0,0,cluster0
6153,0,0,1,cluster0
6154,0,0,0,cluster0
6155,0,0,0,cluster0
6156,1.732051,0,1,cluster0
6157,1.732051,1.732051,1,cluster1
6158,0,0,1,cluster0
6159,3.464102,1.732051,0,cluster1
6160,1.732051,0,1,cluster0
6161,0,0,1,cluster0
6162,0,0,1,cluster0
6163,0,0,1,cluster0
6164,0,0,1,cluster0
6165,1.732051,0,1,cluster0
6166,0,0,1,cluster0
6167,0,0,1,cluster0
6168,0,0,1,cluster0
6169,0,0,1,cluster0
6170,0,0,1,cluster0
6171,1.732051,1.732051,0,cluster1
6172,1.732051,0,1,cluster0
6173,3.464102,1.732051,1,cluster1
6174,0,0,1,cluster0
6175,0,0,1,cluster0
6176,0,0,1,cluster0
6177,0,0,1,cluster0
6178,1.732051,0,1,cluster0
6179,0,0,0,cluster0
6180,0,0,1,cluster0
6181,1.732051,1.732051,0,cluster1
6182,0,0,1,cluster0
6183,1.732051,1.732051,1,cluster1
6184,0,0,1,cluster0
6185,0,0,1,cluster0
6186,0,0,0,cluster0
6187,1.732051,0,0,cluster0
6188,3.464102,1.732051,1,cluster1
6189,0,0,1,cluster0
6190,0,0,0,cluster0
6191,1.732051,0,1,cluster0
6192,1.732051,0,1,cluster0
6193,1.732051,1.732051,1,cluster1
6194,3.464102,1.732051,1,cluster1
6195,0,0,1,cluster0
6196,0,0,0,cluster0
6197,1.732051,1.732051,1,cluster1
6198,0,0,1,cluster0
6199,0,0,1,cluster0
6200,1.732051,1.732051,0,cluster1
6201,0,0,1,cluster0
6202,1.732051,1.732051,0,cluster1
6203,0,0,0,cluster0
6204,1.732051,0,1,cluster0
6205,1.732051,0,1,cluster0
6206,0,0,1,cluster0
6207,0,0,1,cluster0
6208,1.732051,1.732051,1,cluster1
6209,1.732051,0,1,cluster0
6210,0,0,1,cluster0
6211,0,0,1,cluster0
6212,0,0,1,cluster0
6213,0,0,1,cluster0
6214,0,0,1,cluster0
6215,1.732051,1.732051,1,cluster1
6216,0,0,1,cluster0
6217,1.732051,0,1,cluster0
6218,0,0,1,cluster0
6219,0,0,1,cluster0
6220,1.732051,1.732051,0,cluster1
6221,0,0,1,cluster0
6222,0,0,1,cluster0
6223,1.732051,0,1,cluster0
6224,0,0,0,cluster0
6225,0,0,1,cluster0
6226,1.732051,0,1,cluster0
6227,0,0,1,cluster0
6228,0,0,1,cluster0
6229,1.732051,0,1,cluster0
6230,3.464102,1.732051,1,cluster1
6231,3.464102,1.732051,1,cluster1
6232,0,0,0,cluster0
6233,1.732051,1.732051,1,cluster1
6234,0,0,1,cluster0
6235,0,0,1,cluster0
6236,1.732051,0,1,cluster0
6237,1.732051,1.732051,0,cluster1
6238,1.732051,0,1,cluster0
6239,0,0,1,cluster0
6240,1.732051,1.732051,0,cluster1
6241,3.464102,1.732051,1,cluster1
6242,1.732051,1.732051,1,cluster1
6243,0,0,0,cluster0
6244,1.732051,0,0,cluster0
6245,0,0,0,cluster0
6246,1.732051,0,1,cluster0
6247,0,0,0,cluster0
6248,1.732051,1.732051,0,cluster1
