@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
2665,0,0,0,cluster3
2666,1.732051,0,1,cluster1
2667,0,0,0,cluster3
2668,0,0,1,cluster3
2669,0,0,1,cluster3
2670,3.464102,1.732051,1,cluster0
2671,1.732051,0,0,cluster1
2672,3.464102,1.732051,1,cluster0
2673,1.732051,0,1,cluster1
2674,0,0,1,cluster3
2675,1.732051,0,0,cluster1
2676,1.732051,1.732051,1,cluster2
2677,0,0,1,cluster3
2678,1.732051,0,1,cluster1
2679,0,0,1,cluster3
2680,1.732051,0,1,cluster1
2681,3.464102,1.732051,1,cluster0
2682,0,0,1,cluster3
2683,1.732051,0,1,cluster1
2684,1.732051,0,1,cluster1
2685,1.732051,0,0,cluster1
2686,0,0,1,cluster3
2687,3.464102,1.732051,1,cluster0
2688,1.732051,0,1,cluster1
2689,0,0,0,cluster3
2690,0,0,1,cluster3
2691,0,0,1,cluster3
2692,0,0,1,cluster3
2693,0,0,1,cluster3
2694,0,0,1,cluster3
2695,0,0,1,cluster3
2696,0,0,1,cluster3
2697,0,0,1,cluster3
2698,1.732051,0,1,cluster1
2699,0,0,1,cluster3
2700,1.732051,0,1,cluster1
2701,1.732051,0,1,cluster1
2702,1.732051,0,1,cluster1
2703,1.732051,0,1,cluster1
2704,1.732051,0,1,cluster1
2705,0,0,1,cluster3
2706,0,0,0,cluster3
2707,1.732051,1.732051,1,cluster2
2708,0,0,0,cluster3
2709,0,0,0,cluster3
2710,0,0,1,cluster3
2711,0,0,1,cluster3
2712,0,0,1,cluster3
2713,1.732051,0,1,cluster1
2714,1.732051,1.732051,1,cluster2
2715,0,0,1,cluster3
2716,0,0,0,cluster3
2717,0,0,1,cluster3
2718,0,0,1,cluster3
2719,3.464102,1.732051,1,cluster0
2720,1.732051,0,1,cluster1
2721,0,0,1,cluster3
2722,0,0,1,cluster3
2723,0,0,1,cluster3
2724,0,0,1,cluster3
2725,1.732051,0,1,cluster1
2726,1.732051,0,1,cluster1
2727,1.732051,0,0,cluster1
2728,0,0,1,cluster3
2729,1.732051,1.732051,1,cluster2
2730,1.732051,0,1,cluster1
2731,1.732051,0,1,cluster1
2732,0,0,0,cluster3
2733,1.732051,0,1,cluster1
2734,3.464102,1.732051,1,cluster0
2735,0,0,1,cluster3
2736,0,0,1,cluster3
2737,1.732051,1.732051,0,cluster2
2738,1.732051,0,1,cluster1
2739,1.732051,1.732051,1,cluster2
2740,0,0,1,cluster3
2741,1.732051,0,1,cluster1
2742,0,0,1,cluster3
2743,1.732051,0,0,cluster1
2744,0,0,1,cluster3
2745,1.732051,0,0,cluster1
2746,1.732051,0,1,cluster1
2747,1.732051,0,1,cluster1
2748,0,0,1,cluster3
2749,1.732051,0,1,cluster1
2750,0,0,1,cluster3
2751,1.732051,0,1,cluster1
2752,1.732051,0,1,cluster1
2753,0,0,1,cluster3
2754,1.732051,1.732051,1,cluster2
2755,0,0,1,cluster3
2756,1.732051,0,1,cluster1
2757,0,0,1,cluster3
2758,3.464102,1.732051,1,cluster0
2759,3.464102,1.732051,1,cluster0
2760,1.732051,1.732051,0,cluster2
2761,0,0,0,cluster3
2762,1.732051,0,1,cluster1
2763,1.732051,0,1,cluster1
2764,1.732051,0,1,cluster1
2765,0,0,0,cluster3
2766,1.732051,0,0,cluster1
2767,0,0,1,cluster3
2768,0,0,1,cluster3
2769,0,0,0,cluster3
2770,3.464102,1.732051,0,cluster0
2771,0,0,1,cluster3
2772,0,0,1,cluster3
2773,0,0,1,cluster3
2774,0,0,1,cluster3
2775,1.732051,1.732051,0,cluster2
2776,0,0,1,cluster3
2777,0,0,1,cluster3
2778,1.732051,1.732051,0,cluster2
2779,0,0,1,cluster3
2780,1.732051,0,0,cluster1
2781,3.464102,1.732051,1,cluster0
2782,0,0,1,cluster3
2783,0,0,1,cluster3
2784,1.732051,0,1,cluster1
2785,1.732051,1.732051,0,cluster2
2786,0,0,0,cluster3
2787,0,0,1,cluster3
2788,0,0,1,cluster3
2789,1.732051,1.732051,0,cluster2
2790,1.732051,0,1,cluster1
2791,1.732051,0,1,cluster1
2792,0,0,1,cluster3
2793,0,0,1,cluster3
2794,0,0,1,cluster3
2795,1.732051,0,1,cluster1
2796,0,0,1,cluster3
2797,0,0,1,cluster3
2798,1.732051,1.732051,0,cluster2
2799,0,0,1,cluster3
2800,1.732051,0,1,cluster1
2801,1.732051,0,1,cluster1
2802,1.732051,0,1,cluster1
2803,1.732051,1.732051,1,cluster2
2804,1.732051,0,1,cluster1
2805,1.732051,1.732051,1,cluster2
2806,1.732051,0,1,cluster1
2807,0,0,1,cluster3
2808,0,0,1,cluster3
2809,1.732051,0,1,cluster1
2810,0,0,1,cluster3
2811,0,0,1,cluster3
2812,1.732051,1.732051,1,cluster2
2813,0,0,1,cluster3
2814,0,0,0,cluster3
2815,0,0,1,cluster3
2816,1.732051,0,1,cluster1
2817,0,0,0,cluster3
2818,0,0,1,cluster3
2819,1.732051,1.732051,1,cluster2
2820,0,0,1,cluster3
2821,1.732051,1.732051,0,cluster2
2822,1.732051,1.732051,1,cluster2
2823,0,0,1,cluster3
2824,0,0,1,cluster3
2825,1.732051,0,1,cluster1
2826,1.732051,0,1,cluster1
2827,1.732051,1.732051,0,cluster2
2828,1.732051,0,1,cluster1
2829,0,0,1,cluster3
2830,0,0,1,cluster3
2831,1.732051,0,1,cluster1
2832,0,0,1,cluster3
2833,1.732051,1.732051,1,cluster2
2834,3.464102,1.732051,1,cluster0
2835,0,0,1,cluster3
2836,1.732051,1.732051,1,cluster2
2837,1.732051,0,1,cluster1
2838,0,0,1,cluster3
2839,0,0,1,cluster3
2840,0,0,1,cluster3
2841,1.732051,0,0,cluster1
2842,1.732051,1.732051,1,cluster2
2843,1.732051,0,1,cluster1
2844,1.732051,0,1,cluster1
2845,1.732051,0,1,cluster1
2846,3.464102,1.732051,1,cluster0
2847,1.732051,1.732051,1,cluster2
2848,1.732051,0,1,cluster1
2849,0,0,1,cluster3
2850,0,0,1,cluster3
2851,0,0,0,cluster3
2852,3.464102,1.732051,1,cluster0
2853,0,0,0,cluster3
2854,0,0,1,cluster3
2855,1.732051,1.732051,0,cluster2
2856,3.464102,1.732051,1,cluster0
2857,0,0,1,cluster3
2858,0,0,1,cluster3
2859,1.732051,0,1,cluster1
2860,1.732051,0,1,cluster1
2861,0,0,0,cluster3
2862,1.732051,0,0,cluster1
2863,1.732051,0,1,cluster1
2864,1.732051,0,1,cluster1
2865,1.732051,1.732051,0,cluster2
2866,0,0,1,cluster3
2867,0,0,1,cluster3
2868,0,0,1,cluster3
2869,0,0,1,cluster3
2870,0,0,0,cluster3
2871,1.732051,0,1,cluster1
2872,1.732051,1.732051,1,cluster2
2873,0,0,0,cluster3
2874,3.464102,1.732051,1,cluster0
2875,1.732051,0,1,cluster1
2876,0,0,1,cluster3
2877,1.732051,0,0,cluster1
2878,0,0,1,cluster3
2879,0,0,1,cluster3
2880,1.732051,1.732051,0,cluster2
2881,1.732051,0,0,cluster1
2882,1.732051,0,1,cluster1
2883,0,0,1,cluster3
2884,1.732051,0,0,cluster1
2885,0,0,1,cluster3
2886,0,0,1,cluster3
2887,0,0,1,cluster3
2888,1.732051,0,1,cluster1
2889,1.732051,0,1,cluster1
2890,0,0,0,cluster3
2891,1.732051,0,1,cluster1
2892,0,0,1,cluster3
2893,0,0,1,cluster3
2894,1.732051,0,1,cluster1
2895,1.732051,1.732051,0,cluster2
2896,0,0,1,cluster3
2897,3.464102,1.732051,1,cluster0
2898,1.732051,0,1,cluster1
2899,1.732051,1.732051,1,cluster2
2900,1.732051,0,1,cluster1
2901,0,0,0,cluster3
2902,1.732051,0,1,cluster1
2903,0,0,0,cluster3
2904,0,0,1,cluster3
2905,1.732051,0,1,cluster1
2906,1.732051,0,1,cluster1
2907,0,0,1,cluster3
2908,3.464102,1.732051,1,cluster0
2909,0,0,1,cluster3
2910,1.732051,1.732051,1,cluster2
2911,3.464102,1.732051,1,cluster0
2912,0,0,0,cluster3
2913,1.732051,0,1,cluster1
2914,1.732051,0,1,cluster1
2915,0,0,1,cluster3
2916,1.732051,0,1,cluster1
2917,1.732051,1.732051,0,cluster2
2918,0,0,1,cluster3
2919,1.732051,0,1,cluster1
2920,0,0,1,cluster3
2921,1.732051,1.732051,1,cluster2
2922,0,0,1,cluster3
2923,1.732051,0,0,cluster1
2924,0,0,1,cluster3
2925,1.732051,0,1,cluster1
2926,0,0,1,cluster3
2927,0,0,1,cluster3
2928,0,0,1,cluster3
2929,0,0,1,cluster3
2930,0,0,1,cluster3
2931,0,0,1,cluster3
2932,0,0,1,cluster3
2933,1.732051,0,1,cluster1
2934,0,0,1,cluster3
2935,1.732051,0,1,cluster1
2936,0,0,1,cluster3
2937,0,0,1,cluster3
2938,0,0,1,cluster3
2939,1.732051,0,1,cluster1
2940,1.732051,0,1,cluster1
2941,1.732051,0,1,cluster1
2942,0,0,0,cluster3
2943,1.732051,1.732051,1,cluster2
2944,0,0,1,cluster3
2945,0,0,1,cluster3
2946,1.732051,0,1,cluster1
2947,1.732051,0,1,cluster1
2948,1.732051,0,0,cluster1
2949,1.732051,1.732051,0,cluster2
2950,0,0,1,cluster3
2951,1.732051,0,1,cluster1
2952,1.732051,0,1,cluster1
2953,1.732051,0,1,cluster1
2954,0,0,1,cluster3
2955,0,0,0,cluster3
2956,1.732051,0,1,cluster1
2957,1.732051,0,1,cluster1
2958,0,0,1,cluster3
2959,0,0,1,cluster3
2960,3.464102,1.732051,1,cluster0
2961,1.732051,0,1,cluster1
2962,1.732051,0,1,cluster1
2963,0,0,1,cluster3
2964,0,0,1,cluster3
2965,0,0,1,cluster3
2966,1.732051,0,1,cluster1
2967,1.732051,0,1,cluster1
2968,0,0,1,cluster3
2969,0,0,1,cluster3
2970,0,0,1,cluster3
2971,0,0,1,cluster3
2972,1.732051,1.732051,1,cluster2
2973,1.732051,1.732051,1,cluster2
2974,1.732051,0,1,cluster1
2975,0,0,1,cluster3
2976,1.732051,0,1,cluster1
2977,0,0,1,cluster3
2978,1.732051,1.732051,1,cluster2
2979,0,0,1,cluster3
2980,0,0,1,cluster3
2981,1.732051,1.732051,0,cluster2
2982,0,0,1,cluster3
2983,0,0,0,cluster3
2984,1.732051,1.732051,1,cluster2
2985,1.732051,0,1,cluster1
2986,0,0,1,cluster3
2987,3.464102,1.732051,0,cluster0
2988,1.732051,1.732051,1,cluster2
2989,0,0,0,cluster3
2990,1.732051,1.732051,0,cluster2
2991,1.732051,0,0,cluster1
2992,1.732051,0,1,cluster1
2993,0,0,0,cluster3
2994,0,0,1,cluster3
2995,1.732051,1.732051,1,cluster2
2996,1.732051,1.732051,0,cluster2
2997,0,0,1,cluster3
2998,0,0,0,cluster3
2999,1.732051,1.732051,0,cluster2
3000,1.732051,0,0,cluster1
3001,0,0,0,cluster3
3002,0,0,1,cluster3
3003,1.732051,1.732051,0,cluster2
3004,0,0,1,cluster3
3005,3.464102,1.732051,1,cluster0
3006,0,0,1,cluster3
3007,1.732051,0,1,cluster1
3008,0,0,0,cluster3
3009,1.732051,0,1,cluster1
3010,1.732051,0,1,cluster1
3011,0,0,0,cluster3
3012,1.732051,1.732051,0,cluster2
3013,1.732051,0,1,cluster1
3014,1.732051,0,1,cluster1
3015,0,0,0,cluster3
3016,1.732051,0,1,cluster1
3017,1.732051,1.732051,1,cluster2
3018,1.732051,0,1,cluster1
3019,0,0,1,cluster3
3020,1.732051,0,1,cluster1
3021,0,0,0,cluster3
3022,0,0,0,cluster3
3023,1.732051,1.732051,1,cluster2
3024,1.732051,1.732051,0,cluster2
3025,0,0,0,cluster3
3026,0,0,1,cluster3
3027,1.732051,0,1,cluster1
3028,0,0,1,cluster3
3029,1.732051,0,1,cluster1
3030,1.732051,1.732051,1,cluster2
3031,0,0,1,cluster3
3032,0,0,1,cluster3
3033,0,0,1,cluster3
3034,0,0,1,cluster3
3035,1.732051,1.732051,1,cluster2
3036,3.464102,1.732051,1,cluster0
3037,0,0,1,cluster3
3038,1.732051,0,1,cluster1
3039,1.732051,0,1,cluster1
3040,1.732051,0,1,cluster1
3041,0,0,1,cluster3
3042,1.732051,0,1,cluster1
3043,1.732051,0,1,cluster1
3044,1.732051,0,1,cluster1
3045,0,0,1,cluster3
3046,0,0,1,cluster3
3047,0,0,1,cluster3
3048,1.732051,0,1,cluster1
3049,0,0,1,cluster3
3050,1.732051,0,1,cluster1
3051,1.732051,0,1,cluster1
3052,0,0,1,cluster3
3053,1.732051,1.732051,0,cluster2
3054,1.732051,1.732051,1,cluster2
3055,0,0,0,cluster3
3056,1.732051,0,1,cluster1
3057,0,0,1,cluster3
3058,1.732051,1.732051,1,cluster2
3059,1.732051,0,1,cluster1
3060,1.732051,1.732051,0,cluster2
3061,1.732051,0,1,cluster1
3062,0,0,1,cluster3
3063,0,0,1,cluster3
3064,1.732051,1.732051,1,cluster2
3065,0,0,0,cluster3
3066,0,0,1,cluster3
3067,0,0,1,cluster3
3068,0,0,1,cluster3
3069,1.732051,1.732051,0,cluster2
3070,3.464102,1.732051,1,cluster0
3071,1.732051,1.732051,1,cluster2
3072,0,0,1,cluster3
3073,1.732051,0,1,cluster1
3074,0,0,1,cluster3
3075,1.732051,1.732051,0,cluster2
3076,0,0,1,cluster3
3077,1.732051,0,1,cluster1
3078,3.464102,1.732051,0,cluster0
3079,1.732051,0,1,cluster1
3080,0,0,1,cluster3
3081,1.732051,1.732051,0,cluster2
3082,1.732051,0,1,cluster1
3083,1.732051,0,1,cluster1
3084,0,0,0,cluster3
3085,1.732051,0,1,cluster1
3086,1.732051,0,1,cluster1
3087,1.732051,0,1,cluster1
3088,0,0,1,cluster3
3089,1.732051,0,1,cluster1
3090,3.464102,1.732051,1,cluster0
3091,0,0,0,cluster3
3092,1.732051,0,1,cluster1
3093,3.464102,1.732051,1,cluster0
3094,0,0,1,cluster3
3095,0,0,1,cluster3
3096,1.732051,1.732051,0,cluster2
3097,3.464102,1.732051,1,cluster0
3098,0,0,1,cluster3
3099,0,0,1,cluster3
3100,1.732051,0,1,cluster1
3101,0,0,1,cluster3
3102,1.732051,1.732051,0,cluster2
3103,0,0,1,cluster3
3104,1.732051,0,1,cluster1
3105,3.464102,1.732051,1,cluster0
3106,1.732051,0,0,cluster1
3107,0,0,0,cluster3
3108,1.732051,0,1,cluster1
3109,1.732051,0,1,cluster1
3110,1.732051,1.732051,1,cluster2
3111,0,0,0,cluster3
3112,0,0,0,cluster3
3113,0,0,1,cluster3
3114,0,0,1,cluster3
3115,1.732051,0,1,cluster1
3116,0,0,1,cluster3
3117,0,0,1,cluster3
3118,0,0,1,cluster3
3119,1.732051,0,1,cluster1
3120,1.732051,0,1,cluster1
3121,0,0,1,cluster3
3122,1.732051,1.732051,1,cluster2
3123,1.732051,0,0,cluster1
3124,0,0,1,cluster3
3125,0,0,1,cluster3
3126,3.464102,1.732051,0,cluster0
3127,0,0,1,cluster3
3128,0,0,1,cluster3
3129,0,0,1,cluster3
3130,0,0,1,cluster3
3131,3.464102,1.732051,1,cluster0
3132,0,0,1,cluster3
3133,1.732051,0,1,cluster1
3134,1.732051,0,1,cluster1
3135,1.732051,0,1,cluster1
3136,0,0,1,cluster3
3137,1.732051,1.732051,0,cluster2
3138,0,0,1,cluster3
3139,1.732051,0,1,cluster1
3140,1.732051,0,1,cluster1
3141,0,0,1,cluster3
3142,1.732051,0,1,cluster1
3143,0,0,0,cluster3
3144,1.732051,0,1,cluster1
3145,1.732051,0,1,cluster1
3146,1.732051,0,1,cluster1
3147,1.732051,1.732051,1,cluster2
3148,1.732051,0,1,cluster1
3149,1.732051,1.732051,1,cluster2
3150,1.732051,0,1,cluster1
3151,1.732051,1.732051,1,cluster2
3152,0,0,1,cluster3
3153,0,0,1,cluster3
3154,0,0,1,cluster3
3155,0,0,1,cluster3
3156,0,0,1,cluster3
3157,1.732051,0,1,cluster1
3158,1.732051,0,1,cluster1
3159,0,0,1,cluster3
3160,1.732051,0,1,cluster1
3161,0,0,1,cluster3
3162,1.732051,0,1,cluster1
3163,1.732051,0,1,cluster1
3164,0,0,1,cluster3
3165,0,0,1,cluster3
3166,0,0,1,cluster3
3167,1.732051,0,1,cluster1
3168,0,0,0,cluster3
3169,0,0,0,cluster3
3170,0,0,1,cluster3
3171,1.732051,0,1,cluster1
3172,0,0,1,cluster3
3173,1.732051,0,1,cluster1
3174,0,0,1,cluster3
3175,0,0,0,cluster3
3176,0,0,1,cluster3
3177,1.732051,0,1,cluster1
3178,1.732051,1.732051,1,cluster2
3179,1.732051,0,1,cluster1
3180,1.732051,1.732051,0,cluster2
3181,1.732051,0,1,cluster1
3182,3.464102,1.732051,1,cluster0
3183,0,0,1,cluster3
3184,0,0,1,cluster3
3185,3.464102,1.732051,1,cluster0
3186,1.732051,0,1,cluster1
3187,1.732051,0,1,cluster1
3188,3.464102,1.732051,1,cluster0
3189,3.464102,1.732051,1,cluster0
3190,1.732051,0,1,cluster1
3191,0,0,1,cluster3
3192,1.732051,1.732051,1,cluster2
3193,1.732051,1.732051,1,cluster2
3194,1.732051,1.732051,0,cluster2
3195,0,0,1,cluster3
3196,1.732051,0,1,cluster1
3197,1.732051,1.732051,1,cluster2
3198,1.732051,1.732051,0,cluster2
3199,1.732051,1.732051,1,cluster2
3200,0,0,0,cluster3
3201,3.464102,1.732051,1,cluster0
3202,0,0,1,cluster3
3203,0,0,0,cluster3
3204,1.732051,0,1,cluster1
3205,0,0,0,cluster3
3206,1.732051,0,1,cluster1
3207,1.732051,1.732051,1,cluster2
3208,0,0,1,cluster3
3209,3.464102,1.732051,1,cluster0
3210,0,0,1,cluster3
3211,1.732051,0,1,cluster1
3212,0,0,1,cluster3
3213,0,0,1,cluster3
3214,0,0,1,cluster3
3215,1.732051,0,1,cluster1
3216,1.732051,1.732051,1,cluster2
3217,1.732051,0,1,cluster1
3218,3.464102,1.732051,1,cluster0
3219,1.732051,1.732051,0,cluster2
3220,0,0,1,cluster3
3221,0,0,0,cluster3
3222,0,0,1,cluster3
3223,0,0,0,cluster3
3224,3.464102,1.732051,0,cluster0
3225,1.732051,0,0,cluster1
3226,1.732051,0,1,cluster1
3227,1.732051,0,1,cluster1
3228,1.732051,1.732051,1,cluster2
3229,1.732051,1.732051,0,cluster2
3230,0,0,0,cluster3
3231,1.732051,0,1,cluster1
3232,1.732051,0,1,cluster1
3233,1.732051,0,0,cluster1
3234,0,0,1,cluster3
3235,3.464102,1.732051,1,cluster0
3236,1.732051,0,1,cluster1
3237,1.732051,0,1,cluster1
3238,0,0,1,cluster3
3239,3.464102,1.732051,1,cluster0
3240,0,0,1,cluster3
3241,1.732051,0,1,cluster1
3242,1.732051,0,1,cluster1
3243,1.732051,1.732051,1,cluster2
3244,1.732051,0,0,cluster1
3245,1.732051,1.732051,1,cluster2
3246,0,0,1,cluster3
3247,0,0,1,cluster3
3248,0,0,1,cluster3
3249,0,0,0,cluster3
3250,0,0,1,cluster3
3251,1.732051,0,1,cluster1
3252,1.732051,0,1,cluster1
3253,0,0,0,cluster3
3254,1.732051,0,1,cluster1
3255,1.732051,0,1,cluster1
3256,1.732051,0,1,cluster1
3257,0,0,1,cluster3
3258,1.732051,0,1,cluster1
3259,0,0,1,cluster3
3260,1.732051,1.732051,1,cluster2
3261,0,0,1,cluster3
3262,0,0,1,cluster3
3263,0,0,1,cluster3
3264,1.732051,0,0,cluster1
3265,0,0,1,cluster3
3266,0,0,1,cluster3
3267,0,0,1,cluster3
3268,1.732051,0,1,cluster1
3269,0,0,0,cluster3
3270,1.732051,1.732051,1,cluster2
3271,1.732051,0,1,cluster1
3272,1.732051,0,0,cluster1
3273,1.732051,0,1,cluster1
3274,0,0,1,cluster3
3275,0,0,1,cluster3
3276,1.732051,0,1,cluster1
3277,1.732051,0,1,cluster1
3278,0,0,1,cluster3
3279,0,0,1,cluster3
3280,0,0,0,cluster3
3281,0,0,0,cluster3
3282,1.732051,1.732051,0,cluster2
3283,0,0,1,cluster3
3284,0,0,1,cluster3
3285,0,0,1,cluster3
3286,1.732051,0,1,cluster1
3287,1.732051,1.732051,1,cluster2
3288,1.732051,0,1,cluster1
3289,0,0,1,cluster3
3290,3.464102,1.732051,1,cluster0
3291,3.464102,1.732051,0,cluster0
3292,0,0,1,cluster3
3293,0,0,0,cluster3
3294,1.732051,0,0,cluster1
3295,0,0,1,cluster3
3296,0,0,1,cluster3
3297,0,0,1,cluster3
3298,0,0,1,cluster3
3299,1.732051,0,1,cluster1
3300,1.732051,0,1,cluster1
3301,0,0,1,cluster3
3302,1.732051,0,1,cluster1
3303,3.464102,1.732051,0,cluster0
3304,1.732051,0,1,cluster1
3305,1.732051,1.732051,1,cluster2
3306,0,0,1,cluster3
3307,0,0,1,cluster3
3308,3.464102,1.732051,1,cluster0
3309,1.732051,0,1,cluster1
3310,1.732051,0,1,cluster1
3311,1.732051,0,1,cluster1
3312,0,0,0,cluster3
3313,0,0,1,cluster3
3314,1.732051,1.732051,0,cluster2
3315,0,0,1,cluster3
3316,1.732051,0,1,cluster1
3317,1.732051,1.732051,0,cluster2
3318,0,0,1,cluster3
3319,1.732051,0,1,cluster1
3320,1.732051,1.732051,1,cluster2
3321,1.732051,1.732051,1,cluster2
3322,0,0,1,cluster3
3323,1.732051,0,1,cluster1
3324,1.732051,0,1,cluster1
3325,1.732051,1.732051,1,cluster2
3326,0,0,1,cluster3
3327,1.732051,0,1,cluster1
3328,0,0,1,cluster3
3329,0,0,0,cluster3
3330,3.464102,1.732051,1,cluster0
3331,0,0,1,cluster3
3332,1.732051,0,1,cluster1
3333,0,0,1,cluster3
3334,1.732051,0,1,cluster1
3335,0,0,1,cluster3
3336,1.732051,0,1,cluster1
3337,0,0,1,cluster3
3338,0,0,1,cluster3
3339,1.732051,1.732051,1,cluster2
3340,0,0,1,cluster3
3341,0,0,1,cluster3
3342,0,0,1,cluster3
3343,1.732051,1.732051,1,cluster2
3344,0,0,1,cluster3
3345,1.732051,0,1,cluster1
3346,0,0,1,cluster3
3347,3.464102,1.732051,1,cluster0
3348,0,0,1,cluster3
3349,1.732051,0,1,cluster1
3350,1.732051,0,1,cluster1
3351,1.732051,0,1,cluster1
3352,1.732051,0,1,cluster1
3353,0,0,1,cluster3
3354,1.732051,0,1,cluster1
3355,1.732051,0,1,cluster1
3356,1.732051,0,1,cluster1
3357,1.732051,1.732051,1,cluster2
3358,1.732051,0,1,cluster1
3359,1.732051,1.732051,1,cluster2
3360,1.732051,0,1,cluster1
3361,1.732051,0,1,cluster1
3362,1.732051,0,0,cluster1
3363,1.732051,0,1,cluster1
3364,0,0,1,cluster3
3365,0,0,1,cluster3
3366,0,0,1,cluster3
3367,1.732051,0,1,cluster1
3368,1.732051,0,1,cluster1
3369,1.732051,0,0,cluster1
3370,3.464102,1.732051,1,cluster0
3371,1.732051,0,1,cluster1
3372,1.732051,0,1,cluster1
3373,1.732051,1.732051,1,cluster2
3374,0,0,1,cluster3
3375,1.732051,0,1,cluster1
3376,0,0,1,cluster3
3377,0,0,0,cluster3
3378,0,0,1,cluster3
3379,1.732051,0,1,cluster1
3380,0,0,1,cluster3
3381,1.732051,1.732051,1,cluster2
3382,1.732051,0,1,cluster1
3383,1.732051,0,1,cluster1
3384,0,0,1,cluster3
3385,1.732051,1.732051,1,cluster2
3386,0,0,0,cluster3
3387,1.732051,1.732051,1,cluster2
3388,0,0,1,cluster3
3389,1.732051,1.732051,1,cluster2
3390,1.732051,1.732051,1,cluster2
3391,0,0,1,cluster3
3392,3.464102,1.732051,0,cluster0
3393,0,0,1,cluster3
3394,1.732051,0,0,cluster1
3395,1.732051,1.732051,0,cluster2
3396,1.732051,0,1,cluster1
3397,1.732051,0,1,cluster1
3398,1.732051,0,1,cluster1
3399,0,0,0,cluster3
3400,0,0,1,cluster3
3401,1.732051,0,1,cluster1
3402,1.732051,0,1,cluster1
3403,1.732051,1.732051,1,cluster2
3404,0,0,1,cluster3
3405,3.464102,1.732051,1,cluster0
3406,1.732051,0,1,cluster1
3407,1.732051,1.732051,1,cluster2
3408,0,0,0,cluster3
3409,3.464102,1.732051,1,cluster0
3410,1.732051,0,1,cluster1
3411,1.732051,0,1,cluster1
3412,0,0,1,cluster3
3413,0,0,1,cluster3
3414,1.732051,1.732051,0,cluster2
3415,0,0,0,cluster3
3416,1.732051,0,1,cluster1
3417,0,0,1,cluster3
3418,1.732051,0,1,cluster1
3419,1.732051,0,1,cluster1
3420,0,0,0,cluster3
3421,1.732051,0,0,cluster1
3422,0,0,1,cluster3
3423,1.732051,1.732051,1,cluster2
3424,1.732051,1.732051,0,cluster2
3425,1.732051,0,1,cluster1
3426,1.732051,0,1,cluster1
3427,0,0,1,cluster3
3428,1.732051,1.732051,1,cluster2
3429,0,0,1,cluster3
3430,0,0,1,cluster3
3431,0,0,1,cluster3
3432,0,0,1,cluster3
3433,1.732051,0,1,cluster1
3434,0,0,1,cluster3
3435,1.732051,0,1,cluster1
3436,0,0,1,cluster3
3437,0,0,0,cluster3
3438,3.464102,1.732051,1,cluster0
3439,1.732051,1.732051,1,cluster2
3440,0,0,1,cluster3
3441,1.732051,0,1,cluster1
3442,1.732051,0,1,cluster1
3443,0,0,1,cluster3
3444,1.732051,0,1,cluster1
3445,0,0,1,cluster3
3446,1.732051,0,1,cluster1
3447,0,0,0,cluster3
3448,1.732051,0,1,cluster1
3449,1.732051,1.732051,0,cluster2
3450,0,0,1,cluster3
3451,1.732051,0,1,cluster1
3452,1.732051,1.732051,1,cluster2
3453,1.732051,0,1,cluster1
3454,0,0,1,cluster3
3455,0,0,1,cluster3
3456,1.732051,0,1,cluster1
3457,0,0,1,cluster3
3458,0,0,0,cluster3
3459,1.732051,1.732051,0,cluster2
3460,1.732051,1.732051,1,cluster2
3461,3.464102,1.732051,1,cluster0
3462,0,0,1,cluster3
3463,1.732051,1.732051,1,cluster2
3464,1.732051,1.732051,1,cluster2
3465,0,0,1,cluster3
3466,1.732051,0,1,cluster1
3467,0,0,1,cluster3
3468,1.732051,0,1,cluster1
3469,0,0,1,cluster3
3470,0,0,1,cluster3
3471,0,0,1,cluster3
3472,0,0,0,cluster3
3473,1.732051,0,0,cluster1
3474,0,0,1,cluster3
3475,1.732051,0,1,cluster1
3476,1.732051,1.732051,1,cluster2
3477,1.732051,1.732051,0,cluster2
3478,3.464102,1.732051,1,cluster0
3479,0,0,0,cluster3
3480,1.732051,0,1,cluster1
3481,0,0,1,cluster3
3482,1.732051,1.732051,1,cluster2
3483,1.732051,1.732051,1,cluster2
3484,1.732051,0,1,cluster1
3485,1.732051,1.732051,0,cluster2
3486,1.732051,0,1,cluster1
3487,1.732051,0,1,cluster1
3488,0,0,1,cluster3
3489,1.732051,1.732051,1,cluster2
3490,1.732051,0,0,cluster1
3491,0,0,1,cluster3
3492,0,0,1,cluster3
3493,0,0,1,cluster3
3494,0,0,1,cluster3
3495,0,0,1,cluster3
3496,1.732051,0,0,cluster1
3497,1.732051,1.732051,1,cluster2
3498,1.732051,0,1,cluster1
3499,1.732051,0,1,cluster1
3500,1.732051,0,1,cluster1
3501,1.732051,0,1,cluster1
3502,1.732051,0,0,cluster1
3503,1.732051,0,1,cluster1
3504,0,0,1,cluster3
3505,1.732051,1.732051,1,cluster2
3506,0,0,0,cluster3
3507,0,0,1,cluster3
3508,1.732051,0,0,cluster1
3509,0,0,1,cluster3
3510,0,0,1,cluster3
3511,0,0,1,cluster3
3512,1.732051,0,0,cluster1
3513,1.732051,0,1,cluster1
