@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
5543,37,23000,1,cluster4
5544,29,17000,1,cluster1
5545,28,45000,1,cluster0
5546,24,8300,1,cluster1
5547,28,20000,1,cluster1
5548,53,17000,0,cluster5
5549,36,52000,1,cluster2
5550,29,9000,1,cluster1
5551,26,90000,1,cluster2
5552,37,29000,1,cluster4
5553,36,26000,1,cluster4
5554,39,10000,1,cluster4
5555,32,45000,0,cluster0
5556,20,15000,0,cluster1
5557,39,33000,1,cluster4
5558,35,40000,1,cluster4
5559,29,17000,0,cluster1
5560,27,45000,0,cluster0
5561,25,67000,1,cluster2
5562,40,200000,1,cluster6
5563,38,30000,1,cluster4
5564,30,54000,1,cluster2
5565,28,28000,1,cluster1
5566,23,17290,1,cluster1
5567,32,36000,1,cluster4
5568,26,24000,1,cluster1
5569,26,70000,1,cluster2
5570,45,40000,0,cluster5
5571,28,42000,1,cluster0
5572,42,15000,1,cluster4
5573,36,50000,1,cluster2
5574,40,40000,0,cluster4
5575,30,37500,1,cluster0
5576,25,100000,1,cluster3
5577,26,25000,1,cluster1
5578,25,55180,1,cluster0
5579,33,91000,0,cluster3
5580,34,23000,1,cluster4
5581,23,41000,1,cluster0
5582,33,30000,0,cluster4
5583,26,40000,1,cluster0
5584,29,6000,1,cluster1
5585,38,100000,1,cluster3
5586,20,8000,1,cluster1
5587,46,7000,1,cluster4
5588,35,40000,1,cluster4
5589,30,18000,1,cluster1
5590,31,28000,0,cluster4
5591,23,8000,1,cluster1
5592,36,103000,0,cluster3
5593,19,40000,1,cluster0
5594,27,50000,0,cluster0
5595,26,10000,1,cluster1
5596,28,48000,1,cluster0
5597,24,12000,1,cluster1
5598,22,95000,0,cluster2
5599,38,28000,0,cluster4
5600,25,24000,1,cluster1
5601,25,15000,1,cluster1
5602,25,15000,1,cluster1
5603,28,29000,1,cluster1
5604,21,48000,1,cluster0
5605,28,22000,1,cluster1
5606,24,43000,1,cluster0
5607,50,45000,1,cluster5
5608,26,9405,1,cluster1
5609,25,30000,1,cluster1
5610,37,68000,0,cluster2
5611,26,24309,0,cluster1
5612,34,60000,1,cluster2
5613,24,24000,1,cluster1
5614,45,80000,1,cluster5
5615,26,36000,0,cluster0
5616,21,12000,1,cluster1
5617,24,77000,1,cluster2
5618,44,78000,1,cluster5
5619,22,7300,1,cluster1
5620,57,40000,1,cluster5
5621,30,50000,1,cluster0
5622,24,15000,1,cluster1
5623,32,46000,1,cluster0
5624,27,13000,1,cluster1
5625,23,18000,0,cluster1
5626,19,10000,1,cluster1
5627,32,61000,1,cluster2
5628,28,45000,1,cluster0
5629,45,45000,1,cluster5
5630,30,48000,0,cluster0
5631,32,50000,1,cluster2
5632,29,50000,1,cluster0
5633,49,66000,1,cluster5
5634,25,26000,1,cluster1
5635,28,48000,1,cluster0
5636,49,100000,1,cluster3
5637,27,40000,1,cluster0
5638,26,31000,0,cluster1
5639,31,10000,1,cluster1
5640,43,39000,1,cluster4
5641,35,10000,1,cluster4
5642,28,30000,1,cluster1
5643,34,76000,0,cluster2
5644,27,12000,1,cluster1
5645,34,60000,1,cluster2
5646,37,38400,1,cluster4
5647,25,7000,1,cluster1
5648,26,15000,1,cluster1
5649,21,36000,0,cluster0
5650,28,12000,1,cluster1
5651,31,38000,1,cluster0
5652,31,86000,1,cluster2
5653,26,50000,1,cluster0
5654,24,25000,1,cluster1
5655,25,13570,0,cluster1
5656,27,20000,0,cluster1
5657,25,28000,1,cluster1
5658,33,8500,1,cluster4
5659,30,20000,1,cluster1
5660,26,86000,1,cluster2
5661,33,80000,1,cluster2
5662,30,70000,1,cluster2
5663,25,33000,1,cluster0
5664,34,15000,1,cluster4
5665,23,64800,0,cluster0
5666,49,50000,1,cluster5
5667,21,6000,0,cluster1
5668,40,70000,0,cluster2
5669,28,18000,1,cluster1
5670,30,44000,1,cluster0
5671,27,42000,0,cluster0
5672,25,51000,0,cluster0
5673,30,55000,1,cluster2
5674,30,27000,0,cluster1
5675,29,39000,1,cluster0
5676,34,40000,1,cluster4
5677,40,12000,1,cluster4
5678,24,60000,1,cluster0
5679,24,30000,0,cluster1
5680,32,45000,1,cluster0
5681,32,6250,1,cluster1
5682,37,50000,1,cluster4
5683,31,85000,0,cluster2
5684,40,10000,1,cluster4
5685,32,58000,1,cluster2
5686,27,60000,0,cluster0
5687,36,36000,0,cluster4
5688,37,13000,1,cluster4
5689,25,36000,1,cluster0
5690,24,6500,1,cluster1
5691,26,48000,1,cluster0
5692,30,200000,1,cluster6
5693,31,12000,0,cluster1
5694,31,40000,0,cluster0
5695,28,38000,1,cluster0
5696,29,45000,1,cluster0
5697,42,43000,0,cluster4
5698,36,87000,0,cluster3
5699,44,30000,1,cluster4
5700,44,36000,0,cluster4
5701,34,10000,1,cluster4
5702,34,120000,1,cluster3
5703,25,18000,1,cluster1
5704,14,17604,0,cluster1
5705,40,14000,0,cluster4
5706,24,30000,1,cluster1
5707,35,100000,1,cluster3
5708,71,100000,1,cluster5
5709,44,34000,0,cluster4
5710,27,54240,1,cluster0
5711,38,35000,1,cluster4
5712,28,24000,0,cluster1
5713,24,30000,1,cluster1
5714,45,40000,1,cluster5
5715,29,28560,0,cluster1
5716,23,55000,1,cluster0
5717,30,7000,1,cluster1
5718,30,20000,1,cluster1
5719,38,50000,1,cluster4
5720,31,53000,1,cluster2
5721,24,39600,1,cluster0
5722,36,35000,1,cluster4
5723,42,30000,1,cluster4
5724,33,63000,0,cluster2
5725,47,104000,0,cluster3
5726,22,20000,1,cluster1
5727,25,19397,0,cluster1
5728,28,100000,1,cluster3
5729,25,32000,1,cluster0
5730,25,30000,1,cluster1
5731,28,48000,1,cluster0
5732,50,60000,1,cluster5
5733,27,60000,0,cluster0
5734,33,42000,0,cluster4
5735,34,20000,1,cluster4
5736,39,105000,0,cluster3
5737,26,78000,0,cluster2
5738,54,80000,1,cluster5
5739,28,135000,1,cluster3
5740,37,40000,1,cluster4
5741,29,35000,1,cluster0
5742,66,100000,1,cluster5
5743,33,43000,1,cluster4
5744,23,6400,0,cluster1
5745,23,15000,1,cluster1
5746,27,30000,1,cluster1
5747,33,60000,1,cluster2
5748,23,15000,1,cluster1
5749,38,12000,0,cluster4
5750,24,13000,1,cluster1
5751,38,35000,1,cluster4
5752,31,35000,1,cluster4
5753,27,14500,1,cluster1
5754,42,32000,1,cluster4
5755,21,64224,1,cluster0
5756,53,40000,1,cluster5
5757,23,48000,1,cluster0
5758,27,14400,1,cluster1
5759,26,67000,0,cluster2
5760,30,45000,1,cluster0
5761,36,30000,1,cluster4
5762,24,18000,1,cluster1
5763,27,18120,1,cluster1
5764,30,71000,1,cluster2
5765,23,24000,0,cluster1
5766,36,20000,1,cluster4
5767,39,55000,0,cluster2
5768,34,40000,1,cluster4
5769,32,40000,0,cluster4
5770,34,60000,1,cluster2
5771,28,60000,1,cluster2
5772,24,47000,1,cluster0
5773,30,12000,0,cluster1
5774,34,40000,1,cluster4
5775,33,60000,1,cluster2
5776,26,11666,1,cluster1
5777,30,60000,1,cluster2
5778,32,63000,1,cluster2
5779,32,20000,1,cluster4
5780,34,32000,1,cluster4
5781,42,44000,1,cluster4
5782,26,175000,1,cluster6
5783,26,63000,1,cluster0
5784,50,10000,1,cluster5
5785,31,20000,0,cluster1
5786,24,12336,1,cluster1
5787,24,56374,0,cluster0
5788,32,36000,0,cluster4
5789,24,20000,0,cluster1
5790,41,41000,1,cluster4
5791,25,40000,1,cluster0
5792,47,42000,1,cluster5
5793,30,60000,1,cluster2
5794,25,60000,1,cluster0
5795,23,10727,1,cluster1
5796,22,14000,1,cluster1
5797,30,40000,1,cluster0
5798,30,34000,1,cluster0
5799,25,60000,0,cluster0
5800,40,38000,1,cluster4
5801,25,18000,1,cluster1
5802,38,85000,1,cluster3
5803,23,10550,1,cluster1
5804,23,25000,1,cluster1
5805,39,200000,1,cluster6
5806,39,40000,1,cluster4
5807,27,80000,1,cluster2
5808,32,53000,1,cluster2
5809,39,92000,1,cluster3
5810,34,37200,1,cluster4
5811,19,6000,1,cluster1
5812,23,54360,1,cluster0
5813,27,16000,0,cluster1
5814,26,24000,0,cluster1
5815,34,80000,1,cluster2
5816,27,46000,1,cluster0
5817,25,15000,1,cluster1
5818,23,50000,1,cluster0
5819,25,45000,1,cluster0
5820,25,22000,1,cluster1
5821,26,48000,1,cluster0
5822,23,75000,0,cluster2
5823,24,25000,1,cluster1
5824,30,60000,1,cluster2
5825,36,65000,1,cluster2
5826,30,20000,1,cluster1
5827,25,40800,1,cluster0
5828,39,120000,1,cluster3
5829,27,66000,1,cluster2
5830,34,45000,1,cluster4
5831,33,86000,1,cluster2
5832,24,24000,1,cluster1
5833,27,16000,0,cluster1
5834,28,35000,1,cluster0
5835,21,25000,1,cluster1
5836,26,125000,1,cluster3
5837,24,32000,1,cluster0
5838,30,90000,1,cluster2
5839,58,30000,0,cluster5
5840,33,35000,1,cluster4
5841,22,35000,1,cluster0
5842,23,36000,1,cluster0
5843,26,15000,1,cluster1
5844,25,75000,0,cluster2
5845,38,8000,1,cluster4
5846,29,42000,1,cluster0
5847,34,72000,1,cluster2
5848,27,8000,1,cluster1
5849,19,60000,0,cluster0
5850,50,70000,1,cluster5
5851,24,45000,1,cluster0
5852,22,15000,1,cluster1
5853,26,43200,1,cluster0
5854,26,7200,1,cluster1
5855,23,83500,1,cluster2
5856,20,12000,1,cluster1
5857,32,40000,1,cluster4
5858,40,50000,0,cluster4
5859,43,40000,0,cluster4
5860,25,20000,1,cluster1
5861,23,8000,1,cluster1
5862,37,29000,0,cluster4
5863,29,10000,1,cluster1
5864,46,80000,1,cluster5
5865,32,70000,1,cluster2
5866,24,40000,1,cluster0
5867,35,45000,1,cluster4
5868,26,30000,1,cluster1
5869,45,105000,1,cluster3
5870,27,10000,1,cluster1
5871,25,37000,0,cluster0
5872,33,63000,1,cluster2
5873,28,16000,1,cluster1
5874,23,35000,1,cluster0
5875,35,95000,1,cluster3
5876,29,28800,1,cluster1
5877,21,6000,1,cluster1
5878,46,180000,1,cluster6
5879,28,14000,1,cluster1
5880,38,64000,1,cluster2
5881,25,36000,0,cluster0
5882,32,10000,1,cluster1
5883,24,38500,1,cluster0
5884,27,67000,1,cluster2
5885,37,24000,1,cluster4
5886,24,63600,1,cluster0
5887,29,30000,0,cluster1
5888,22,12000,1,cluster1
5889,31,40000,1,cluster0
5890,32,35000,0,cluster4
5891,42,45000,0,cluster4
5892,29,68000,1,cluster2
5893,28,35000,1,cluster0
5894,64,10000,1,cluster5
5895,42,62000,1,cluster5
5896,38,18000,0,cluster4
5897,35,10000,1,cluster4
5898,32,43000,1,cluster0
5899,26,9000,0,cluster1
5900,35,45000,0,cluster4
5901,26,60000,1,cluster0
5902,26,34000,1,cluster0
5903,30,50000,1,cluster0
5904,21,25000,1,cluster1
5905,56,10000,0,cluster5
5906,26,24000,0,cluster1
5907,38,90000,1,cluster3
5908,35,36000,1,cluster4
5909,18,15000,1,cluster1
5910,20,12000,1,cluster1
5911,45,12000,1,cluster4
5912,41,140000,1,cluster3
5913,23,36000,1,cluster0
5914,42,60000,0,cluster5
5915,35,20000,0,cluster4
5916,37,28800,1,cluster4
5917,34,38000,1,cluster4
5918,41,150000,1,cluster6
5919,39,40000,0,cluster4
5920,25,70000,1,cluster2
5921,37,60000,1,cluster2
5922,40,59000,1,cluster2
5923,24,35000,1,cluster0
5924,25,15000,1,cluster1
5925,30,90000,1,cluster2
5926,29,12500,1,cluster1
5927,28,30000,1,cluster1
5928,26,60000,1,cluster0
5929,22,36000,1,cluster0
5930,23,13000,1,cluster1
5931,27,30000,1,cluster1
5932,35,45000,1,cluster4
5933,43,27000,1,cluster4
5934,26,20000,1,cluster1
5935,45,48000,1,cluster5
5936,40,70000,1,cluster2
5937,26,50000,1,cluster0
5938,36,200000,1,cluster6
5939,33,29000,1,cluster4
5940,36,50000,1,cluster2
5941,29,47000,1,cluster0
5942,54,70000,1,cluster5
5943,26,35000,1,cluster0
5944,36,50000,1,cluster2
5945,35,20000,1,cluster4
5946,30,65000,1,cluster2
5947,44,15000,0,cluster4
5948,22,6000,1,cluster1
5949,27,75000,1,cluster2
5950,25,60000,1,cluster0
5951,23,20000,1,cluster1
5952,27,52000,1,cluster0
5953,42,50000,0,cluster5
5954,32,35000,0,cluster4
5955,45,45000,1,cluster5
5956,31,120000,1,cluster3
5957,31,45000,1,cluster0
5958,20,6000,1,cluster1
5959,47,45000,1,cluster5
5960,28,81000,1,cluster2
5961,26,15000,1,cluster1
5962,31,110000,1,cluster3
5963,19,18000,1,cluster1
5964,32,50000,1,cluster2
5965,36,31500,1,cluster4
5966,21,12000,1,cluster1
5967,28,35000,1,cluster0
5968,31,7000,1,cluster1
5969,36,88000,1,cluster3
5970,34,75000,0,cluster2
5971,26,20000,0,cluster1
5972,27,6000,1,cluster1
5973,29,72000,1,cluster2
5974,27,30000,1,cluster1
5975,37,85000,1,cluster3
5976,21,14400,0,cluster1
5977,29,60000,0,cluster2
5978,60,60000,0,cluster5
5979,41,200000,1,cluster6
5980,28,100000,1,cluster3
5981,33,54000,1,cluster2
5982,28,48000,1,cluster0
5983,35,55000,1,cluster2
5984,36,30000,0,cluster4
5985,30,95000,0,cluster3
5986,28,8000,1,cluster1
5987,53,85000,1,cluster5
5988,34,41000,0,cluster4
5989,41,50000,1,cluster4
5990,39,50000,1,cluster4
5991,28,60000,0,cluster2
5992,24,70000,1,cluster2
5993,26,24000,0,cluster1
5994,33,40000,1,cluster4
5995,28,50000,1,cluster0
5996,27,8000,1,cluster1
5997,28,50000,0,cluster0
5998,27,45000,1,cluster0
5999,27,22500,0,cluster1
6000,27,20000,1,cluster1
6001,25,10080,1,cluster1
6002,49,50000,1,cluster5
6003,45,12000,1,cluster4
6004,23,7000,1,cluster1
6005,37,90000,1,cluster3
6006,35,30000,1,cluster4
6007,24,10000,1,cluster1
6008,42,65000,1,cluster5
6009,25,36000,1,cluster0
6010,25,38400,1,cluster0
6011,34,60000,1,cluster2
6012,35,55000,1,cluster2
6013,34,50000,1,cluster2
6014,46,137000,1,cluster3
6015,34,7850,1,cluster4
6016,32,12000,1,cluster4
6017,26,30000,1,cluster1
6018,28,70000,1,cluster2
6019,32,53000,1,cluster2
6020,33,61200,1,cluster2
6021,35,75000,0,cluster2
6022,34,12000,1,cluster4
6023,22,28800,1,cluster1
6024,27,18000,1,cluster1
6025,42,57000,0,cluster5
6026,25,50000,1,cluster0
6027,35,90000,1,cluster3
6028,26,50000,0,cluster0
6029,56,20000,1,cluster5
6030,29,27000,0,cluster1
6031,39,60000,0,cluster2
6032,31,36000,1,cluster0
6033,25,26666,1,cluster1
6034,23,7000,1,cluster1
6035,27,57600,1,cluster0
6036,31,70000,0,cluster2
6037,27,6000,0,cluster1
6038,25,60000,1,cluster0
6039,29,28000,1,cluster1
6040,45,60000,0,cluster5
6041,19,14400,1,cluster1
6042,52,55000,1,cluster5
6043,33,60000,1,cluster2
6044,31,13000,0,cluster1
6045,31,152000,1,cluster6
6046,26,65000,1,cluster2
6047,41,28000,1,cluster4
6048,27,32000,0,cluster0
6049,30,48000,1,cluster0
6050,27,48000,1,cluster0
6051,31,80000,1,cluster2
6052,24,15000,1,cluster1
6053,28,31000,0,cluster0
6054,25,34000,1,cluster0
6055,31,45000,0,cluster0
6056,39,65000,1,cluster2
6057,34,85000,1,cluster2
6058,22,30000,1,cluster1
6059,54,94000,1,cluster5
6060,27,60000,1,cluster0
6061,24,80000,1,cluster2
6062,28,57600,1,cluster0
6063,21,6000,1,cluster1
6064,22,20000,1,cluster1
6065,30,44000,1,cluster0
6066,33,7000,1,cluster4
6067,34,35000,1,cluster4
6068,31,35000,1,cluster4
6069,21,17000,1,cluster1
6070,50,70000,1,cluster5
6071,31,40000,1,cluster0
6072,30,21000,0,cluster1
6073,31,110000,1,cluster3
6074,24,14400,1,cluster1
6075,24,12000,0,cluster1
6076,24,6000,1,cluster1
6077,28,70000,1,cluster2
6078,24,24000,1,cluster1
6079,29,25000,0,cluster1
6080,23,50000,1,cluster0
6081,32,119000,1,cluster3
6082,31,60000,1,cluster2
6083,25,12000,1,cluster1
6084,30,60000,1,cluster2
6085,24,20000,1,cluster1
6086,26,46000,1,cluster0
6087,21,60000,0,cluster0
6088,30,17000,1,cluster1
6089,25,10000,0,cluster1
6090,36,50000,1,cluster2
6091,32,25000,1,cluster4
6092,45,105000,1,cluster3
6093,28,34000,1,cluster0
6094,27,55000,1,cluster0
6095,38,20400,0,cluster4
6096,24,36000,1,cluster0
6097,35,23500,1,cluster4
6098,34,159000,1,cluster6
6099,16,14400,1,cluster1
6100,19,10000,1,cluster1
6101,25,38000,1,cluster0
6102,41,10000,1,cluster4
6103,34,130000,1,cluster3
6104,34,200000,1,cluster6
6105,25,34000,1,cluster0
6106,30,40000,1,cluster0
6107,27,18000,1,cluster1
6108,23,36000,0,cluster0
6109,32,8000,1,cluster1
6110,25,40000,1,cluster0
6111,31,40000,1,cluster0
6112,20,48000,1,cluster0
6113,34,40000,1,cluster4
6114,25,18000,1,cluster1
6115,23,60000,1,cluster0
6116,28,70000,1,cluster2
6117,23,51750,1,cluster0
6118,34,180000,1,cluster6
6119,25,50000,0,cluster0
6120,23,8000,1,cluster1
6121,23,57000,0,cluster0
6122,34,40000,1,cluster4
6123,32,10000,0,cluster1
6124,23,50400,1,cluster0
6125,40,30000,1,cluster4
6126,38,160000,1,cluster6
6127,27,34000,1,cluster0
6128,31,45000,0,cluster0
6129,24,25000,0,cluster1
6130,36,58500,1,cluster2
6131,35,15000,1,cluster4
6132,21,70000,1,cluster0
6133,28,12000,1,cluster1
6134,53,127000,1,cluster3
6135,32,48000,1,cluster0
6136,29,38000,1,cluster0
6137,32,12000,1,cluster4
6138,43,33000,1,cluster4
6139,34,50000,1,cluster2
6140,36,190000,1,cluster6
6141,24,30000,1,cluster1
6142,23,22000,1,cluster1
6143,30,28800,1,cluster1
6144,36,45000,1,cluster4
6145,35,58000,1,cluster2
6146,28,9000,1,cluster1
6147,25,58000,1,cluster0
6148,28,43000,0,cluster0
6149,27,40000,1,cluster0
6150,35,38000,1,cluster4
6151,28,50000,1,cluster0
6152,33,50000,0,cluster2
6153,33,77500,1,cluster2
6154,23,15000,0,cluster1
6155,42,84000,0,cluster3
6156,25,10000,1,cluster1
6157,24,16000,1,cluster1
6158,27,6000,1,cluster1
6159,32,32000,0,cluster4
6160,24,69500,1,cluster2
6161,52,22000,1,cluster5
6162,28,30000,1,cluster1
6163,40,65000,1,cluster2
6164,50,50000,1,cluster5
6165,30,18000,1,cluster1
6166,25,48000,1,cluster0
6167,24,55000,1,cluster0
6168,39,47000,1,cluster4
6169,25,48000,1,cluster0
6170,26,140000,1,cluster3
6171,30,42000,0,cluster0
6172,26,60000,1,cluster0
6173,30,50000,1,cluster0
6174,37,30000,1,cluster4
6175,50,10000,1,cluster5
6176,40,35000,1,cluster4
6177,42,160000,1,cluster6
6178,35,135000,1,cluster3
6179,53,30000,0,cluster5
6180,45,38000,1,cluster5
6181,24,61000,0,cluster0
6182,43,75000,1,cluster5
6183,44,25000,1,cluster4
6184,25,10000,1,cluster1
6185,29,50000,1,cluster0
6186,35,32000,0,cluster4
6187,29,80000,0,cluster2
6188,31,58000,1,cluster2
6189,36,20000,1,cluster4
6190,26,20000,0,cluster1
6191,25,13000,1,cluster1
6192,39,50000,1,cluster4
6193,38,30000,1,cluster4
6194,27,52000,1,cluster0
6195,31,45000,1,cluster0
6196,46,25000,0,cluster4
6197,23,70000,1,cluster0
6198,41,6000,1,cluster4
6199,37,59000,1,cluster2
6200,28,52000,0,cluster0
6201,27,25000,1,cluster1
6202,31,36000,0,cluster0
6203,47,54000,0,cluster5
6204,40,32000,1,cluster4
6205,35,85000,1,cluster2
6206,30,24000,1,cluster1
6207,30,67000,1,cluster2
6208,36,30000,1,cluster4
6209,53,75000,1,cluster5
6210,27,85000,1,cluster2
6211,36,62400,1,cluster2
6212,34,70000,1,cluster2
6213,31,9000,1,cluster1
6214,45,8000,1,cluster4
6215,30,40000,1,cluster0
6216,31,70000,1,cluster2
6217,30,15000,1,cluster1
6218,49,23000,1,cluster5
6219,30,60000,1,cluster2
6220,56,65000,0,cluster5
6221,30,90000,1,cluster2
6222,28,38000,1,cluster0
6223,23,74000,1,cluster2
6224,38,25000,0,cluster4
6225,23,65000,1,cluster0
6226,33,40000,1,cluster4
6227,29,40000,1,cluster0
6228,21,24000,1,cluster1
6229,46,45000,1,cluster5
6230,21,6000,1,cluster1
6231,30,20000,1,cluster1
6232,29,35000,0,cluster0
6233,32,10000,1,cluster1
6234,21,15000,1,cluster1
6235,27,50000,1,cluster0
6236,27,10000,1,cluster1
6237,26,60000,0,cluster0
6238,29,40000,1,cluster0
6239,37,24000,1,cluster4
6240,32,61000,0,cluster2
6241,25,10000,1,cluster1
6242,24,58200,1,cluster0
6243,29,41000,0,cluster0
6244,30,105000,0,cluster3
6245,23,6000,0,cluster1
6246,25,18000,1,cluster1
6247,28,45000,0,cluster0
6248,23,26000,0,cluster1
6249,40,24000,1,cluster4
6250,48,120000,1,cluster3
6251,24,45000,1,cluster0
6252,23,14000,1,cluster1
6253,46,50000,1,cluster5
6254,25,30000,1,cluster1
6255,29,12000,0,cluster1
6256,37,12000,1,cluster4
6257,50,128000,1,cluster3
6258,25,40000,1,cluster0
6259,26,19000,0,cluster1
6260,38,64000,1,cluster2
6261,53,55000,1,cluster5
6262,27,6000,1,cluster1
6263,30,55000,1,cluster2
6264,27,63000,1,cluster2
6265,31,61000,1,cluster2
6266,29,55000,0,cluster0
6267,40,10000,1,cluster4
6268,49,90000,1,cluster5
6269,30,135000,1,cluster3
6270,32,70000,1,cluster2
6271,29,28000,1,cluster1
6272,32,100000,1,cluster3
6273,25,12000,0,cluster1
6274,21,60000,1,cluster0
6275,24,17000,1,cluster1
6276,24,32000,1,cluster0
6277,20,30000,1,cluster1
6278,25,40000,1,cluster0
6279,28,90000,1,cluster2
6280,28,52000,1,cluster0
6281,29,45000,1,cluster0
6282,21,24000,1,cluster1
6283,26,80000,1,cluster2
6284,28,40000,1,cluster0
6285,31,15000,1,cluster1
6286,41,86000,1,cluster3
6287,30,16000,1,cluster1
6288,28,60000,1,cluster2
6289,24,50000,1,cluster0
6290,30,30000,1,cluster1
6291,26,7000,1,cluster1
6292,25,35000,1,cluster0
6293,35,30000,1,cluster4
6294,43,40780,1,cluster4
6295,27,9000,1,cluster1
6296,49,8000,0,cluster4
6297,27,85000,1,cluster2
6298,24,65000,0,cluster0
6299,28,48000,1,cluster0
6300,43,80000,1,cluster3
6301,30,52000,1,cluster0
6302,24,11000,1,cluster1
6303,28,9000,1,cluster1
6304,28,18600,1,cluster1
6305,24,22800,0,cluster1
6306,39,35000,1,cluster4
6307,28,50000,1,cluster0
6308,25,27024,0,cluster1
6309,24,9000,1,cluster1
6310,32,68000,1,cluster2
6311,35,11532,1,cluster4
6312,24,30000,0,cluster1
6313,31,15000,1,cluster1
6314,24,45000,0,cluster0
6315,49,42000,0,cluster5
6316,22,87000,1,cluster2
6317,31,67600,1,cluster2
6318,23,100000,1,cluster2
6319,31,70000,1,cluster2
6320,32,80000,1,cluster2
6321,21,60000,1,cluster0
6322,29,16500,1,cluster1
6323,30,200000,1,cluster6
6324,41,100000,1,cluster3
6325,41,40000,1,cluster4
6326,35,35000,1,cluster4
6327,25,50000,0,cluster0
6328,28,51000,1,cluster0
6329,31,100000,1,cluster3
6330,42,42000,0,cluster4
6331,41,75000,1,cluster2
6332,27,70000,0,cluster2
6333,34,25000,1,cluster4
6334,28,60000,1,cluster2
6335,32,47000,1,cluster0
6336,29,145000,1,cluster6
6337,24,60000,1,cluster0
6338,19,25000,1,cluster1
6339,29,7500,0,cluster1
6340,20,6000,1,cluster1
6341,60,60000,1,cluster5
6342,38,60000,1,cluster2
6343,23,85000,1,cluster2
6344,41,50000,1,cluster4
6345,27,80000,1,cluster2
6346,27,11000,1,cluster1
6347,24,18000,1,cluster1
6348,23,41000,1,cluster0
6349,17,48000,1,cluster0
6350,26,43200,1,cluster0
6351,39,63000,0,cluster2
6352,25,12000,1,cluster1
6353,75,50000,0,cluster5
6354,20,36000,1,cluster0
6355,29,60000,0,cluster2
6356,32,42000,1,cluster0
6357,31,48000,1,cluster0
6358,29,50000,1,cluster0
6359,39,70000,1,cluster2
6360,34,139000,1,cluster3
6361,30,42000,1,cluster0
6362,19,12000,1,cluster1
6363,29,40000,1,cluster0
6364,26,19000,0,cluster1
6365,29,70000,1,cluster2
6366,29,55000,1,cluster0
6367,23,45000,1,cluster0
6368,29,31000,0,cluster0
6369,27,45000,1,cluster0
6370,23,25000,1,cluster1
6371,39,38000,1,cluster4
6372,35,60000,1,cluster2
6373,25,60000,1,cluster0
6374,25,40000,0,cluster0
6375,23,14000,1,cluster1
6376,42,9000,0,cluster4
6377,28,28000,0,cluster1
6378,38,28000,1,cluster4
6379,34,25000,1,cluster4
6380,26,35000,1,cluster0
6381,26,18000,1,cluster1
6382,37,34000,1,cluster4
6383,23,155000,1,cluster6
6384,26,120000,1,cluster3
6385,25,42000,1,cluster0
6386,25,6000,1,cluster1
6387,40,40000,1,cluster4
6388,32,22000,0,cluster4
6389,52,63000,1,cluster5
6390,33,12000,1,cluster4
6391,26,97000,1,cluster3
6392,21,20000,1,cluster1
6393,44,45000,1,cluster5
6394,37,55000,1,cluster2
6395,33,12000,1,cluster4
6396,28,100000,1,cluster3
6397,29,15000,1,cluster1
6398,25,27000,1,cluster1
6399,22,30000,1,cluster1
6400,24,20000,1,cluster1
6401,33,110000,1,cluster3
6402,37,25000,1,cluster4
6403,21,55000,0,cluster0
6404,26,35000,1,cluster0
6405,25,12000,1,cluster1
6406,42,20000,1,cluster4
6407,26,8000,1,cluster1
6408,38,71000,1,cluster2
6409,21,38000,0,cluster0
6410,26,9000,1,cluster1
6411,24,30000,1,cluster1
6412,22,24000,1,cluster1
6413,40,70000,1,cluster2
6414,25,12000,1,cluster1
6415,24,20000,1,cluster1
6416,28,41000,0,cluster0
6417,25,60000,1,cluster0
6418,31,24000,1,cluster4
6419,26,38000,0,cluster0
6420,38,28000,1,cluster4
6421,15,100000,1,cluster2
6422,35,50000,1,cluster2
6423,25,6000,1,cluster1
6424,32,6000,0,cluster1
6425,40,12000,1,cluster4
6426,26,28800,1,cluster1
6427,25,19000,0,cluster1
6428,45,150000,1,cluster6
6429,42,50000,0,cluster5
6430,23,32000,1,cluster0
6431,35,110000,1,cluster3
6432,26,54120,1,cluster0
6433,28,23000,1,cluster1
6434,40,20000,0,cluster4
6435,36,42000,1,cluster4
6436,34,17142,1,cluster4
6437,37,20000,1,cluster4
6438,21,36000,1,cluster0
6439,29,37000,0,cluster0
6440,28,35000,1,cluster0
6441,29,16800,0,cluster1
6442,44,40000,1,cluster5
6443,32,13500,0,cluster4
6444,31,12000,0,cluster1
6445,34,25000,0,cluster4
6446,24,30000,1,cluster1
6447,37,72000,1,cluster2
6448,47,120000,1,cluster3
6449,20,10000,1,cluster1
6450,33,60000,1,cluster2
6451,22,14000,1,cluster1
6452,30,200000,1,cluster6
6453,21,43000,1,cluster0
6454,34,7000,1,cluster4
6455,32,20000,1,cluster4
6456,42,6000,1,cluster4
6457,26,24000,1,cluster1
6458,57,84000,1,cluster5
6459,37,37000,1,cluster4
6460,27,8400,1,cluster1
6461,42,56000,1,cluster5
6462,25,38000,1,cluster0
6463,26,35000,1,cluster0
6464,27,15060,1,cluster1
