Latitude, Aircraft.Damage, Longitude
39.670278, 2, -5
42.703333, 2, -4
45.208889, 2, -4
64.9925, 2, -7
38.633889, 2, -3
29.525278, 2, -4
38.223889, 1, -6
35.8775, 2, -4
45.126667, 2, -4
33.840833, 2, -5
40.837222, 2, -4
28.622223, 2, -4
31.612222, 2, -4
43.603611, 2, -5
35.226667, 2, -3
29.25, 3, -4
35.081667, 2, -4
-41.518334, 2, 8
32.446944, 2, -5
27.071667, 2, -4
35.158611, 2, -5
47.45, 2, -5
42.953611, 2, -6
36.009444, 2, -4
61.95, 2, -7
42.161111, 2, -6
40.864722, 2, -4
41.93, 2, -3
45.295555, 2, -6
58.355, 2, -6
33.8175, 2, -5
24.43, 2, -3
40.399166, 2, -3
40.370278, 3, 0
36.196111, 2, -4
41.381945, 2, -4
42.998055, 2, -3
48.482778, 2, -6
38.809167, 2, -5
43.252778, 2, -3
34.209722, 2, -5
33.743055, 2, -5
42.786944, 2, -4
33.254444, 2, -4
42.731389, 2, -4
33.631945, 2, -5
35.443333, 3, -5
27.910556, 2, -4
36.018056, 2, -3
64.09, 2, -7
40.69, 2, -4
32.733611, 1, -5
33.325, 2, -4
42.566667, 2, -6
34.880278, 3, -5
32.815556, 3, -5
45.140555, 3, -4
37.815556, 2, -5
48.541389, 2, -6
42.068334, 2, -3
44.3225, 2, -5
33.803333, 2, -5
33.234166, 2, -4
38.648889, 2, -3
34.218889, 2, -5
34.767778, 2, -3
48.160833, 3, -6
41.591389, 2, -3
38.304722, 2, -6
38.366667, 2, -6
41.993055, 2, -4
29.437777, 2, -4
40.439444, 1, -5
33.221389, 2, -5
-23.292222, 2, -2
42.700556, 2, -3
29.818056, 2, -4
28.906944, 2, -4
38.227778, 2, -4
38.721389, 2, -3
38.817223, 2, -5
42.460833, 3, -3
33.818611, 2, -5
34.515, 3, -5
34.933611, 2, -5
38.929167, 2, -5
43.452222, 2, -4
19.738611, 2, -7
36.706389, 3, -5
37.55, 2, -5
42.259722, 2, -4
36.776111, 2, -5
35.019723, 2, -5
37.773611, 2, -4
35.755, 3, -5
33.134722, 3, -4
37, 1, -4
38.909167, 2, -6
47.591389, 2, -5
61.184444, 2, -7
30.584166, 2, -4
44.833333, 2, -4
33.307778, 2, -5
61.571389, 2, -7
29.940833, 2, -4
64.543055, 2, -7
37.191389, 2, -4
38.254444, 2, -6
39.476667, 2, -4
34.240555, 3, -5
37.950833, 2, -5
38.427778, 2, -4
35.868334, 2, -5
27.988889, 2, -4
38.940555, 2, -5
46.434166, 3, 0
42.071389, 2, -6
27.774445, 3, 0
31.517778, 2, -5
61.213333, 2, -7
34.583333, 2, -5
38, 2, 5
39.9025, 2, -4
57.566667, 2, -7
61.856667, 2, -7
40.084722, 2, -6
37.866945, 3, -4
28.426389, 2, -4
35.504722, 2, -5
34.216945, 3, -5
61.186944, 2, -7
47.616111, 2, -6
41.196111, 2, -5
62.096944, 2, -7
29.531389, 1, -4
40.619445, 2, -5
33.688611, 2, -5
35.973611, 2, -4
54.230278, 3, 0
28.808333, 2, -4
38.532778, 2, -3
33.748333, 2, -5
34.732223, 2, -5
54.263333, 3, 0
30.778889, 2, -4
44.06, 3, -3
29.303611, 3, -4
43.970556, 2, -4
59.451389, 2, -8
31.920556, 2, -5
41.575, 2, -3
39.688889, 2, -3
35.505833, 2, -4
35.601944, 2, -4
40.493611, 2, -4
39.698611, 2, -4
29.079445, 2, -4
36.349166, 2, -4
35.145833, 2, -5
42.460278, 2, -3
34.1025, 2, -3
43.614722, 2, -5
38.666667, 3, -6
47.559444, 2, -6
32.035555, 3, -5
64.808889, 2, -7
36.240555, 2, -4
-34.316667, 3, 6
43.403611, 2, -3
32.839722, 2, -5
24.726111, 2, -4
26.588889, 2, -4
41.195833, 2, -4
35.9475, 1, -5
43.075278, 2, -4
46.721945, 2, -4
38.985277, 2, -4
61.213611, 2, -7
40.777223, 2, -3
38.784166, 2, -4
34.848611, 2, -5
32.273889, 2, -4
61.168611, 2, -7
33.834444, 3, -5
36.883611, 2, -3
33.552222, 2, -4
35.207778, 2, -4
33.520834, 3, -5
38.428334, 2, -5
48.2, 2, -4
38.909167, 2, -6
32.793889, 2, -4
47.211944, 2, -5
39.000278, 2, -5
33.562778, 2, -4
39.559722, 2, -5
29.521111, 3, -4
38.823611, 2, -4
28.7, 2, -4
35.191667, 3, -4
40.4225, 2, -5
33.622778, 2, -5
32.649722, 2, -5
45.669723, 2, -6
27.910556, 2, -4
44.705833, 2, -6
29.166111, 2, -4
33.269167, 2, -5
37.685, 2, -4
27.975556, 2, -4
39.238611, 3, -5
37.660556, 2, -4
37.755, 2, -4
28.35, 2, 3
35.038611, 2, -4
62.320556, 2, -7
49.282223, 2, 0
59.972223, 2, -7
61.186944, 2, -7
28.732778, 2, -4
41.980834, 1, -4
33.576111, 2, -5
38.920834, 2, -6
40.841666, 1, -3
38.266111, 2, -3
45.031667, 3, -6
38.419167, 2, -4
31.466389, 2, -5
28.708889, 2, -5
37.165556, 2, -5
48.15, 1, -6
33.988889, 2, -4
33.236666, 2, -5
39.36, 2, -3
35.094444, 2, -5
36.753611, 2, -6
55.35, 2, -6
34.857222, 3, -4
36.665556, 2, -3
48.316945, 3, -5
36.266945, 2, -4
33.103056, 2, -5
40.566389, 2, -3
42.268056, 2, -4
40.296111, 2, -3
44.290277, 2, -6
33.455556, 2, -4
40.619445, 2, -5
32.138889, 2, -4
43.536389, 2, -5
44.734722, 2, -4
64.815278, 2, -7
29.023056, 2, -4
38.635277, 3, -5
43.886944, 2, -5
34.235, 2, -5
35.516667, 2, -4
41.02, 2, -5
27.901667, 3, -4
41.953333, 2, -5
37.926389, 2, -4
34.201944, 2, -4
27.495, 3, -4
41.836944, 2, -3
39.582223, 2, -6
21.116667, 2, -7
35.873611, 2, -4
29.959167, 2, -4
32.490277, 2, -4
-20.716667, 3, -2
32.547777, 2, -4
38.975, 2, -3
40.6175, 2, -3
40.542777, 2, -4
32.908889, 2, -4
47.49, 2, -6
43.180278, 2, -4
61.4, 2, -7
44.949722, 2, -4
37.463333, 2, -5
27.952778, 2, -4
53.083333, 2, -6
39.833056, 2, -3
36.2925, 2, -4
34.023056, 2, -4
35.516111, 2, -4
33.299166, 2, -4
42.703333, 2, -4
34.105556, 3, 0
42.9325, 1, -3
61, 2, -7
42.208333, 2, -4
34.576389, 2, -4
35.55, 2, 4
39.7875, 2, -4
39.570278, 2, -5
34.071111, 2, -4
34.847777, 2, -4
43.574445, 3, -5
33.286389, 2, -5
31.358333, 2, -5
37.132778, 3, -4
39.784166, 2, -5
38.662222, 2, -4
30.39, 2, -4
41.634722, 3, -4
44.476945, 2, -5
35.541111, 2, -3
42.808611, 2, -3
47.392222, 2, -6
34.813889, 2, -4
42.688055, 3, -5
37.168056, 3, -4
42.489166, 2, -4
35.1775, 3, -4
33.083056, 2, -5
45.290555, 2, -6
-22.466667, 3, -2
32.115, 2, -5
20.680278, 3, -7
44.492222, 2, -5
41.819723, 2, -3
38.594166, 2, -4
35.008889, 3, -4
29.184722, 2, -4
33.797222, 2, -3
63.844444, 2, -7
44.728056, 2, -4
26.172223, 3, -4
27.598611, 2, -4
39.858333, 2, -5
30.646111, 2, 4
33.160833, 3, -3
43.114167, 2, -4
34.276389, 2, -3
48.59, 2, -6
38.423611, 2, -5
35.333333, 2, -4
33.038611, 2, -5
33.986944, 2, -4
35.616945, 2, -5
30.705833, 3, -4
48.075, 2, -5
41.771945, 3, -4
35.643333, 2, -6
41.642222, 2, -4
33.875556, 2, -4
49.15, 2, -4
36.284722, 2, -3
32.781389, 3, -4
30.956389, 2, -4
40.278334, 2, -5
31.137777, 2, -4
42.105556, 2, -4
29.976945, 1, -4
39.605556, 2, -5
41.94, 2, -4
40.502778, 2, -3
35.616667, 2, -5
48.409167, 2, 0
47.316667, 2, -5
62.3125, 2, -7
32.0625, 2, -4
37.850278, 2, -5
33.585833, 2, -4
-13.45, 2, 6
39.908611, 2, -5
41.769445, 3, -4
62.158056, 2, -7
46.858611, 2, -5
28.514722, 2, -4
38.310278, 2, -3
32.820556, 2, -4
29.99, 2, -4
37.734722, 3, -4
38.098333, 3, -4
39.830834, 2, -4
33.526945, 2, -5
29.9775, 2, -4
39, 2, 5
37.513889, 2, -6
31.637777, 2, -5
41.350556, 2, -3
38.667223, 2, -6
63.229167, 2, -7
47.672778, 2, 1
29.524723, 2, -4
35.104167, 2, -5
34.65, 2, -4
39.084722, 2, -4
-22.416667, 3, 0
39.216667, 2, -5
41.31, 2, -3
27.639722, 2, -4
37.660278, 2, -6
33.963889, 2, -4
27.750278, 2, -4
36.606944, 2, -4
35.38, 2, -4
38.427778, 2, -5
30.684722, 2, -4
39.805556, 2, -3
38.265278, 3, -3
42.641666, 2, -4
32.636389, 2, -5
47.115, 2, -5
34.278889, 2, -3
38.031667, 2, -6
32.823056, 2, -5
42.184166, 2, -3
36.41, 2, -4
39.121667, 2, -5
33.626945, 2, -5
35.861944, 2, -3
41.517778, 2, -4
41.274723, 2, -5
36.458333, 2, -5
33.511667, 2, -5
37.090277, 2, -4
35.32, 2, -4
26.845277, 2, -4
42.663611, 2, -4
32.636389, 2, -5
39.536389, 3, -4
30.504167, 2, -4
38.789166, 2, -4
32.142222, 2, -5
36.188333, 2, -4
32.466667, 2, -5
-23.383333, 3, 2
18.468334, 2, -3
31.910278, 2, -4
40.705556, 3, -4
46.595555, 2, -6
34.483056, 2, -5
8.989444, 3, -3
37.332778, 2, -6
45.016667, 2, -5
36.731945, 2, -4
41.619723, 2, -3
45.086389, 2, -6
38.661944, 2, -4
41.196111, 2, -5
38.006944, 2, -5
34.599444, 2, -4
45.202222, 2, -5
44.681945, 2, -3
9.666667, 3, -4
40.6125, 2, -5
35.426111, 3, 6
34.842777, 2, -4
1.839444, 3, 0
40.948333, 3, -3
46.596666, 2, -5
33.818056, 2, -5
33.932778, 2, -5
38.846666, 2, -4
34.910556, 2, -4
39.615556, 2, -3
38.174445, 2, -4
32.914722, 2, -5
46.208333, 3, -5
46.582223, 2, -6
36.225834, 2, -4
37.21, 2, -5
39.063611, 2, -3
33.623334, 2, -4
40.726945, 2, -4
33.091666, 2, -4
36.455556, 2, -3
34.283333, 2, -5
33.268889, 2, 5
39.990277, 2, -3
44.186666, 2, -3
59.888333, 2, -7
40.244166, 2, -4
38.365556, 2, -4
34.556944, 1, -4
37.511944, 2, -6
66.839444, 2, -7
33.978334, 2, -4
32.954722, 2, -5
39.683333, 2, -5
32.698611, 2, -5
61.666667, 2, -7
38.968889, 2, -5
26.845277, 2, -4
42.999444, 2, -4
32.757778, 2, 4
34.604722, 2, -5
36.626111, 2, -4
36.95, 2, -4
36.121945, 3, -4
40.288055, 2, -4
33.803333, 2, -5
28.516667, 3, -4
27.0375, 2, -4
36.781389, 2, -3
32.224445, 2, -4
44.535555, 2, -3
32.655833, 2, -5
37.951389, 2, -3
42.917223, 2, -5
38.830834, 2, -4
41.989444, 2, -4
40.9475, 2, -3
30.611667, 3, -4
40.024445, 2, -4
39.208333, 2, -4
46.891389, 2, -4
34.591389, 2, -4
34.714444, 2, -4
31.867223, 2, 5
62.5675, 2, -7
64.035277, 2, -7
38.202778, 2, -6
34.461111, 3, -5
34.4525, 2, -5
28.533333, 2, -4
21.166667, 3, -7
39.410833, 2, -3
44.836666, 2, -6
37.596111, 2, -4
41.55, 2, -3
46.504167, 2, -5
42.505278, 2, -4
44.256944, 2, -6
38.25, 2, -5
39.866667, 2, -3
35.433611, 2, -5
34.085833, 2, -5
39.166667, 2, -3
34.433334, 3, -5
42.350833, 2, -4
29.388333, 2, -4
41.518334, 3, -4
36.191944, 2, -4
45.026389, 2, -4
47.075834, 2, -6
43.178611, 3, -4
34.579445, 2, -4
39.227223, 2, -4
59.1, 2, 0
38.895833, 2, -3
43.417778, 2, -5
39.927223, 2, -3
28.794444, 2, -5
27.191944, 2, -4
28.508889, 2, -4
41.526111, 2, -4
26.197222, 3, 4
34.558889, 2, -4
31.880834, 2, -5
46.587222, 3, -6
29.670834, 2, -4
41.663056, 2, -3
41.064444, 2, -3
30.061944, 2, -4
37.016667, 2, -5
39.486111, 3, -6
41.263611, 2, -3
41.191111, 2, -5
33.801111, 2, -5
41.258333, 2, -3
44.088611, 2, -6
38.258333, 2, -5
32.058889, 3, -4
36.859722, 2, -6
30.599444, 2, -4
39.343056, 3, -4
26.246944, 2, -4
36.948889, 3, -3
50.401389, 2, 1
36.536666, 2, -4
34.756667, 2, -4
34.792222, 2, -4
43.868611, 2, -3
45.266667, 1, -6
41.201667, 3, -5
37.5875, 2, -4
45.710556, 2, -5
40.138611, 2, -3
32.250556, 2, -4
41.126111, 2, -4
61.976389, 2, -7
33.456389, 2, -5
29.300556, 2, -4
34.628056, 2, -4
-17.834444, 1, -2
34.883333, 2, -6
47.490833, 2, 0
35.9375, 2, -5
43.874445, 2, -4
42.815, 2, -5
21.318611, 2, -7
40.753333, 2, -4
1.466667, 3, -3
37.701111, 2, -5
61.167778, 1, -7
38.125834, 3, -4
36.133611, 2, -4
29.686666, 2, -4
37.081667, 2, -6
34.488611, 2, 4
44.866945, 2, -6
41.425556, 2, -4
48.610556, 2, -6
29.976667, 2, -4
38.450833, 3, -5
60.906111, 2, -8
38.722778, 2, -6
31.951389, 2, -4
55.869445, 2, -6
63.619445, 2, -7
46.464444, 3, -4
35.704167, 3, -3
47.465, 2, -6
34.134166, 2, -5
38.676111, 2, -6
48.060278, 2, -5
47.263611, 3, -6
40.379723, 2, -3
32.223889, 2, -4
45.703056, 2, -5
30.490277, 2, -4
47.366667, 2, -6
27.765, 2, -4
43.638611, 2, -5
35.555556, 2, -4
43.454722, 2, -4
38.994166, 3, -3
61.531111, 2, -7
45.604722, 3, -6
63.146111, 2, -7
29.313333, 3, -4
59.945833, 2, -7
35.145277, 2, -5
36.732223, 2, -5
43.097222, 2, -6
32.54, 2, -4
41.908889, 2, -3
37.332778, 2, -6
21.317778, 2, -7
47.575278, 2, -6
32.636389, 2, -5
21.307222, 2, -7
29.729723, 2, -4
40.9475, 2, -3
26.197222, 2, -4
37.993889, 2, -6
33.942222, 2, -4
58.358333, 3, -6
44.046111, 2, -4
40.92, 2, -3
44.395833, 2, -6
61.633333, 2, -7
40.525834, 2, -3
-15.087777, 3, 3
32.700833, 2, -4
42.307222, 2, -4
61.213056, 2, -7
41.171945, 2, -5
36.732223, 2, -5
40.9475, 2, -3
41.195555, 2, -5
42.358333, 2, -6
43.0575, 2, -3
62.083333, 2, -7
34.086944, 2, -5
35.058611, 2, -5
46.379723, 2, -5
32.608889, 2, -4
38.893889, 2, -5
42.505, 2, -4
37.858889, 2, -6
47.847222, 2, -4
45.6925, 2, -5
46.969445, 2, -6
42.218611, 2, -4
38.695555, 1, -6
39.357222, 2, -3
65.334444, 2, -7
27.29, 2, -4
43.564444, 2, -5
35.215, 2, -4
38.508333, 2, -4
47.774445, 2, -5
39.071111, 2, -6
37.842222, 2, -4
41.231667, 2, -5
45, 2, -5
30.045555, 3, -4
63.125, 2, -7
41.906944, 2, -4
47.194166, 2, -6
38.88, 2, -6
22.988889, 2, -2
62.321389, 3, -7
17.208333, 2, -3
38.954722, 2, -6
39.720278, 2, -5
18.45, 2, -3
31.701389, 2, -5
42.584722, 2, -3
41.928334, 2, -3
36.738055, 2, -5
46.928611, 3, 0
36.636111, 3, -4
44.320556, 2, -3
44.827223, 2, -4
38.538611, 2, -3
45.192222, 3, 0
30.675278, 2, -4
36.345277, 2, -4
47.392777, 2, -6
44.034722, 2, -3
34.458611, 2, -4
37.442222, 2, -5
40.109167, 2, -5
44.874167, 2, -5
40.619445, 2, -5
33.829723, 2, -5
64.750833, 2, -7
42.548611, 2, -5
35.831667, 2, -4
38.370834, 2, -6
47.326111, 2, -5
32.718889, 2, -4
37.660278, 2, -4
35.302222, 1, -5
41.108333, 2, -3
45.956389, 2, -5
32.759722, 3, -5
38.543333, 2, -4
38.285833, 2, -3
36.776111, 2, -5
62.216667, 2, -7
48.120278, 2, -6
30.7825, 2, -4
44.996666, 3, -4
41.662778, 2, -3
40.658333, 2, -3
20.898611, 1, -7
34.0375, 3, -5
39.454444, 2, -4
38.228056, 2, -4
35.600278, 2, -4
37.235, 2, -4
37.155833, 2, -4
41.671945, 2, -3
29.055556, 2, -4
37.053611, 2, -4
-4.883333, 3, 1
39.844166, 2, -4
2.791666, 2, -3
28.405833, 2, -4
29.1725, 2, -4
33.766667, 2, -4
30.510833, 3, -4
34.315278, 2, -4
26.686944, 2, -3
36.987222, 2, -3
6.268056, 2, -3
28.777778, 2, -4
32.289444, 2, -5
33.239444, 2, -4
41.723334, 3, -3
44.426389, 2, -3
33.3325, 2, -4
21.572778, 2, -7
39.853056, 2, -4
32.5, 2, -5
40.172222, 2, -5
26.191111, 2, -4
44.473334, 3, -5
45.800556, 3, -5
43.878889, 2, -4
34.816667, 3, -5
30.688055, 3, -5
43.251389, 3, -3
32.166111, 2, -4
35.8775, 2, -4
60, 2, -8
36.268889, 2, -5
40.01, 2, -5
43.984722, 2, -3
84.637222, 2, -1
8.653889, 2, -4
48.160556, 2, -6
61.068889, 2, -7
42.157778, 2, -6
33.435277, 2, -5
39.7175, 3, -4
32.955278, 2, -5
45.896111, 3, -4
42.872778, 2, -4
39.318611, 2, -6
28.514722, 2, -4
31.926111, 2, -5
43.867778, 2, -3
45.725, 2, -5
64.813889, 2, -7
34.985555, 2, -5
33.050556, 2, -4
39.877778, 2, -4
47.55, 2, -4
-24.383333, 2, 5
36.2125, 2, -5
44.853056, 2, -5
35.252777, 3, -6
35.645833, 2, -4
31.151944, 2, -4
41.763611, 2, -4
45.918611, 2, -5
37.965556, 2, -3
33.793333, 3, -5
39.932778, 2, -4
35.213889, 2, -4
33.325, 2, -4
42.777778, 2, -4
44.408889, 2, -3
33.128334, 2, -5
27.9925, 2, -4
41.371667, 2, -3
33.878889, 3, -5
35.312778, 2, -4
44.702778, 2, -4
38.400833, 2, -5
27.031389, 2, -4
34.97, 2, -3
35.983333, 2, -5
29.265, 2, -4
31.627778, 2, -4
34.999722, 2, -4
33.833334, 1, -5
44.841944, 2, -6
36.5975, 2, -5
39.4575, 2, -3
42.330278, 2, -3
-34.566667, 1, -2
38.703889, 2, -5
47.484166, 2, -4
25.448333, 2, -4
43.924167, 2, -3
40.824445, 2, -4
33.458333, 3, -4
32.750278, 3, -4
66.8975, 2, -7
42.754722, 2, -4
34.200556, 2, -5
32.446666, 2, -5
31.434166, 3, -4
44.895, 2, -4
32.859167, 2, -5
60.541389, 2, -8
-0.141111, 3, -3
34.411667, 3, -4
41.526667, 1, 4
38.315278, 2, -3
40.639722, 2, -3
33.964167, 2, -5
34.7925, 3, -5
32.960833, 3, -5
39.781945, 2, -4
44.533056, 2, -3
37, 2, 5
32.739444, 2, -5
35.301111, 3, -4
25.647777, 2, -4
40.139722, 1, -5
35.616945, 2, -5
31.3, 3, -4
32.861667, 2, -4
39.415833, 2, -6
37.701111, 2, -5
35, 3, -5
44.525278, 3, -5
41.523611, 3, -3
39.000278, 2, -5
36.878334, 2, -4
39.6675, 2, -5
33.423056, 2, -5
61.186944, 2, -7
33.254167, 2, -4
37.850833, 2, -4
34.084444, 2, -5
41.351944, 2, -4
42.156111, 2, -6
36.898889, 2, -4
32.276945, 2, -4
37.636389, 3, -6
25.799722, 3, -4
34.793889, 2, -5
39.916667, 2, -4
38.704722, 2, -6
36.206389, 2, -5
53.916667, 3, 0
44.418056, 2, -5
29.722778, 2, -4
-3.030834, 2, -2
31.228889, 2, -6
58.939166, 2, -7
40.935277, 2, -5
28.818889, 1, -4
38.524723, 2, -4
41.336389, 2, -3
42.761667, 2, -3
46.220556, 3, 0
32.953056, 2, -5
31.327223, 2, -4
33.700556, 3, -5
39.707778, 2, -4
39.537777, 2, -4
44.221389, 2, -4
39.583889, 2, -4
35.205833, 2, -4
44.865833, 2, -4
42.633889, 2, -4
34.423889, 2, -4
31.421111, 2, -4
38.223056, 2, -6
40.120278, 2, -3
28.525834, 2, -4
41.867223, 2, -4
33.522778, 2, -5
33.549444, 2, -5
39.2675, 2, -5
48.121945, 3, -5
39.380556, 2, -5
33.831111, 2, -4
33.803333, 2, -5
41.503889, 1, -3
39.572223, 2, -5
35.995, 2, -5
34.848611, 2, -5
38.585, 2, -3
38.234444, 2, -4
27.259722, 2, -4
34.926111, 3, -4
32.826111, 2, -5
38.76, 2, -4
38.257778, 2, -6
44.912222, 2, -5
31.055278, 2, -4
61.45, 2, -7
39.521111, 2, -3
19.748333, 2, -3
-23.781667, 3, -2
43.521945, 2, -4
35.767778, 2, -5
44.908889, 2, -4
35.353889, 2, -5
45.208611, 2, -4
48.520834, 2, -6
34.882223, 2, -4
40.052222, 3, -5
42.7175, 2, -3
47.390555, 2, -6
33.176667, 2, -4
33.460833, 2, -5
36.294444, 3, -4
30.460556, 2, -4
48.55, 3, -6
39.815833, 2, -4
32.673334, 2, -5
41.935555, 2, -5
61.233333, 2, -7
33.660278, 2, -4
32.716667, 2, -4
33.036111, 2, -4
35.916667, 2, -5
33.298889, 2, -5
32.71, 2, -4
35.613056, 2, -5
33.438055, 2, -4
39.858889, 2, -4
36.083056, 2, -5
34.890555, 2, -4
32.533889, 2, -4
33.801667, 3, -4
42.259722, 2, -4
26.591111, 2, -4
41.150833, 2, -5
45.627778, 2, -6
38.9775, 2, -5
33.526945, 2, -5
36.623889, 2, -5
31.338889, 3, -4
34.259722, 2, -5
38.539444, 2, -3
57.580278, 2, -7
43.349722, 3, -5
27.479723, 2, -4
28.320834, 3, -4
35.035, 2, -4
-1.191111, 2, -2
36.636111, 2, -4
46.050278, 2, -5
38.513333, 2, -4
45.866111, 2, -4
26.0725, 1, -4
38.068334, 2, -5
47.496111, 2, -4
42.696666, 2, -3
42.374167, 2, -6
42.916667, 2, -4
44.888611, 2, -5
47.828611, 2, -5
32.698333, 2, -4
44.806667, 3, -4
42.389166, 2, -4
34.606944, 2, -6
35.18, 2, 5
7.233333, 3, -3
61.576667, 2, -7
41.9125, 2, -3
29.503611, 2, -4
40.021667, 2, -4
36.17, 2, -4
61.186944, 2, -7
34.75, 2, -4
44.312778, 2, -4
39.382223, 2, -5
-14.035555, 2, -3
-4.475278, 2, -2
39.085555, 2, -4
51.266667, 3, 2
40.216667, 2, -3
40.516945, 2, -3
37.663611, 2, -6
36.071389, 2, -4
37.893333, 2, -5
44.593889, 2, -5
43.166389, 2, -5
55.116667, 2, -8
34.213889, 2, -5
45.428889, 2, -4
59.1, 2, -7
46, 3, 0
32.596389, 2, -5
41.066389, 2, -4
29.300833, 2, -4
34.761667, 3, -4
32.819723, 2, -4
48.098055, 2, -6
32.873611, 2, -4
31.071389, 2, -4
43.478056, 3, -6
32.954722, 2, -5
38.231389, 2, -4
35.5, 3, -4
30.905556, 2, -5
42.665556, 2, -4
41.201667, 2, -5
41.978611, 2, -4
30.958889, 2, -4
36.833333, 2, -4
37.665833, 2, -4
30.243055, 2, -4
28.468056, 2, -4
40.024723, 2, -4
36.421667, 1, -5
41.971389, 2, -3
30.813611, 2, -4
40.761389, 2, -5
37.302778, 2, -5
44.109722, 2, -3
41.190833, 2, -4
35.036666, 2, -4
35.145277, 2, -5
38.076945, 2, -3
42.441666, 2, -4
39.299166, 2, -3
39.000278, 2, -5
37.92, 2, -4
40.966667, 3, -6
47.466667, 3, -6
25.642222, 3, -4
33.974723, 2, -5
59.015556, 2, -8
41.368334, 2, -4
40.871389, 2, -5
42.586944, 2, -4
31.839722, 2, -4
36.03, 1, -5
34.426111, 2, -5
41.979445, 2, -4
37.693055, 2, -6
32.808889, 2, -4
41.508889, 2, -3
36.483611, 2, -5
40.425834, 2, -3
41.016667, 2, -3
48.483333, 2, -6
31.933611, 2, -5
33.354444, 2, -5
26.586666, 2, -4
40.245833, 2, -4
60.551111, 2, -7
33.735277, 3, -4
34.978056, 2, -5
44.491666, 2, -5
31.258889, 2, -4
41.978611, 2, -4
40.141666, 2, -5
37.120834, 2, -4
-6.900556, 2, 5
31.055833, 2, -4
43.514444, 2, -5
40.125, 2, -3
34.518334, 2, -5
61.213611, 2, -7
40.822223, 2, -5
40.915, 2, -3
38.662222, 3, -4
41.716667, 2, -4
27.618611, 3, -4
33.218056, 2, -5
45.789166, 3, -3
46.221111, 2, -5
48.483889, 2, -6
43.203333, 3, 0
38.516667, 2, -6
41.066667, 2, -3
18.451111, 2, -3
35.502778, 2, -4
40.788333, 1, -5
0.516667, 3, -3
30.211944, 2, -4
42.736944, 2, -4
29.640555, 2, -4
31.638055, 2, -4
34.085277, 2, -5
44.142222, 2, -5
33.885833, 3, -5
37.624167, 2, -5
38.213056, 2, -6
31.819445, 2, -5
35.357778, 2, -4
42.542222, 2, -5
37.333333, 2, -6
46.049166, 2, -5
30.398611, 2, -4
61.166667, 2, -7
38.033611, 2, -4
40.1925, 2, -5
62.785277, 2, -7
20.683333, 3, -7
32.987777, 2, -5
40.85, 2, -3
34.455278, 2, -4
34.395833, 1, -5
34.737222, 2, -4
39.783611, 2, -5
25.778611, 2, -4
40.390277, 2, -4
41.583333, 2, -4
37.352778, 2, -3
41.951111, 2, -4
39.784166, 3, -6
38.601944, 3, -4
36.561667, 2, -5
39.75, 2, -4
34.241944, 3, -4
36.8375, 2, -5
33.183333, 2, -4
43.65, 2, -4
34.294444, 3, -5
39.023889, 2, -4
43.799722, 2, -6
37.797222, 3, -5
28.822778, 2, -4
37.647777, 2, -4
35.213889, 2, -4
39.978889, 2, -3
61.904722, 2, -7
36.083611, 2, -3
38.035277, 2, -6
45.3225, 2, -3
45.194444, 2, -6
34.466389, 2, -5
39.716667, 2, -6
36.255556, 2, -5
45.449166, 2, -4
64.815278, 2, -7
53.591389, 3, 0
35.366667, 3, -4
35.255833, 2, -4
34.449722, 2, -5
33.646944, 2, -4
33.373611, 2, -5
47.906944, 2, -6
39.783611, 3, -5
47.84, 2, -6
46.388333, 2, -5
25.499166, 2, -4
45.224445, 2, -6
42.903333, 2, -3
30.250278, 2, -4
21.468056, 2, -7
62.318889, 2, -7
39.633056, 2, -5
41.555, 3, -4
34.346666, 2, -5
28.409722, 2, -4
37.933333, 2, -6
32.8, 2, -5
40.619445, 2, -5
58.616667, 2, -7
36.625834, 2, -4
47, 2, -6
27.889444, 2, -4
46.117778, 2, -6
29.338333, 2, -4
32.369723, 2, -4
35.222223, 2, -4
40.515, 2, -6
39.15, 2, -4
42.267223, 2, -3
30.646666, 2, -4
36.926111, 2, -5
27.071389, 2, -4
36.906111, 2, -4
44.411111, 2, -3
28.35, 1, -4
32.808611, 2, -4
-25.938333, 2, 1
66.833333, 3, -8
61.754167, 2, -7
32.308889, 2, -4
40.950278, 2, -4
32.289444, 2, -5
37, 2, -4
39.258889, 2, -4
39.239722, 3, -4
48.926945, 2, -5
31.323056, 2, -4
26.744166, 2, -4
32.837222, 2, -5
60.806944, 2, -7
39.4175, 2, -3
32.813889, 2, -4
39.498889, 2, -5
34.118889, 3, -5
46.131945, 2, -6
38.396666, 2, -5
34.936389, 2, -4
36.133334, 2, 4
39.595833, 2, -3
36.015, 2, -5
39.861667, 1, -5
40.163611, 2, -5
35.034444, 2, -4
59.813056, 2, -7
36.78, 2, -3
0.054444, 3, -3
30.219723, 2, -4
36.211667, 2, -5
46.6375, 2, -6
39.795277, 2, -3
-1.866111, 2, -4
38.794444, 3, -5
29.993333, 1, -4
40.024445, 2, -4
33.356944, 2, -4
42.166667, 2, -5
49.916667, 3, 0
45.808889, 2, -5
18.418056, 3, -3
45.451667, 2, -3
35.495555, 3, -4
35.978889, 2, -5
44.819723, 2, -6
39.528889, 2, -5
42.817223, 2, -4
40.150833, 2, -6
40.185277, 2, -5
38.945555, 2, -5
35.863889, 2, -4
41.666667, 2, -4
